EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:31 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,ShannonDiversity

year,value
1985,1.376874
1986,1.38493
1987,1.39042
1988,1.394575
1989,1.407089
1990,1.421541
1991,1.431606
1992,1.441348
1993,1.450642
1994,1.459613
1995,1.463629
1996,1.462041
1997,1.458725
1998,1.454998
1999,1.453533
2000,1.45216
2001,1.446955
2002,1.444062
2003,1.44217
2004,1.437102
2005,1.431291
2006,1.426469
2007,1.421847
2008,1.418093
2009,1.413236
2010,1.411263
2011,1.413554
2012,1.415905
2013,1.418133
2014,1.420493
2015,1.422439
2016,1.424717
2017,1.425825
