EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:31 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,KemptonsQ

year,value
1985,1.478063
1986,1.531167
1987,1.563735
1988,1.671255
1989,1.635973
1990,1.635642
1991,1.603911
1992,1.59262
1993,1.619714
1994,1.610936
1995,1.583055
1996,1.52458
1997,1.473336
1998,1.452527
1999,1.419866
2000,1.407563
2001,1.392932
2002,1.397374
2003,1.403427
2004,1.406968
2005,1.408966
2006,1.414637
2007,1.427436
2008,1.443555
2009,1.45935
2010,1.475621
2011,1.491409
2012,1.488357
2013,1.492584
2014,1.495407
2015,1.525217
2016,1.514114
2017,1.528523
