EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:31 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
166,3.237182,3.991345,4.061845,2.590272,2.703198,3.791022,3.852994,4.070199,3.369521,3.394886,3.355899,3.355504,3.060874,2.175491,2.378797,1,1
167,3.236991,3.990853,4.060779,2.590273,2.70364,3.790068,3.852183,4.068049,3.368727,3.393427,3.355859,3.355467,3.060889,2.175498,2.378806,1,1
168,3.236796,3.990348,4.059686,2.590253,2.704045,3.789098,3.851392,4.065807,3.367969,3.392011,3.35582,3.355429,3.060905,2.175505,2.378816,1,1
169,3.236913,3.989399,4.056966,2.590209,2.70442,3.787735,3.850741,4.062438,3.367243,3.390832,3.355778,3.355387,3.060922,2.175514,2.378826,1,1
170,3.236928,3.988314,4.054004,2.590156,2.703033,3.786366,3.850662,4.057724,3.366538,3.389308,3.355737,3.355352,3.060939,2.175524,2.378837,1,1
171,3.23692,3.987251,4.051184,2.590087,2.701737,3.785009,3.8505,4.053149,3.365845,3.387827,3.355699,3.355318,3.060956,2.175535,2.378847,1,1
172,3.236892,3.986209,4.048493,2.590008,2.700533,3.783661,3.850238,4.048717,3.365165,3.38639,3.355661,3.355285,3.060974,2.175549,2.378858,1,1
173,3.236846,3.985183,4.045919,2.589924,2.699422,3.782319,3.849835,4.044429,3.364498,3.384999,3.355625,3.355253,3.060992,2.175564,2.378869,1,1
174,3.236789,3.984173,4.043447,2.589839,2.698406,3.780984,3.849239,4.040289,3.36385,3.383655,3.35559,3.355222,3.06101,2.175579,2.37888,1,1
175,3.236726,3.983172,4.041065,2.58976,2.697489,3.779652,3.848402,4.036296,3.363224,3.382361,3.355556,3.35519,3.061027,2.175596,2.37889,1,1
176,3.236661,3.982176,4.038761,2.589691,2.696673,3.778321,3.847278,4.032452,3.362625,3.381118,3.355522,3.355159,3.061044,2.175615,2.3789,1,1
177,3.236599,3.981183,4.036524,2.589633,2.69596,3.77699,3.845831,4.028758,3.362056,3.379928,3.355491,3.355127,3.061062,2.175634,2.37891,1,1
178,3.236542,3.980188,4.034347,2.589587,2.695351,3.775656,3.844041,4.025216,3.361518,3.378789,3.355459,3.355096,3.061079,2.175654,2.37892,1,1
179,3.236493,3.97919,4.032225,2.589554,2.694847,3.774317,3.841898,4.021828,3.361014,3.377705,3.355429,3.355064,3.061096,2.175676,2.37893,1,1
180,3.236454,3.978186,4.030151,2.589532,2.694449,3.772971,3.839409,4.018597,3.360541,3.376672,3.3554,3.355032,3.061113,2.175698,2.378939,1,1
181,3.236438,3.977829,4.028724,2.589521,2.694158,3.772195,3.836594,4.016216,3.360103,3.3757,3.35538,3.355008,3.061131,2.175722,2.378948,1,1
182,3.236391,3.977419,4.027128,2.589467,2.693832,3.771416,3.83296,4.014607,3.359615,3.374515,3.355361,3.354969,3.061146,2.175746,2.378957,1,1
183,3.23632,3.976989,4.025584,2.589376,2.69354,3.770609,3.829299,4.013021,3.359113,3.373358,3.355341,3.35493,3.061161,2.17577,2.378964,1,1
184,3.236232,3.976538,4.024089,2.589259,2.693293,3.769775,3.825639,4.011452,3.358602,3.372232,3.355321,3.354892,3.061175,2.175793,2.378971,1,1
185,3.236132,3.976063,4.02264,2.589124,2.693099,3.768915,3.822013,4.009897,3.35809,3.371142,3.3553,3.354855,3.06119,2.175818,2.378978,1,1
186,3.236022,3.97556,4.021232,2.588982,2.692967,3.768031,3.818461,4.008349,3.357585,3.370092,3.355279,3.354821,3.061205,2.175842,2.378986,1,1
187,3.235908,3.975028,4.01986,2.588839,2.692899,3.767126,3.815026,4.006799,3.357095,3.369082,3.355259,3.354789,3.061221,2.175867,2.378994,1,1
188,3.235793,3.974464,4.018519,2.588703,2.692899,3.766201,3.811743,4.00524,3.356625,3.368116,3.355237,3.354759,3.061237,2.175893,2.379003,1,1
189,3.235679,3.973866,4.017203,2.588578,2.692966,3.765261,3.808642,4.003665,3.356181,3.367193,3.355216,3.354732,3.061255,2.175918,2.379012,1,1
190,3.235569,3.973231,4.015906,2.58847,2.693097,3.764308,3.805738,4.002068,3.355767,3.366313,3.355194,3.354707,3.061271,2.175944,2.37902,1,1
191,3.235463,3.97256,4.014624,2.588379,2.693291,3.763346,3.803038,4.000443,3.355383,3.365479,3.355172,3.354687,3.061289,2.17597,2.37903,1,1
192,3.235365,3.971852,4.01335,2.588309,2.693542,3.762377,3.800538,3.998785,3.355033,3.364687,3.35515,3.35467,3.061306,2.175995,2.379039,1,1
193,3.235097,3.970292,4.011981,2.58826,2.693844,3.760428,3.798156,3.996571,3.354713,3.363834,3.355114,3.354645,3.061324,2.176021,2.379048,1,1
194,3.2349,3.968776,4.011039,2.588232,2.695134,3.758476,3.796708,3.995375,3.354412,3.363428,3.355081,3.354642,3.061345,2.176049,2.379059,1,1
195,3.234726,3.967247,4.010034,2.588227,2.696406,3.75655,3.795397,3.994258,3.354123,3.363046,3.35505,3.35464,3.061368,2.176077,2.379072,1,1
196,3.234572,3.965709,4.008975,2.588241,2.697654,3.754653,3.79423,3.993217,3.353843,3.362687,3.355022,3.354641,3.061393,2.176105,2.379086,1,1
197,3.234437,3.964163,4.007868,2.58827,2.698869,3.752784,3.793202,3.992247,3.353564,3.362346,3.354996,3.35464,3.061417,2.176134,2.3791,1,1
198,3.234317,3.962616,4.006721,2.588311,2.700048,3.750941,3.792302,3.991348,3.353283,3.362024,3.354971,3.354639,3.061443,2.176163,2.379114,1,1
199,3.234211,3.961068,4.005539,2.588362,2.701185,3.749125,3.791514,3.990515,3.352995,3.361717,3.354949,3.354637,3.061468,2.176191,2.379128,1,1
200,3.234118,3.959525,4.004327,2.588421,2.702273,3.747332,3.790824,3.989748,3.352697,3.361427,3.354928,3.354634,3.061492,2.176219,2.379142,1,1
201,3.234034,3.957988,4.003088,2.588488,2.703309,3.745561,3.790218,3.989043,3.352388,3.36115,3.354909,3.354627,3.061516,2.176247,2.379155,1,1
202,3.23396,3.956462,4.001826,2.588562,2.704288,3.743808,3.789682,3.988396,3.352066,3.360887,3.354891,3.354617,3.061539,2.176274,2.379168,1,1
203,3.233893,3.954946,4.000542,2.588641,2.705205,3.742071,3.789206,3.987803,3.351733,3.360636,3.354874,3.354603,3.061561,2.1763,2.37918,1,1
204,3.233834,3.953444,3.999237,2.588726,2.706057,3.740346,3.788781,3.987259,3.351389,3.360397,3.354858,3.354585,3.061582,2.176326,2.379193,1,1
205,3.233919,3.95242,3.997792,2.588815,2.706839,3.739043,3.788461,3.987049,3.351036,3.360255,3.35484,3.354557,3.061603,2.176351,2.379204,1,1
206,3.233977,3.951368,3.995913,2.588933,2.706824,3.737743,3.787208,3.984857,3.350701,3.35994,3.354835,3.354516,3.06162,2.176374,2.379214,1,1
207,3.234039,3.950289,3.99405,2.589068,2.706821,3.736429,3.785918,3.982642,3.350391,3.359648,3.354827,3.354474,3.061636,2.176397,2.379222,1,1
208,3.234103,3.949185,3.992196,2.589217,2.706822,3.735103,3.784571,3.980406,3.350107,3.359376,3.35482,3.354432,3.06165,2.176419,2.37923,1,1
209,3.234169,3.948052,3.990342,2.589375,2.70682,3.733765,3.783155,3.97815,3.349848,3.359119,3.354809,3.354389,3.061662,2.17644,2.379236,1,1
210,3.234234,3.946893,3.988487,2.589536,2.70681,3.732415,3.781667,3.975879,3.349616,3.358877,3.354799,3.354349,3.061674,2.176461,2.379242,1,1
211,3.234298,3.945705,3.986627,2.589699,2.706789,3.731056,3.780105,3.973593,3.349406,3.358646,3.354786,3.354311,3.061686,2.176482,2.379248,1,1
212,3.234361,3.944489,3.984759,2.589859,2.706756,3.729692,3.778479,3.971294,3.349217,3.358424,3.354772,3.354275,3.061697,2.176503,2.379253,1,1
213,3.234421,3.943246,3.982886,2.590013,2.706711,3.728325,3.776797,3.968987,3.349048,3.358209,3.354757,3.354243,3.061708,2.176524,2.379259,1,1
214,3.234478,3.941972,3.981009,2.590158,2.706658,3.726959,3.77507,3.966675,3.348895,3.357999,3.35474,3.354215,3.061719,2.176545,2.379264,1,1
215,3.234532,3.940672,3.979129,2.590291,2.706598,3.725599,3.773311,3.964364,3.348755,3.357794,3.354723,3.354192,3.06173,2.176566,2.37927,1,1
216,3.234581,3.939344,3.977253,2.590411,2.706536,3.724247,3.771532,3.96206,3.348626,3.357593,3.354705,3.354174,3.061742,2.176587,2.379276,1,1
217,3.234626,3.937274,3.974752,2.590516,2.706478,3.722258,3.769743,3.959307,3.348505,3.357401,3.354685,3.354163,3.061754,2.176608,2.379282,1,1
218,3.234652,3.935179,3.97242,2.590584,2.706392,3.720281,3.767722,3.957186,3.348369,3.357491,3.354656,3.354168,3.061769,2.17663,2.37929,1,1
219,3.234663,3.933113,3.970152,2.59062,2.706286,3.718339,3.76576,3.9551,3.348219,3.357556,3.354628,3.354175,3.061786,2.176654,2.379299,1,1
220,3.234658,3.931079,3.967953,2.590626,2.706172,3.716434,3.76388,3.953048,3.348053,3.357596,3.354602,3.354182,3.061803,2.176678,2.379309,1,1
221,3.23464,3.929082,3.965829,2.590605,2.706057,3.714566,3.76211,3.951035,3.34787,3.357616,3.354579,3.354189,3.061822,2.176702,2.379319,1,1
222,3.234609,3.927123,3.963787,2.590561,2.70595,3.712735,3.760475,3.949061,3.347668,3.357618,3.354558,3.354196,3.061842,2.176727,2.379331,1,1
223,3.234565,3.925206,3.961828,2.590495,2.705858,3.710939,3.758994,3.947128,3.347447,3.357602,3.354539,3.354201,3.061862,2.176752,2.379342,1,1
224,3.234511,3.923333,3.959958,2.59041,2.705784,3.709175,3.757684,3.945235,3.347206,3.357572,3.354522,3.354204,3.061882,2.176776,2.379354,1,1
225,3.234447,3.921507,3.958178,2.590307,2.705734,3.70744,3.756554,3.943378,3.346945,3.357528,3.354508,3.354204,3.061903,2.1768,2.379365,1,1
226,3.234373,3.919728,3.95649,2.590189,2.705713,3.705732,3.755605,3.941559,3.346666,3.357474,3.354495,3.354201,3.061924,2.176825,2.379377,1,1
227,3.234292,3.917998,3.954895,2.590058,2.705724,3.704045,3.754833,3.939773,3.34637,3.35741,3.354484,3.354193,3.061945,2.176848,2.37939,1,1
228,3.234203,3.916317,3.953392,2.589917,2.705769,3.702376,3.754227,3.938019,3.346059,3.357338,3.354474,3.35418,3.061966,2.176872,2.379401,1,1
229,3.234035,3.914443,3.952052,2.589767,2.705853,3.700482,3.753742,3.936068,3.345737,3.357214,3.35446,3.354156,3.061987,2.176894,2.379414,1,1
230,3.233886,3.912589,3.950887,2.589613,2.706387,3.69862,3.753969,3.934702,3.345441,3.357426,3.35445,3.354139,3.062009,2.176917,2.379427,1,1
231,3.233739,3.91077,3.949778,2.589457,2.706939,3.696796,3.754218,3.933441,3.345168,3.357633,3.354441,3.354122,3.062032,2.17694,2.379441,1,1
232,3.233595,3.908984,3.948725,2.5893,2.707508,3.695009,3.754472,3.932276,3.344915,3.357834,3.354432,3.354106,3.062056,2.176962,2.379454,1,1
233,3.233455,3.907231,3.947727,2.589143,2.708095,3.693257,3.75471,3.931204,3.344678,3.358027,3.354425,3.35409,3.062079,2.176985,2.379468,1,1
234,3.233318,3.905508,3.946781,2.588987,2.708699,3.691539,3.754909,3.930221,3.344451,3.358212,3.354419,3.354076,3.062103,2.177007,2.379483,1,1
235,3.233186,3.903814,3.945884,2.588834,2.70932,3.689852,3.755047,3.929324,3.344226,3.35839,3.354413,3.354061,3.062127,2.177028,2.379497,1,1
236,3.233058,3.902149,3.945034,2.588685,2.709955,3.688196,3.755105,3.928509,3.344,3.358561,3.354407,3.354048,3.062151,2.17705,2.379511,1,1
237,3.232935,3.900511,3.944225,2.588542,2.710601,3.686568,3.755072,3.927772,3.343765,3.358725,3.354402,3.354034,3.062174,2.177071,2.379525,1,1
238,3.232818,3.898898,3.943454,2.588407,2.711257,3.684966,3.754941,3.92711,3.343519,3.358882,3.354397,3.354021,3.062197,2.177092,2.379538,1,1
239,3.232707,3.897311,3.942716,2.588281,2.711918,3.68339,3.754708,3.926518,3.34326,3.359033,3.354393,3.35401,3.06222,2.177113,2.379552,1,1
240,3.232603,3.895748,3.942004,2.588164,2.71258,3.681838,3.754376,3.92599,3.342988,3.359179,3.354389,3.353997,3.062243,2.177134,2.379566,1,1
241,3.232457,3.894199,3.941496,2.588059,2.71324,3.680312,3.753929,3.925522,3.342705,3.359284,3.354388,3.353989,3.062265,2.177155,2.379579,1,1
242,3.232343,3.892702,3.941224,2.587985,2.7142,3.678821,3.753867,3.924659,3.342443,3.359322,3.354383,3.353982,3.062286,2.177176,2.379591,1,1
243,3.232245,3.891221,3.940939,2.587931,2.715146,3.677361,3.753816,3.923831,3.342207,3.359376,3.354377,3.353976,3.062307,2.177196,2.379603,1,1
244,3.232161,3.889754,3.940638,2.587896,2.716071,3.675932,3.753766,3.923039,3.342001,3.359446,3.354372,3.35397,3.062327,2.177216,2.379615,1,1
245,3.232088,3.888304,3.940321,2.587876,2.716969,3.674533,3.753697,3.922282,3.341824,3.359527,3.354367,3.353965,3.062346,2.177236,2.379627,1,1
246,3.232028,3.88687,3.939986,2.587867,2.717834,3.673162,3.753587,3.921566,3.341677,3.359618,3.354362,3.353959,3.062365,2.177255,2.379637,1,1
247,3.231977,3.885453,3.939634,2.587868,2.718663,3.671819,3.753413,3.92089,3.341558,3.359716,3.354357,3.353954,3.062383,2.177274,2.379648,1,1
248,3.231935,3.884054,3.939264,2.587876,2.719451,3.670502,3.753158,3.920257,3.341464,3.359819,3.354353,3.353949,3.0624,2.177294,2.379658,1,1
249,3.231899,3.882672,3.938876,2.587891,2.720196,3.669209,3.752809,3.919671,3.341393,3.359927,3.354349,3.353944,3.062417,2.177312,2.379668,1,1
250,3.231872,3.881309,3.93847,2.587912,2.720896,3.667939,3.752361,3.919131,3.341342,3.360037,3.354345,3.353939,3.062433,2.177331,2.379677,1,1
251,3.231851,3.879965,3.938045,2.587939,2.721547,3.666691,3.751811,3.918638,3.341308,3.36015,3.354342,3.353933,3.062449,2.17735,2.379686,1,1
252,3.231836,3.878639,3.9376,2.58797,2.722149,3.665462,3.751166,3.918191,3.341287,3.360263,3.354338,3.353926,3.062464,2.177368,2.379694,1,1
253,3.231954,3.876378,3.9359,2.588006,2.722699,3.663235,3.750485,3.916686,3.341277,3.360471,3.35428,3.353862,3.062478,2.177386,2.379702,1,1
254,3.232049,3.873984,3.933907,2.58806,2.722481,3.66098,3.749855,3.915204,3.341278,3.360497,3.35428,3.353814,3.062495,2.177407,2.379712,1,1
255,3.232145,3.871587,3.931938,2.58813,2.722269,3.658739,3.749194,3.913751,3.341287,3.360536,3.354281,3.35377,3.062514,2.177429,2.379723,1,1
256,3.232247,3.869183,3.929983,2.588215,2.72206,3.656513,3.748508,3.912321,3.341304,3.360587,3.35428,3.353728,3.062533,2.177453,2.379734,1,1
257,3.232353,3.866769,3.928033,2.588315,2.721849,3.654301,3.747799,3.910911,3.341332,3.360654,3.354281,3.353689,3.062553,2.177478,2.379745,1,1
258,3.232464,3.864342,3.926079,2.588428,2.721633,3.652106,3.747066,3.909518,3.341373,3.360736,3.354279,3.353654,3.062572,2.177504,2.379756,1,1
259,3.232581,3.861899,3.924116,2.588553,2.721409,3.649929,3.746307,3.90814,3.34143,3.360834,3.354276,3.353622,3.062592,2.177531,2.379767,1,1
260,3.232703,3.85944,3.922138,2.588688,2.721176,3.647776,3.745522,3.906779,3.341505,3.360947,3.354272,3.353595,3.06261,2.177558,2.379778,1,1
261,3.232832,3.856962,3.920144,2.58883,2.720932,3.645651,3.744705,3.905436,3.3416,3.361076,3.354265,3.353572,3.062628,2.177587,2.379787,1,1
262,3.232965,3.854466,3.918134,2.588978,2.720676,3.643559,3.743858,3.904115,3.341716,3.361221,3.354257,3.353554,3.062646,2.177616,2.379797,1,1
263,3.233104,3.85195,3.916107,2.589126,2.72041,3.641506,3.742978,3.902818,3.341852,3.36138,3.354248,3.353542,3.062663,2.177645,2.379806,1,1
264,3.233247,3.849418,3.914066,2.589274,2.720134,3.639496,3.742063,3.90155,3.342009,3.361554,3.354239,3.353538,3.062679,2.177675,2.379814,1,1
265,3.2334,3.846646,3.911845,2.589418,2.719852,3.637616,3.741115,3.900416,3.342184,3.36174,3.354261,3.353573,3.062695,2.177704,2.379822,1,1
266,3.23354,3.843907,3.909785,2.589534,2.719493,3.63581,3.739754,3.899659,3.342354,3.36177,3.354239,3.353614,3.062711,2.177734,2.379831,1,1
267,3.23367,3.841244,3.907781,2.589625,2.719097,3.63407,3.738395,3.898951,3.342518,3.361803,3.354218,3.353653,3.062725,2.177764,2.379838,1,1
268,3.233793,3.838666,3.905843,2.589695,2.718672,3.632402,3.73705,3.898293,3.342677,3.361842,3.354199,3.353692,3.062738,2.177793,2.379844,1,1
269,3.233908,3.83618,3.903977,2.589747,2.718227,3.630803,3.735734,3.897684,3.342834,3.361887,3.354184,3.353729,3.062752,2.177822,2.379851,1,1
270,3.234017,3.83379,3.90219,2.589784,2.717767,3.629272,3.734465,3.89712,3.342991,3.361939,3.354171,3.353762,3.062764,2.17785,2.379857,1,1
271,3.23412,3.831503,3.900486,2.589808,2.717298,3.627805,3.733258,3.896596,3.343151,3.362001,3.354162,3.353792,3.062776,2.177879,2.379863,1,1
272,3.234218,3.82932,3.898868,2.589821,2.716827,3.626396,3.732122,3.896105,3.343318,3.362072,3.354156,3.353817,3.062788,2.177906,2.379868,1,1
273,3.234312,3.827245,3.897338,2.589825,2.716356,3.625036,3.731062,3.895641,3.343494,3.362154,3.354153,3.353837,3.062799,2.177933,2.379874,1,1
274,3.234404,3.825278,3.895899,2.589821,2.715891,3.623718,3.730073,3.895196,3.343682,3.362247,3.354152,3.353849,3.06281,2.177959,2.379879,1,1
275,3.234492,3.823421,3.89455,2.589812,2.715433,3.622433,3.729147,3.894763,3.343883,3.36235,3.354154,3.353853,3.06282,2.177985,2.379883,1,1
276,3.234577,3.821674,3.893293,2.589796,2.714986,3.621173,3.728271,3.894337,3.344096,3.362465,3.354157,3.353848,3.06283,2.178011,2.379888,1,1
277,3.234665,3.820262,3.892274,2.589777,2.714552,3.620074,3.72743,3.894112,3.344323,3.362603,3.354161,3.353833,3.06284,2.178036,2.379892,1,1
278,3.234749,3.818939,3.891308,2.589752,2.714104,3.619024,3.726373,3.893865,3.344549,3.363023,3.354169,3.353814,3.062849,2.17806,2.379896,1,1
279,3.23483,3.817667,3.890395,2.589723,2.713671,3.618015,3.725306,3.89366,3.344771,3.363437,3.354178,3.353796,3.062857,2.178083,2.3799,1,1
280,3.23491,3.816441,3.889531,2.589692,2.713254,3.617042,3.724223,3.893494,3.344985,3.363842,3.354185,3.353778,3.062865,2.178106,2.379903,1,1
281,3.234989,3.815254,3.88871,2.589659,2.712855,3.616105,3.723129,3.893364,3.345191,3.364244,3.354194,3.353761,3.062873,2.178129,2.379906,1,1
282,3.235069,3.8141,3.887927,2.589628,2.712474,3.6152,3.722027,3.893267,3.345385,3.364641,3.354203,3.353746,3.062881,2.178151,2.37991,1,1
283,3.235149,3.812972,3.887176,2.589599,2.712113,3.614324,3.720926,3.893198,3.345564,3.365035,3.354211,3.353733,3.062888,2.178173,2.379913,1,1
284,3.235232,3.811865,3.886451,2.589574,2.711771,3.613478,3.719828,3.893154,3.345729,3.365428,3.354219,3.353721,3.062896,2.178194,2.379915,1,1
285,3.235316,3.810776,3.88575,2.589554,2.711448,3.612659,3.718737,3.893132,3.345878,3.365821,3.354227,3.353713,3.062903,2.178215,2.379919,1,1
286,3.235404,3.8097,3.885067,2.589539,2.711144,3.611866,3.717655,3.893131,3.346012,3.366216,3.354235,3.353706,3.06291,2.178236,2.379921,1,1
287,3.235496,3.808632,3.884397,2.589529,2.710857,3.611099,3.716581,3.893149,3.346132,3.366612,3.354242,3.353703,3.062917,2.178257,2.379924,1,1
288,3.235591,3.807572,3.883739,2.589525,2.710585,3.610358,3.715513,3.893186,3.346241,3.36701,3.35425,3.353703,3.062924,2.178277,2.379927,1,1
289,3.235704,3.80345,3.880796,2.589527,2.710328,3.607528,3.714452,3.8914,3.346339,3.36742,3.354228,3.353675,3.06293,2.178298,2.37993,1,1
290,3.235817,3.79926,3.877996,2.589539,2.710002,3.604743,3.7132,3.889436,3.346458,3.367828,3.354201,3.353702,3.062942,2.178321,2.379936,1,1
291,3.235934,3.795191,3.875307,2.589559,2.709693,3.602081,3.712003,3.887594,3.346602,3.368248,3.354178,3.353732,3.062958,2.178346,2.379945,1,1
292,3.236053,3.79125,3.872725,2.589585,2.709395,3.599542,3.710859,3.885874,3.346773,3.36868,3.354159,3.353764,3.062975,2.178373,2.379954,1,1
293,3.236174,3.78744,3.870251,2.589616,2.709106,3.59712,3.70977,3.884274,3.346969,3.369123,3.354145,3.353796,3.062994,2.178401,2.379964,1,1
294,3.236298,3.783765,3.867884,2.589652,2.708825,3.594808,3.70874,3.882789,3.347188,3.369575,3.354134,3.353826,3.063012,2.17843,2.379974,1,1
295,3.236425,3.780229,3.86562,2.589695,2.708548,3.592599,3.707769,3.88141,3.347428,3.370036,3.354126,3.353854,3.06303,2.178459,2.379983,1,1
296,3.236556,3.776832,3.863457,2.589744,2.708275,3.59048,3.706855,3.880129,3.347687,3.370505,3.354123,3.353878,3.063046,2.178488,2.379992,1,1
297,3.236692,3.773576,3.861393,2.589799,2.708004,3.58844,3.705994,3.878936,3.347962,3.370983,3.354122,3.353895,3.063062,2.178517,2.38,1,1
298,3.236831,3.770462,3.859424,2.589862,2.707734,3.586465,3.70518,3.877821,3.34825,3.37147,3.354124,3.353905,3.063076,2.178546,2.380008,1,1
299,3.236977,3.767489,3.857545,2.589932,2.707464,3.584543,3.704405,3.876774,3.348551,3.371966,3.354128,3.353907,3.063091,2.178575,2.380015,1,1
300,3.237128,3.764657,3.855754,2.59001,2.707192,3.582661,3.703655,3.875785,3.348861,3.37247,3.354132,3.353899,3.063103,2.178603,2.380022,1,1
301,3.237229,3.766849,3.857662,2.590096,2.706916,3.584055,3.702907,3.877597,3.349183,3.372953,3.354192,3.353939,3.063116,2.178631,2.380028,1,1
302,3.237347,3.76925,3.85959,2.590176,2.706951,3.585535,3.70276,3.880201,3.349498,3.373791,3.354247,3.353899,3.063118,2.178654,2.380027,1,1
303,3.23747,3.771554,3.861421,2.590256,2.706954,3.586969,3.702539,3.882812,3.349806,3.374616,3.354296,3.353858,3.063113,2.178673,2.380022,1,1
304,3.237598,3.773753,3.863152,2.590336,2.706926,3.588354,3.702236,3.885421,3.350106,3.37543,3.354343,3.353817,3.063105,2.178688,2.380016,1,1
305,3.23773,3.775834,3.864777,2.590415,2.706868,3.589686,3.70184,3.88802,3.350394,3.376233,3.354385,3.353779,3.063095,2.178701,2.380007,1,1
306,3.237866,3.777793,3.866294,2.590494,2.706781,3.590967,3.701342,3.890607,3.350668,3.377025,3.354423,3.353745,3.063083,2.178712,2.379998,1,1
307,3.238004,3.779625,3.867702,2.59057,2.706666,3.592202,3.700733,3.893183,3.350925,3.377805,3.354457,3.353717,3.063071,2.178721,2.379989,1,1
308,3.238146,3.781325,3.869002,2.590642,2.70652,3.593397,3.700013,3.895751,3.351162,3.378573,3.354487,3.353695,3.063059,2.17873,2.379979,1,1
309,3.238287,3.782892,3.870194,2.59071,2.706347,3.594561,3.699186,3.898315,3.351376,3.379328,3.354513,3.353684,3.063047,2.178737,2.379971,1,1
310,3.238428,3.784325,3.87128,2.590773,2.706144,3.595705,3.698263,3.90088,3.351568,3.380072,3.354536,3.353683,3.063037,2.178744,2.379962,1,1
311,3.238569,3.785626,3.872262,2.59083,2.705913,3.596838,3.697256,3.90345,3.351735,3.380801,3.354555,3.353694,3.063025,2.17875,2.379954,1,1
312,3.238706,3.786798,3.873143,2.590881,2.705655,3.597971,3.696186,3.906032,3.351882,3.381517,3.354573,3.35372,3.063015,2.178756,2.379946,1,1
313,3.238959,3.787332,3.873185,2.590926,2.705369,3.598783,3.695104,3.907974,3.352009,3.38231,3.354578,3.353748,3.063006,2.178761,2.379939,1,1
314,3.239172,3.787591,3.872843,2.590976,2.704404,3.599543,3.694419,3.909063,3.352152,3.383172,3.354591,3.353784,3.062997,2.178767,2.379932,1,1
315,3.239375,3.787797,3.872512,2.591029,2.70347,3.600273,3.693819,3.910178,3.352313,3.384022,3.354604,3.353821,3.062988,2.178772,2.379926,1,1
316,3.239568,3.787958,3.872195,2.591084,2.702564,3.600977,3.69331,3.911319,3.35249,3.384859,3.354616,3.353858,3.06298,2.178778,2.37992,1,1
317,3.239753,3.788081,3.871894,2.591145,2.701686,3.601659,3.692891,3.912489,3.352682,3.385683,3.354628,3.353894,3.062971,2.178783,2.379914,1,1
318,3.239931,3.788175,3.871607,2.591209,2.700835,3.602323,3.692561,3.913692,3.352886,3.386495,3.35464,3.35393,3.062963,2.178788,2.379907,1,1
319,3.240102,3.788247,3.871338,2.591279,2.70001,3.602972,3.692317,3.914929,3.353098,3.387294,3.354652,3.353964,3.062954,2.178792,2.379901,1,1
320,3.240268,3.788304,3.871089,2.591352,2.699211,3.60361,3.692163,3.916206,3.353315,3.388081,3.354665,3.353996,3.062945,2.178795,2.379895,1,1
321,3.240431,3.788351,3.87086,2.59143,2.698438,3.60424,3.692103,3.917525,3.353531,3.388855,3.354676,3.354026,3.062936,2.178798,2.379888,1,1
322,3.24059,3.788395,3.870655,2.591511,2.69769,3.604865,3.692144,3.918888,3.353745,3.389618,3.354688,3.354055,3.062926,2.1788,2.379882,1,1
323,3.240746,3.78844,3.870475,2.591593,2.69697,3.605489,3.692298,3.920296,3.353954,3.390369,3.354701,3.354082,3.062916,2.178801,2.379875,1,1
324,3.240899,3.788491,3.870324,2.591675,2.696276,3.606112,3.692576,3.921751,3.354155,3.391107,3.354714,3.354106,3.062906,2.178802,2.379868,1,1
325,3.241022,3.788213,3.870053,2.591755,2.695611,3.606548,3.692985,3.922907,3.35435,3.391804,3.354728,3.35413,3.062896,2.178801,2.379861,1,1
326,3.241138,3.788097,3.869847,2.591814,2.695094,3.606985,3.693994,3.923664,3.354546,3.392226,3.354736,3.354158,3.062886,2.1788,2.379855,1,1
327,3.241239,3.788022,3.869684,2.591851,2.694574,3.607436,3.695065,3.924494,3.354744,3.392638,3.354744,3.354184,3.062876,2.178799,2.379849,1,1
328,3.241327,3.787991,3.869567,2.591869,2.694057,3.607899,3.696188,3.925395,3.354946,3.39304,3.354755,3.354208,3.062868,2.178796,2.379843,1,1
329,3.241404,3.788004,3.869498,2.59187,2.693548,3.608377,3.697336,3.926367,3.355156,3.393434,3.354766,3.354231,3.06286,2.178794,2.379838,1,1
330,3.24147,3.788062,3.869479,2.591857,2.693051,3.608869,3.698484,3.927412,3.355377,3.393819,3.354778,3.354253,3.062852,2.17879,2.379833,1,1
331,3.241527,3.788167,3.869513,2.591832,2.69257,3.609376,3.699611,3.928529,3.355611,3.394197,3.354792,3.354273,3.062845,2.178786,2.379829,1,1
332,3.241575,3.788317,3.869598,2.591797,2.692108,3.609895,3.700701,3.929718,3.35586,3.394566,3.354806,3.354291,3.062838,2.178781,2.379824,1,1
333,3.241616,3.788512,3.869734,2.591756,2.691666,3.610424,3.701747,3.93098,3.356123,3.394927,3.354821,3.354307,3.062831,2.178776,2.37982,1,1
334,3.241649,3.788751,3.86992,2.591709,2.691247,3.610961,3.70275,3.932308,3.356401,3.39528,3.354837,3.354322,3.062824,2.17877,2.379816,1,1
335,3.241678,3.789033,3.870155,2.59166,2.690852,3.611506,3.703717,3.933701,3.356693,3.395626,3.354853,3.354334,3.062817,2.178764,2.379812,1,1
