EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:31 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,MortFleetGroup

timestep,fleet,group,value
1,1,1,1.568579E-05
1,3,6,0.001577655
2,1,1,1.568579E-05
2,3,6,0.001577653
3,1,1,1.568579E-05
3,3,6,0.001577629
4,1,1,1.568579E-05
4,3,6,0.001577584
5,1,1,1.568579E-05
5,3,6,0.001577518
6,1,1,1.568579E-05
6,3,6,0.001577431
7,1,1,1.568579E-05
7,3,6,0.001577325
8,1,1,1.568579E-05
8,3,6,0.001577198
9,1,1,1.568579E-05
9,3,6,0.001577053
10,1,1,1.568579E-05
10,3,6,0.001576888
11,1,1,1.568579E-05
11,3,6,0.001576704
12,1,1,1.568579E-05
12,3,6,0.001576502
13,1,1,1.568579E-05
13,3,6,0.001018143
14,1,1,1.568579E-05
14,3,6,0.001017419
15,1,1,1.568579E-05
15,3,6,0.001016677
16,1,1,1.568579E-05
16,3,6,0.001015918
17,1,1,1.568579E-05
17,3,6,0.001015141
18,1,1,1.568579E-05
18,3,6,0.001014346
19,1,1,1.568579E-05
19,3,6,0.001013531
20,1,1,1.568579E-05
20,3,6,0.001012698
21,1,1,1.568579E-05
21,3,6,0.001011844
22,1,1,1.568579E-05
22,3,6,0.001010969
23,1,1,1.568579E-05
23,3,6,0.001010074
24,1,1,1.568579E-05
24,3,6,0.001009157
25,1,1,1.568579E-05
25,3,6,0.001041624
26,1,1,1.568579E-05
26,3,6,0.001040667
27,1,1,1.568579E-05
27,3,6,0.001039685
28,1,1,1.568579E-05
28,3,6,0.00103868
29,1,1,1.568579E-05
29,3,6,0.00103765
30,1,1,1.568579E-05
30,3,6,0.001036596
31,1,1,1.568579E-05
31,3,6,0.001035518
32,1,1,1.568579E-05
32,3,6,0.001034416
33,1,1,1.568579E-05
33,3,6,0.00103329
34,1,1,1.568579E-05
34,3,6,0.00103214
35,1,1,1.568579E-05
35,3,6,0.001030966
36,1,1,1.568579E-05
36,3,6,0.001029768
37,1,1,1.568579E-05
37,3,6,0.001232455
38,1,1,1.568579E-05
38,3,6,0.001231211
39,1,1,1.568579E-05
39,3,6,0.001229935
40,1,1,1.568579E-05
40,3,6,0.001228627
41,1,1,1.568579E-05
41,3,6,0.001227284
42,1,1,1.568579E-05
42,3,6,0.001225906
43,1,1,1.568579E-05
43,3,6,0.001224491
44,1,1,1.568579E-05
44,3,6,0.001223039
45,1,1,1.568579E-05
45,3,6,0.001221549
46,1,1,1.568579E-05
46,3,6,0.001220021
47,1,1,1.568579E-05
47,3,6,0.001218454
48,1,1,1.568579E-05
48,3,6,0.001216849
49,1,1,1.568579E-05
49,3,6,0.001575925
50,1,1,1.568579E-05
50,3,6,0.001574305
51,1,1,1.568579E-05
51,3,6,0.001572613
52,1,1,1.568579E-05
52,3,6,0.00157085
53,1,1,1.568579E-05
53,3,6,0.001569016
54,1,1,1.568579E-05
54,3,6,0.00156711
