EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:30 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,"Prey of striped bass 2-5"

timestep\group,"striped bass 0","menhaden juv","menhaden adult","bluefish juv","weakfish juv","Atlantic herring 0-1","Atlantic herring 2+",anchovies,benthos,zooplankton,phytoplankton,
1,0.0009781647,0.07818347,0.07905792,0.0008773038,0.003918706,0.001696761,0.02175315,0.2318064,0.3530808,0.01564924,0.000978097
2,0.0009888817,0.0787968,0.07956572,0.0007607397,0.003918855,0.001681933,0.02219,0.2312623,0.3520747,0.01560417,0.0009760794
3,0.0009999764,0.07944202,0.08002192,0.0006640342,0.003919804,0.001667613,0.02262255,0.230782,0.3510267,0.01555708,0.0009740159
4,0.001011246,0.08010213,0.08043697,0.0005832911,0.003921288,0.001653655,0.02304925,0.230361,0.3499465,0.01550841,0.0009719155
5,0.001022638,0.08077489,0.0808187,0.0005158585,0.003923257,0.001640487,0.02346891,0.229989,0.3488385,0.01545842,0.0009697895
6,0.001034115,0.08145629,0.08117387,0.0004598986,0.003925622,0.001628709,0.02388066,0.2296565,0.3477077,0.01540739,0.000967655
7,0.001045659,0.08213914,0.08150842,0.0004140863,0.003928272,0.001619016,0.02428404,0.2293551,0.3465605,0.01535564,0.0009655356
8,0.001057264,0.08281299,0.08182774,0.0003774008,0.0039311,0.001612156,0.02467889,0.2290777,0.3454047,0.01530353,0.0009634609
9,0.001068942,0.08346433,0.08213682,0.0003489958,0.003934041,0.001608881,0.0250654,0.2288184,0.3442494,0.01525148,0.0009614669
10,0.001080718,0.08407713,0.08244019,0.0003281284,0.00393708,0.001609912,0.02544404,0.2285731,0.3431043,0.01519994,0.0009595923
11,0.001092636,0.08463337,0.08274212,0.0003141258,0.003940267,0.001615911,0.0258155,0.2283395,0.3419795,0.01514937,0.0009578774
12,0.001104751,0.08511379,0.08304656,0.0003063709,0.003943719,0.001627458,0.02618065,0.2281167,0.3408852,0.01510022,0.0009563633
13,0.001116353,0.08546364,0.08369491,0.0003042281,0.003940708,0.001697974,0.02675326,0.2277911,0.3396602,0.01504538,0.0009543474
14,0.00112818,0.08557182,0.08437868,0.0003031238,0.003940017,0.001770713,0.0273608,0.227497,0.338503,0.01499354,0.0009523796
15,0.001140397,0.08559904,0.0850259,0.000302731,0.003943528,0.001845802,0.02800544,0.2272069,0.337373,0.01494296,0.0009506376
16,0.00115304,0.08556031,0.08563574,0.0003028924,0.003950461,0.001922863,0.02869212,0.2269168,0.336264,0.01489337,0.0009490944
17,0.001166156,0.08546302,0.08620904,0.0003033555,0.003960054,0.002001114,0.02942641,0.2266245,0.3351716,0.01484462,0.0009477331
18,0.001179792,0.08531953,0.08674491,0.0003038149,0.0039714,0.00207935,0.03021389,0.2263271,0.3340901,0.01479646,0.0009465278
19,0.001193998,0.08514143,0.08724218,0.0003039529,0.003983456,0.002155978,0.03106032,0.2260224,0.3330139,0.01474864,0.0009454534
20,0.001208834,0.08493877,0.08769976,0.0003034721,0.00399507,0.002229089,0.03197188,0.2257085,0.3319379,0.01470093,0.0009444876
21,0.001224358,0.08471967,0.0881166,0.0003021133,0.00400502,0.002296517,0.03295495,0.2253836,0.3308575,0.01465315,0.0009436098
22,0.001240636,0.08449083,0.08849184,0.0002996491,0.004012065,0.002355928,0.03401626,0.2250464,0.3297687,0.01460511,0.0009428025
23,0.001257731,0.08425757,0.08882472,0.0002959068,0.00401501,0.002404893,0.03516284,0.2246951,0.3286681,0.01455666,0.0009420495
24,0.001275706,0.08402409,0.0891146,0.0002907478,0.004012756,0.002440963,0.03640202,0.224328,0.3275525,0.01450764,0.0009413373
25,0.00129445,0.08375794,0.0888096,0.00024595,0.004002687,0.002381301,0.03817584,0.2238591,0.3262973,0.01445255,0.0009406489
26,0.001315387,0.08341057,0.08848285,0.0002039912,0.004005872,0.002318423,0.04010517,0.2234164,0.3250009,0.01439581,0.0009409948
27,0.001337569,0.08300549,0.08817457,0.0001721322,0.00401385,0.002257831,0.0420881,0.2230034,0.3236893,0.01433857,0.0009412885
28,0.00136098,0.08255735,0.08787663,0.0001476939,0.004025695,0.002200168,0.04411805,0.2226115,0.3223663,0.01428096,0.0009415403
29,0.001385585,0.08207767,0.08758246,0.0001288684,0.004041077,0.002146552,0.04618779,0.2222334,0.3210345,0.01422307,0.0009417617
30,0.001411375,0.08157562,0.0872871,0.0001144183,0.004060024,0.002098479,0.04828969,0.2218633,0.3196965,0.014165,0.0009419643
31,0.001438364,0.08105793,0.086987,0.0001035062,0.004082768,0.002057697,0.05041579,0.2214959,0.3183546,0.01410685,0.0009421586
32,0.001466626,0.08050334,0.08668664,9.555094E-05,0.004109798,0.002026153,0.05256065,0.2211319,0.3170182,0.01404901,0.0009423894
33,0.001496211,0.07991631,0.08638432,9.013187E-05,0.004141429,0.002005789,0.05471648,0.2207681,0.3156893,0.01399156,0.0009426656
34,0.001527177,0.07930238,0.08607887,8.693031E-05,0.004177931,0.001998482,0.05687536,0.2204016,0.3143693,0.01393455,0.0009429916
35,0.001559584,0.07866816,0.08576961,8.571291E-05,0.004219511,0.002005955,0.0590293,0.22003,0.3130585,0.01387799,0.0009433683
36,0.001593492,0.0780213,0.08545623,8.629375E-05,0.004266302,0.002029712,0.06117022,0.2196517,0.3117568,0.01382187,0.0009437915
37,0.001629213,0.07737019,0.08482812,0.0001103445,0.004317664,0.002139395,0.06287635,0.2192813,0.3104854,0.01376711,0.000944468
38,0.001666724,0.07680555,0.08417197,0.0001460449,0.004371642,0.0022588,0.0647341,0.218803,0.3091514,0.01370964,0.0009460419
39,0.001704981,0.07633363,0.08352535,0.0001874398,0.004421508,0.002383702,0.06664629,0.2182422,0.3077944,0.01365117,0.0009475208
40,0.001743946,0.07594751,0.08288706,0.0002337472,0.004466735,0.00251323,0.06862663,0.217594,0.3064112,0.01359156,0.0009489004
41,0.001783557,0.07563844,0.08225642,0.0002836953,0.004505985,0.002645621,0.0706906,0.2168549,0.3049997,0.0135307,0.0009501777
42,0.001823728,0.07539277,0.08163409,0.0003354584,0.004537278,0.002778276,0.07285527,0.2160242,0.3035586,0.01346853,0.0009513544
