EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:30 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,FeedingTime

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
51,1.049294,1,1,1.013716,1,1,0.8562967,1,0.9468862,1,1.001065,1,1,1,1,1,1
52,1.049857,1,1,1.014267,1,1,0.8571118,1,0.9382977,1,1.001181,1,1,1,1,1,1
53,1.050424,1,1,1.014861,1,1,0.8597471,1,0.9307461,1,1.001312,1,1,1,1,1,1
54,1.051054,1,1,1.01549,1,1,0.8639173,1,0.9244595,1,1.00146,1,1,1,1,1,1
55,1.051791,1,1,1.016149,1,1,0.8694242,1,0.9195629,1,1.001622,1,1,1,1,1,1
56,1.052667,1,1,1.016827,1,1,0.8761035,1,0.9160954,1,1.001801,1,1,1,1,1,1
57,1.053703,1,1,1.017515,1,1,0.883781,1,0.9140248,1,1.001994,1,1,1,1,1,1
58,1.054913,1,1,1.018206,1,1,0.8922232,1,0.9132627,1,1.002202,1,1,1,1,1,1
59,1.056306,1,1,1.018891,1,1,0.9011038,1,0.9136787,1,1.002425,1,1,1,1,1,1
60,1.057886,1,1,1.019562,1,1,0.9099869,1,0.9151148,1,1.002663,1,1,1,1,1,1
61,1.059654,1,1,1.020212,1,1,0.9183346,1,0.9173992,1,1.002915,1,1,1,1,1,1
62,1.061699,1,1,1.020788,1,1,0.9252664,1,0.9191334,1,1.003173,1,1,1,1,1,1
63,1.064015,1,1,1.021263,1,1,0.9314197,1,0.9202002,1,1.003445,1,1,1,1,1,1
64,1.066589,1,1,1.021628,1,1,0.9372495,1,0.9206396,1,1.003733,1,1,1,1,1,1
65,1.069402,1,1,1.02188,1,1,0.9430202,1,0.9206356,1,1.004037,1,1,1,1,1,1
66,1.072434,1,1,1.022023,1,1,0.9488513,1,0.9204787,1,1.004357,1,1,1,1,1,1
67,1.075665,1,1,1.02206,1,1,0.9547868,1,0.9205184,1,1.004692,1,1,1,1,1,1
68,1.079076,1,1,1.021996,1,1,0.96086,1,0.9211146,1,1.005041,1,1,1,1,1,1
69,1.082645,1,1,1.021839,1,1,0.9671346,1,0.9225929,1,1.005403,1,1,1,1,1,1
70,1.086353,1,1,1.021595,1,1,0.973735,1,0.925211,1,1.005777,1,1,1,1,1,1
71,1.090179,1,1,1.021271,1,1,0.9808785,1,0.9291341,1,1.006162,1,1,1,1,1,1
72,1.094102,1,1,1.020874,1,1,0.9888731,1,0.9344222,1,1.006557,1,1,1,1,1,1
73,1.0981,1,1,1.020412,1,1,0.9981232,1,0.9410259,1,1.00696,1,1,1,1,1,1
74,1.102217,1,1,1.019913,1,1,1.009904,1,0.949022,1,1.007368,1,1,1,1,1,1
75,1.106392,1,1,1.019395,1,1,1.023426,1,0.9575804,1,1.00778,1,1,1,1,1,1
76,1.110591,1,1,1.018873,1,1,1.0381,1,0.9660011,1,1.008196,1,1,1,1,1,1
77,1.11479,1,1,1.01836,1,1,1.053548,1,0.9737032,1,1.008616,1,1,1,1,1,1
78,1.11897,1,1,1.017866,1,1,1.069569,1,0.98023,1,1.009038,1,1,1,1,1,1
79,1.123114,1,1,1.017403,1,1,1.08607,1,0.9852582,1,1.009463,1,1,1,1,1,1
80,1.127204,1,1,1.016979,1,1,1.102994,1,0.9886032,1,1.009891,1,1,1,1,1,1
81,1.131222,1,1,1.016604,1,1,1.120255,1,0.9902152,1,1.01032,1,1,1,1,1,1
82,1.13515,1,1,1.016282,1,1,1.137694,1,0.9901657,1,1.010752,1,1,1,1,1,1
83,1.138974,1,1,1.016018,1,1,1.155059,1,0.9886236,1,1.011185,1,1,1,1,1,1
84,1.142682,1,1,1.015815,1,1,1.172006,1,0.9858271,1,1.011619,1,1,1,1,1,1
85,1.146264,1,1,1.015671,1,1,1.188123,1,0.982051,1,1.012056,1,1,1,1,1,1
86,1.149408,1,1,1.01557,1,1,1.202725,1,0.9782677,1,1.012494,1,1,1,1,1,1
87,1.152294,1,1,1.015501,1,1,1.216437,1,0.9749068,1,1.012936,1,1,1,1,1,1
88,1.155026,1,1,1.015465,1,1,1.229702,1,0.9722171,1,1.013381,1,1,1,1,1,1
89,1.157656,1,1,1.01547,1,1,1.242787,1,0.9702988,1,1.013828,1,1,1,1,1,1
90,1.160209,1,1,1.015525,1,1,1.255814,1,0.9691355,1,1.014275,1,1,1,1,1,1
91,1.162694,1,1,1.01564,1,1,1.268827,1,0.9686275,1,1.014723,1,1,1,1,1,1
92,1.16511,1,1,1.015824,1,1,1.28183,1,0.9686214,1,1.015171,1,1,1,1,1,1
93,1.167453,1,1,1.016082,1,1,1.294836,1,0.9689385,1,1.015617,1,1,1,1,1,1
94,1.169713,1,1,1.01642,1,1,1.307884,1,0.969398,1,1.016062,1,1,1,1,1,1
95,1.171883,1,1,1.016837,1,1,1.321052,1,0.9698362,1,1.016504,1,1,1,1,1,1
96,1.173955,1,1,1.017333,1,1,1.334464,1,0.970121,1,1.016944,1,1,1,1,1,1
97,1.175918,1,1,1.017903,1,1,1.34828,1,0.9701606,1,1.017381,1,1,1,1,1,1
98,1.177661,1,1,1.018501,1,1,1.361379,1,0.9700586,1,1.017811,1,1,1,1,1,1
99,1.179249,1,1,1.019105,1,1,1.374087,1,0.9697749,1,1.018238,1,1,1,1,1,1
100,1.180719,1,1,1.019708,1,1,1.386547,1,0.9693438,1,1.018662,1,1,1,1,1,1
101,1.182097,1,1,1.020306,1,1,1.398746,1,0.9688599,1,1.019086,1,1,1,1,1,1
102,1.183403,1,1,1.020895,1,1,1.410582,1,0.9684542,1,1.019507,1,1,1,1,1,1
103,1.184655,1,1,1.021472,1,1,1.421937,1,0.9682671,1,1.019927,1,1,1,1,1,1
104,1.185868,1,1,1.022036,1,1,1.432722,1,0.9684236,1,1.020344,1,1,1,1,1,1
105,1.187053,1,1,1.022583,1,1,1.442917,1,0.9690164,1,1.020758,1,1,1,1,1,1
106,1.188219,1,1,1.023113,1,1,1.452586,1,0.9700947,1,1.02117,1,1,1,1,1,1
107,1.189371,1,1,1.02362,1,1,1.461877,1,0.9716606,1,1.021579,1,1,1,1,1,1
108,1.190511,1,1,1.0241,1,1,1.471008,1,0.9736707,1,1.021984,1,1,1,1,1,1
109,1.191638,1,1,1.024551,1,1,1.480247,1,0.976043,1,1.022384,1,1,1,1,1,1
110,1.192652,1,1,1.024977,1,1,1.489479,1,0.9783011,1,1.022776,1,1,1,1,1,1
111,1.193559,1,1,1.025381,1,1,1.498482,1,0.9801909,1,1.023163,1,1,1,1,1,1
112,1.194371,1,1,1.025761,1,1,1.50706,1,0.981573,1,1.023544,1,1,1,1,1,1
113,1.195104,1,1,1.026111,1,1,1.51505,1,0.982401,1,1.023921,1,1,1,1,1,1
114,1.195772,1,1,1.026428,1,1,1.522326,1,0.982699,1,1.024293,1,1,1,1,1,1
115,1.196387,1,1,1.02671,1,1,1.528799,1,0.9825394,1,1.02466,1,1,1,1,1,1
116,1.196961,1,1,1.026955,1,1,1.534417,1,0.9820212,1,1.02502,1,1,1,1,1,1
117,1.1975,1,1,1.027161,1,1,1.539151,1,0.9812521,1,1.025375,1,1,1,1,1,1
118,1.198011,1,1,1.027326,1,1,1.542998,1,0.9803339,1,1.025724,1,1,1,1,1,1
119,1.198499,1,1,1.027451,1,1,1.545965,1,0.9793509,1,1.026065,1,1,1,1,1,1
120,1.198966,1,1,1.027534,1,1,1.548066,1,0.9783635,1,1.0264,1,1,1,1,1,1
121,1.199416,1,1,1.027575,1,1,1.549311,1,0.9774046,1,1.026728,1,1,1,1,1,1
122,1.199652,1,1,1.027562,1,1,1.549224,1,0.9764547,1,1.027057,1,1,1,1,1,1
123,1.199799,1,1,1.027484,1,1,1.548289,1,0.9754421,1,1.027371,1,1,1,1,1,1
124,1.19992,1,1,1.02734,1,1,1.546817,1,0.9743158,1,1.027666,1,1,1,1,1,1
125,1.200046,1,1,1.02713,1,1,1.54497,1,0.9730447,1,1.027939,1,1,1,1,1,1
126,1.200193,1,1,1.026856,1,1,1.542809,1,0.9716147,1,1.028192,1,1,1,1,1,1
127,1.20037,1,1,1.026524,1,1,1.540335,1,0.9700261,1,1.028426,1,1,1,1,1,1
128,1.200583,1,1,1.026136,1,1,1.537523,1,0.9682904,1,1.02864,1,1,1,1,1,1
129,1.200835,1,1,1.0257,1,1,1.53435,1,0.9664268,1,1.028835,1,1,1,1,1,1
130,1.201126,1,1,1.025223,1,1,1.530809,1,0.9644582,1,1.029012,1,1,1,1,1,1
131,1.201456,1,1,1.024711,1,1,1.526914,1,0.9624088,1,1.029172,1,1,1,1,1,1
132,1.201821,1,1,1.024174,1,1,1.522705,1,0.9603002,1,1.029315,1,1,1,1,1,1
133,1.202217,1,1,1.023621,1,1,1.518239,1,0.95815,1,1.029443,1,1,1,1,1,1
134,1.202967,1,1,1.023077,1,1,1.513748,1,0.9557223,1,1.029561,1,1,1,1,1,1
135,1.203854,1,1,1.022557,1,1,1.508783,1,0.9530986,1,1.029674,1,1,1,1,1,1
136,1.204763,1,1,1.022069,1,1,1.503135,1,0.9503298,1,1.029784,1,1,1,1,1,1
137,1.205635,1,1,1.02162,1,1,1.496792,1,0.9474419,1,1.029891,1,1,1,1,1,1
138,1.206436,1,1,1.021212,1,1,1.489865,1,0.9444434,1,1.029996,1,1,1,1,1,1
139,1.20715,1,1,1.020847,1,1,1.48252,1,0.9413334,1,1.030099,1,1,1,1,1,1
140,1.207768,1,1,1.020526,1,1,1.474921,1,0.9381078,1,1.0302,1,1,1,1,1,1
141,1.208289,1,1,1.02025,1,1,1.467192,1,0.934765,1,1.030299,1,1,1,1,1,1
142,1.208715,1,1,1.020017,1,1,1.459398,1,0.9313076,1,1.030396,1,1,1,1,1,1
143,1.209053,1,1,1.019829,1,1,1.451545,1,0.9277446,1,1.030492,1,1,1,1,1,1
