EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:30 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,"Prey of spiny dogfish"

timestep\group,"striped bass 0","menhaden juv","menhaden adult","spiny dogfish","Atlantic herring 0-1","Atlantic herring 2+",anchovies,benthos,zooplankton,
1,0.0006724235,0.00262262,0.002012412,0.000671736,0.007670907,0.06180517,0.007389162,0.2176777,0.2340414
2,0.0006807797,0.00266028,0.002036765,0.0006706971,0.007619568,0.0624931,0.0073831,0.2175398,0.2337172
3,0.0006894742,0.002698808,0.002059785,0.0006697033,0.007571165,0.06316742,0.007381606,0.2174008,0.2333963
4,0.0006983783,0.002738291,0.002081744,0.000668743,0.007524965,0.06382772,0.007384088,0.2172617,0.2330764
5,0.0007074545,0.00277882,0.002102888,0.0006678142,0.007482877,0.06447221,0.007389946,0.2171224,0.2327585
6,0.0007166708,0.002820266,0.00212342,0.0006669144,0.007447619,0.06509916,0.007398589,0.2169826,0.2324431
7,0.0007259977,0.002862277,0.0021435,0.0006660408,0.007422375,0.065707,0.007409418,0.2168422,0.2321302
8,0.0007354084,0.00290428,0.002163254,0.00066519,0.00741058,0.06629425,0.007421846,0.2167009,0.2318196
9,0.0007448821,0.002945511,0.002182779,0.000664359,0.007415715,0.06685963,0.007435306,0.2165586,0.231511
10,0.0007544045,0.002985042,0.002202152,0.0006635449,0.007441134,0.06740195,0.007449273,0.2164152,0.231204
11,0.0007639696,0.003021812,0.002221432,0.0006627449,0.007489933,0.06792024,0.007463289,0.2162707,0.2308984
12,0.0007735808,0.003054677,0.002240666,0.0006619573,0.00756484,0.06841362,0.007476967,0.216125,0.2305938
13,0.000782227,0.003078788,0.002271893,0.0006608419,0.007919899,0.0691685,0.007480037,0.2158055,0.2300099
14,0.0007909209,0.003089409,0.002303866,0.0006596785,0.008285356,0.06996362,0.007481772,0.2154768,0.2294063
15,0.0007997007,0.003095645,0.002334155,0.0006584825,0.008662708,0.07078385,0.007482314,0.2151397,0.2287878
16,0.0008085991,0.003098212,0.00236273,0.0006572476,0.009050217,0.07163503,0.007481582,0.214793,0.2281526
17,0.0008176552,0.003097437,0.002389622,0.0006559702,0.009444134,0.07252321,0.007479547,0.2144359,0.2275002
18,0.0008269185,0.00309398,0.002414818,0.0006546496,0.009838707,0.07345456,0.007476238,0.2140681,0.2268301
19,0.0008364452,0.003088482,0.002438311,0.000653288,0.01022631,0.07443531,0.007471743,0.2136894,0.226143
20,0.0008462993,0.003081523,0.002460104,0.00065189,0.01059773,0.07547171,0.007466174,0.2133003,0.22544
21,0.000856549,0.003073594,0.002480205,0.0006504619,0.01094247,0.07656989,0.007459668,0.2129013,0.2247231
22,0.0008672653,0.003065118,0.002498633,0.0006490122,0.01124917,0.07773587,0.007452369,0.2124934,0.2239946
23,0.0008785217,0.003056451,0.002515414,0.0006475498,0.01150592,0.0789755,0.007444414,0.2120774,0.2232569
24,0.0008903908,0.003047889,0.002530581,0.0006460841,0.01170066,0.08029439,0.007435926,0.2116546,0.2225128
25,0.0009027416,0.003038801,0.002522345,0.0006444484,0.01143075,0.0821998,0.007425383,0.2112139,0.2217242
26,0.0009160158,0.003025929,0.002513643,0.0006428193,0.01114528,0.08413167,0.007417367,0.210767,0.2209334
27,0.000930229,0.003010211,0.002505811,0.0006411974,0.01087013,0.08606246,0.007411183,0.2103138,0.2201403
28,0.0009453898,0.002992429,0.002498506,0.0006395906,0.01060844,0.08798416,0.007406392,0.2098556,0.219347
29,0.000961483,0.00297318,0.00249145,0.0006380032,0.01036579,0.08988837,0.007402618,0.209393,0.2185544
30,0.0009785056,0.002952917,0.002484416,0.0006364368,0.01014963,0.09176677,0.007399508,0.2089265,0.2177628
31,0.0009964653,0.002931949,0.002477231,0.0006348905,0.009968759,0.09361128,0.007396731,0.208456,0.2169717
32,0.001015379,0.002908996,0.002469968,0.0006333619,0.009832839,0.09541433,0.007393987,0.2079815,0.2161806
33,0.001035273,0.002884258,0.002462518,0.0006318476,0.009751795,0.09716869,0.007390995,0.2075027,0.215388
34,0.001056185,0.002857987,0.002454803,0.000630343,0.009735337,0.09886774,0.007387518,0.2070191,0.2145927
35,0.001078153,0.002830493,0.002446772,0.0006288432,0.009792501,0.1005054,0.007383372,0.2065298,0.2137931
36,0.001101224,0.002802151,0.002438399,0.0006273446,0.00993132,0.1020764,0.007378428,0.2060345,0.2129878
37,0.001125609,0.002773508,0.002416867,0.0006257448,0.01050431,0.1031894,0.007373745,0.2055673,0.2122086
38,0.001150687,0.002750013,0.002394672,0.000624108,0.01113095,0.1042896,0.007365303,0.205088,0.2114119
39,0.00117641,0.002731328,0.002372883,0.0006224315,0.01178882,0.1054023,0.007352889,0.2045955,0.2105961
40,0.001202755,0.002717041,0.002351458,0.0006207077,0.01247384,0.106538,0.007336253,0.204089,0.2097585
41,0.001229684,0.002706702,0.002330385,0.0006189347,0.0131774,0.1077077,0.007315268,0.2035679,0.208898
42,0.00125715,0.002699626,0.002309714,0.0006171159,0.01388652,0.1089235,0.007289943,0.2030325,0.2080154
43,0.001285096,0.002694635,0.002289587,0.0006152599,0.01458442,0.1101972,0.00726043,0.2024838,0.207113
44,0.001313459,0.002691296,0.002270058,0.0006133796,0.01525105,0.1115406,0.007227008,0.2019235,0.2061945
45,0.001342172,0.002689227,0.002251202,0.0006114914,0.01586384,0.1129653,0.007190051,0.2013537,0.2052648
46,0.001371165,0.002688106,0.002233102,0.000609615,0.01639847,0.1144823,0.007150001,0.2007771,0.2043297
47,0.001400362,0.002687669,0.002215848,0.0006077708,0.01682969,0.116102,0.007107339,0.2001966,0.2033954
48,0.001429689,0.002687707,0.002199529,0.0006059808,0.01713213,0.1178342,0.007062564,0.1996155,0.2024685
49,0.001457979,0.002685522,0.002203722,0.0006033432,0.0173239,0.1200775,0.007009503,0.198989,0.20139
50,0.001485123,0.002685986,0.002207439,0.0006006956,0.0175017,0.1223774,0.006951611,0.1983489,0.2002933
51,0.001510624,0.002688531,0.002209392,0.0005980697,0.01766387,0.124714,0.006889312,0.1977,0.1991886
52,0.001534453,0.00269256,0.002209977,0.0005954707,0.01781268,0.1270809,0.006822792,0.1970432,0.1980784
53,0.001556621,0.002697614,0.002209516,0.0005929032,0.01795135,0.1294705,0.006752269,0.1963795,0.1969647
54,0.001577178,0.002703394,0.002208264,0.0005903721,0.01808345,0.1318751,0.006677981,0.1957096,0.1958497
55,0.001596211,0.002709707,0.002206418,0.0005878825,0.01821247,0.1342867,0.006600158,0.1950345,0.1947353
56,0.001613835,0.00271644,0.002204124,0.0005854391,0.01834187,0.1366975,0.006519026,0.1943552,0.1936234
57,0.001630196,0.002723531,0.002201485,0.0005830465,0.01847501,0.1391,0.006434794,0.1936726,0.1925158
58,0.001645457,0.002730945,0.002198567,0.0005807091,0.01861505,0.1414869,0.006347653,0.1929874,0.191414
59,0.001659802,0.002738667,0.002195403,0.0005784304,0.01876491,0.1438516,0.006257782,0.1923007,0.1903196
