EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/2/2022 5:27:30 PM"
ModelName,"NWACS MICE 5 v2-1-6"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"ts1 tc recommended indices"
StartYear,1985

Data,Mortality

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
86,1.16677,0.5694614,0.2006537,1.761997,1.357,0.3651466,2.058138,0.9555597,1.683559,1.387586,1.38768,0.7787446,2.412164,2.451108,45.95247,186.3142,0
87,1.168712,0.569407,0.2006428,1.762545,1.358207,0.3651206,2.088895,0.9556867,1.680765,1.387909,1.392412,0.7825112,2.416532,2.45141,45.95338,186.313,0
88,1.170679,0.5693595,0.200636,1.763006,1.359318,0.3650906,2.117804,0.9558182,1.679373,1.388175,1.397058,0.7862771,2.420656,2.451709,45.95421,186.3118,0
89,1.172654,0.5693182,0.2006329,1.763355,1.360349,0.3650571,2.145433,0.9559513,1.679504,1.388387,1.401625,0.7900414,2.424554,2.452007,45.95501,186.3107,0
90,1.174626,0.5692827,0.2006328,1.763605,1.361312,0.3650199,2.17225,0.956082,1.681154,1.388546,1.406117,0.7938018,2.428228,2.452304,45.95579,186.3095,0
91,1.176586,0.569252,0.2006354,1.763793,1.362216,0.3649793,2.198439,0.9562086,1.68419,1.388658,1.410541,0.7975565,2.431666,2.452599,45.95659,186.3083,0
92,1.178523,0.5692259,0.2006402,1.763976,1.363069,0.3649354,2.224113,0.9563285,1.688362,1.388728,1.414898,0.8013037,2.434856,2.452893,45.95741,186.3071,0
93,1.18043,0.569204,0.2006469,1.764221,1.363876,0.3648883,2.249162,0.9564409,1.693343,1.388761,1.41919,0.8050414,2.437784,2.453186,45.95826,186.3058,0
94,1.182301,0.5691857,0.2006552,1.764601,1.364643,0.364838,2.273471,0.9565447,1.69876,1.388764,1.423417,0.8087675,2.440444,2.453476,45.95915,186.3046,0
95,1.18413,0.5691711,0.2006648,1.765179,1.365373,0.3647848,2.296951,0.956639,1.704241,1.388745,1.427578,0.8124801,2.442833,2.453765,45.96008,186.3032,0
96,1.185917,0.5691601,0.2006757,1.766016,1.366071,0.3647287,2.319546,0.9567232,1.709448,1.388714,1.431671,0.8161776,2.444959,2.454051,45.96104,186.3019,0
97,1.187665,0.5824456,0.2174916,1.769408,1.388379,0.3798496,2.051309,0.943592,1.702969,1.198072,1.437358,0.7996739,2.446829,2.454336,45.96203,186.3005,0
98,1.189884,0.5823897,0.2175023,1.772546,1.388574,0.3798628,2.083735,0.9436578,1.710083,1.199936,1.441423,0.80344,2.450761,2.454679,45.96315,186.2989,0
99,1.192114,0.5823413,0.2174974,1.775566,1.388831,0.3798712,2.115162,0.9437204,1.716143,1.201595,1.445383,0.8071998,2.454414,2.455012,45.96415,186.2973,0
100,1.194341,0.5822999,0.2174948,1.778538,1.389134,0.379875,2.145787,0.94378,1.721256,1.20308,1.449223,0.8109504,2.457778,2.455336,45.96507,186.2956,0
101,1.196547,0.5822658,0.2174943,1.781628,1.389458,0.3798743,2.175706,0.943837,1.725619,1.204413,1.452931,0.8146884,2.46083,2.455653,45.96593,186.2938,0
102,1.198712,0.5822387,0.2174963,1.784763,1.389808,0.3798694,2.204832,0.943892,1.72954,1.205618,1.456496,0.818411,2.463547,2.455964,45.96676,186.2921,0
103,1.200821,0.5822183,0.2175007,1.787958,1.390182,0.3798603,2.232932,0.9439455,1.7334,1.206709,1.45991,0.8221151,2.465908,2.456269,45.96756,186.2905,0
104,1.202861,0.5822043,0.2175076,1.79122,1.390576,0.3798472,2.259697,0.9439976,1.737628,1.207703,1.463167,0.8257976,2.467901,2.456569,45.96832,186.2888,0
105,1.204825,0.5821964,0.217517,1.794554,1.390987,0.3798303,2.284865,0.9440483,1.742649,1.208611,1.466268,0.8294557,2.469529,2.456864,45.96906,186.2873,0
106,1.206709,0.5821937,0.2175291,1.79796,1.391415,0.3798097,2.308194,0.9440977,1.748846,1.209446,1.469216,0.8330866,2.470805,2.457155,45.96976,186.2858,0
107,1.208517,0.5821961,0.2175438,1.801435,1.391859,0.3797857,2.32952,0.9441456,1.756529,1.210219,1.472016,0.836688,2.471754,2.457443,45.97042,186.2844,0
108,1.210258,0.5822029,0.2175612,1.804975,1.39232,0.3797583,2.34878,0.9441921,1.765909,1.210938,1.474678,0.8402576,2.472406,2.457727,45.97103,186.283,0
109,1.211859,0.5912773,0.2407175,1.807896,1.372337,0.3746526,2.377539,0.9412834,1.787447,1.187637,1.477581,0.8271083,2.4728,2.458009,45.97159,186.2817,0
110,1.213465,0.5911781,0.2407594,1.810927,1.373089,0.3745884,2.385082,0.9413572,1.801614,1.188197,1.480916,0.8305188,2.473261,2.458339,45.9726,186.2805,0
111,1.21513,0.5910903,0.2407778,1.814066,1.373806,0.3745214,2.393062,0.9414285,1.814145,1.188721,1.484141,0.8338708,2.473601,2.45866,45.97348,186.2794,0
112,1.216844,0.5910135,0.2408013,1.817247,1.374501,0.3744518,2.401274,0.9414983,1.825062,1.189209,1.487251,0.8371633,2.473802,2.458975,45.97424,186.2783,0
113,1.218595,0.5909476,0.2408297,1.820411,1.375181,0.3743797,2.409509,0.9415668,1.834389,1.189664,1.490236,0.8403961,2.473851,2.459282,45.9749,186.2772,0
114,1.220372,0.5908924,0.2408624,1.823512,1.375856,0.3743053,2.417567,0.9416345,1.842211,1.19009,1.493088,0.8435687,2.473743,2.459583,45.97545,186.2761,0
115,1.222167,0.5908475,0.2408993,1.826517,1.37653,0.3742287,2.425262,0.9417019,1.848697,1.190486,1.495802,0.8466806,2.473474,2.459877,45.97594,186.275,0
116,1.223974,0.5908124,0.2409399,1.829406,1.377207,0.37415,2.432435,0.941769,1.854088,1.190854,1.498374,0.8497319,2.473048,2.460166,45.97635,186.2739,0
117,1.225788,0.5907868,0.2409838,1.832165,1.37789,0.3740696,2.438954,0.9418362,1.85868,1.191194,1.500803,0.8527222,2.472471,2.460451,45.9767,186.2729,0
118,1.227607,0.5907699,0.2410307,1.83479,1.378578,0.3739873,2.444723,0.9419035,1.862794,1.191506,1.503094,0.8556517,2.47175,2.46073,45.97698,186.2719,0
119,1.229429,0.5907614,0.2410805,1.837277,1.379274,0.3739034,2.449684,0.9419714,1.866735,1.191788,1.50525,0.8585207,2.470895,2.461005,45.9772,186.2709,0
120,1.231255,0.5907606,0.2411329,1.839627,1.379978,0.373818,2.453816,0.9420396,1.870775,1.192039,1.507275,0.8613296,2.469915,2.461276,45.97736,186.27,0
121,1.233003,0.5960521,0.2640197,1.84277,1.40467,0.3837866,2.251127,0.8269163,1.874786,1.180003,1.52961,0.961907,2.468836,2.461543,45.97748,186.2691,0
122,1.235472,0.5962824,0.2641866,1.84576,1.405117,0.3837752,2.27776,0.8275734,1.88212,1.180489,1.530289,0.9633388,2.467057,2.461491,45.97515,186.2684,0
123,1.237867,0.5964959,0.2643107,1.848513,1.405627,0.3837652,2.301033,0.8281839,1.888858,1.180938,1.531001,0.9647599,2.465128,2.46146,45.97326,186.268,0
124,1.240206,0.5966911,0.2644258,1.851041,1.406193,0.3837567,2.321667,0.828747,1.895051,1.181352,1.531789,0.9661723,2.463088,2.461451,45.97165,186.2679,0
125,1.242498,0.5968693,0.2645326,1.853357,1.406806,0.3837495,2.340228,0.8292672,1.900694,1.181736,1.532702,0.9675798,2.460956,2.461459,45.97022,186.2682,0
126,1.244748,0.5970318,0.2646319,1.85546,1.407458,0.3837438,2.35711,0.8297482,1.905768,1.182092,1.53378,0.9689861,2.458736,2.461483,45.96887,186.2687,0
127,1.246958,0.59718,0.2647241,1.857351,1.408144,0.3837395,2.372556,0.8301934,1.910262,1.182424,1.53505,0.9703946,2.456426,2.461519,45.96755,186.2693,0
128,1.249131,0.5973148,0.2648098,1.859021,1.408857,0.3837367,2.386666,0.8306065,1.914191,1.182734,1.536529,0.9718089,2.454023,2.461563,45.96624,186.2701,0
129,1.251269,0.5974371,0.2648894,1.860463,1.409592,0.3837354,2.399462,0.8309907,1.917592,1.183025,1.538219,0.9732312,2.451522,2.461613,45.9649,186.2709,0
130,1.253374,0.5975472,0.2649634,1.86167,1.410343,0.3837357,2.410946,0.8313487,1.920531,1.183296,1.540115,0.9746649,2.448923,2.461666,45.96355,186.2718,0
131,1.255445,0.5976471,0.2650321,1.86264,1.411106,0.3837378,2.421123,0.8316832,1.923083,1.183549,1.542203,0.9761117,2.446226,2.461721,45.9622,186.2727,0
132,1.257483,0.5977379,0.2650958,1.863373,1.411878,0.3837416,2.430017,0.8319961,1.925333,1.183783,1.544463,0.9775735,2.443437,2.461775,45.96082,186.2737,0
133,1.259329,0.5973544,0.2402455,1.862799,1.416796,0.3988197,2.658778,0.8602183,1.948705,1.257916,1.528462,0.9486596,2.44056,2.461826,45.95945,186.2746,0
134,1.260397,0.5974273,0.2402454,1.862423,1.417586,0.3989302,2.646021,0.8604192,1.947334,1.25739,1.529101,0.9507802,2.437092,2.461972,45.9588,186.2755,0
135,1.261526,0.597496,0.2402799,1.862041,1.418362,0.3990405,2.634702,0.8606042,1.946049,1.256893,1.52964,0.9528952,2.4337,2.462114,45.95803,186.2762,0
136,1.262728,0.5975573,0.2403128,1.861677,1.41912,0.3991507,2.623971,0.8607765,1.944708,1.256422,1.530064,0.9550041,2.43035,2.462245,45.9572,186.2768,0
137,1.264001,0.5976124,0.2403443,1.861367,1.419855,0.399261,2.613335,0.8609374,1.943226,1.25597,1.530365,0.9571055,2.42703,2.462364,45.95634,186.2773,0
138,1.265344,0.5976626,0.2403747,1.861138,1.420566,0.3993713,2.602613,0.8610881,1.941537,1.255534,1.530542,0.9591975,2.423744,2.462469,45.95547,186.2778,0
139,1.266757,0.5977094,0.2404039,1.861009,1.421251,0.3994819,2.591856,0.8612295,1.939571,1.255109,1.530593,0.9612793,2.420501,2.462561,45.95462,186.2782,0
140,1.268238,0.5977536,0.2404321,1.860992,1.42191,0.3995927,2.581262,0.8613625,1.937258,1.254694,1.530521,0.9633482,2.417309,2.462639,45.95377,186.2786,0
141,1.269783,0.5977966,0.2404593,1.861096,1.422543,0.3997039,2.571074,0.8614875,1.934528,1.254284,1.53033,0.9654026,2.414171,2.462703,45.95296,186.2789,0
142,1.271381,0.5978391,0.2404857,1.861326,1.423151,0.3998156,2.561511,0.861605,1.931319,1.253878,1.530028,0.9674407,2.411086,2.462753,45.95216,186.2793,0
143,1.273018,0.5978819,0.2405112,1.861686,1.423735,0.3999278,2.552725,0.8617155,1.927586,1.253473,1.529624,0.9694608,2.408049,2.462791,45.95139,186.2796,0
144,1.274679,0.5979255,0.240536,1.86218,1.424296,0.4000406,2.54478,0.8618192,1.923305,1.253069,1.529131,0.9714612,2.405051,2.462817,45.95065,186.28,0
145,1.276142,0.6118401,0.2659245,1.863502,1.447067,0.3685281,2.536383,0.9402261,1.954442,1.322213,1.54608,0.9807033,2.402086,2.462831,45.94994,186.2804,0
146,1.277554,0.6119168,0.265996,1.863768,1.447123,0.3684505,2.5304,0.940028,1.94329,1.321185,1.545589,0.9823174,2.398185,2.462802,45.94889,186.2807,0
147,1.278838,0.6120082,0.2660216,1.864263,1.447204,0.3683752,2.524137,0.9398322,1.93306,1.320204,1.545076,0.9839152,2.394308,2.462772,45.94795,186.281,0
148,1.280021,0.6121081,0.2660443,1.865002,1.447306,0.3683024,2.517765,0.9396399,1.92357,1.31927,1.544543,0.985496,2.39046,2.462739,45.94708,186.2813,0
149,1.28111,0.6122146,0.266064,1.865979,1.447428,0.3682321,2.511338,0.9394513,1.914719,1.318381,1.543992,0.9870602,2.386637,2.462705,45.94626,186.2817,0
150,1.282105,0.6123264,0.2660813,1.867183,1.447568,0.3681642,2.504826,0.939266,1.906432,1.317534,1.543415,0.9886079,2.382839,2.462668,45.94549,186.2822,0
