EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 8:32:05 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,AvgWeightOrProdCons

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.003116369,0.09009893,0.4535603,0.00280372,0.04915105,0.1574623,0.2986042,0.4441936,0.5722246,0.7303131,0.1773481,0.001367012,0.143273,0.002429715,0.07501008,0.002895379,0.1199275,0.3000136,0.1950089,0.2965718,0,0
2,0.003121163,0.09017034,0.4541574,0.004539915,0.05042732,0.1573354,0.2988627,0.4448265,0.572496,0.7303508,0.1773481,0.001325968,0.1441106,0.002431617,0.07510196,0.00287295,0.120106,0.3000136,0.1950089,0.2965718,0,0
3,0.003128432,0.09011004,0.4556037,0.003963409,0.05101585,0.157291,0.2995917,0.4461509,0.5732869,0.7306791,0.1773481,0.001279568,0.1455124,0.002432215,0.07530772,0.002848698,0.1204117,0.3000136,0.1950089,0.2965718,0,0
4,0.003131214,0.09008083,0.4573337,0.005179125,0.0523536,0.1572307,0.3005615,0.4479734,0.5743695,0.7310765,0.1773481,0.001229712,0.1473385,0.002431478,0.07552488,0.00282128,0.1207641,0.3000136,0.1950089,0.2965718,0,0
5,0.003130189,0.08987395,0.4591471,0.004123447,0.05245407,0.1572286,0.3018659,0.4504875,0.5759973,0.7318674,0.1773481,0.001178835,0.1495195,0.002427639,0.07572927,0.002795466,0.1212398,0.3000136,0.1950089,0.2965718,0,0
6,0.003118339,0.08967677,0.45984,0.002988619,0.05140334,0.1572569,0.3034301,0.4536416,0.5781499,0.7330425,0.1773481,0.001129431,0.1518053,0.002425451,0.07575176,0.002772917,0.1218248,0.3000136,0.1950089,0.2965718,0,0
7,0.003106738,0.08996771,0.4602838,0.003528718,0.05124541,0.1572224,0.3050608,0.4572026,0.5806073,0.7343594,0.1773481,0.001085856,0.1543494,0.002429005,0.07573349,0.002748712,0.1224377,0.3000136,0.1950089,0.2965718,0,0
8,0.003100488,0.09013367,0.4612197,0.00448575,0.05199344,0.1571249,0.3067038,0.4610971,0.5833424,0.7357929,0.1773481,0.00104973,0.1572955,0.00243081,0.07578599,0.002724354,0.1230602,0.3000136,0.1950089,0.2965718,0,0
9,0.003099446,0.09014172,0.4630176,0.005338884,0.05335594,0.1569937,0.3083519,0.4653015,0.5863872,0.7373796,0.1773481,0.001022473,0.1607279,0.00243071,0.07595319,0.00270471,0.1236963,0.3000136,0.1950089,0.2965718,0,0
10,0.003091106,0.08983925,0.4640477,0.0035031,0.05325702,0.156937,0.3101611,0.4700072,0.5900171,0.7394297,0.1773481,0.001003093,0.1642804,0.002426239,0.07599831,0.002697127,0.1244304,0.3000136,0.1950089,0.2965718,0,0
11,0.003076795,0.09000387,0.4640313,0.003543101,0.05375414,0.1568865,0.3119674,0.4749727,0.5940164,0.7416928,0.1773481,0.0009935735,0.1678794,0.002426744,0.07589018,0.00269796,0.1251891,0.3000136,0.1950089,0.2965718,0,0
