EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 8:32:05 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

year,value
1985,2.956546
1986,3.135683
1987,3.063163
1988,3.035377
1989,2.971276
1990,2.984596
1991,3.011853
1992,3.100104
1993,3.156009
1994,3.182125
1995,3.14823
1996,3.177209
1997,3.128571
1998,3.109266
1999,3.182986
2000,3.242281
2001,3.201294
2002,3.16713
2003,3.194753
2004,3.174676
2005,3.16101
2006,3.169668
2007,3.203524
2008,3.225736
2009,3.200562
2010,3.103018
2011,3.144253
2012,3.190037
2013,3.218256
2014,3.158737
2015,3.13501
2016,3.181347
2017,3.27787
