EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 8:32:05 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,KemptonsQ

year,value
1985,1.478157
1986,1.532389
1987,1.568537
1988,1.671728
1989,1.643532
1990,1.640207
1991,1.570348
1992,1.515373
1993,1.533184
1994,1.616706
1995,1.607063
1996,1.541572
1997,1.491417
1998,1.461547
1999,1.42127
2000,1.411325
2001,1.400508
2002,1.405553
2003,1.413516
2004,1.424007
2005,1.434519
2006,1.438328
2007,1.460335
2008,1.483065
2009,1.507678
2010,1.530636
2011,1.548048
2012,1.53995
2013,1.542598
2014,1.541149
2015,1.569576
2016,1.573801
2017,1.597499
