EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 8:32:05 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TotalCatch

year,value
1985,0.7715414
1986,0.4975978
1987,0.5266467
1988,0.5832652
1989,0.614413
1990,0.6634321
1991,0.6756503
1992,0.5457408
1993,0.4736268
1994,0.446839
1995,0.6013259
1996,0.5323744
1997,0.6269816
1998,0.6773865
1999,0.5393403
2000,0.4321416
2001,0.5068744
2002,0.4499401
2003,0.4561394
2004,0.4749452
2005,0.4647271
2006,0.4873905
2007,0.4393394
2008,0.3783579
2009,0.4485292
2010,0.4159182
2011,0.4021618
2012,0.3544615
2013,0.3210584
2014,0.3795495
2015,0.434562
2016,0.4187538
2017,0.3759485
