EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 8:32:05 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ShannonDiversity

year,value
1985,1.468119
1986,1.452315
1987,1.437884
1988,1.453402
1989,1.481272
1990,1.500425
1991,1.51432
1992,1.513552
1993,1.520688
1994,1.525312
1995,1.554486
1996,1.549761
1997,1.547958
1998,1.536304
1999,1.524321
2000,1.53087
2001,1.526078
2002,1.52694
2003,1.512831
2004,1.509387
2005,1.507734
2006,1.495859
2007,1.489648
2008,1.490317
2009,1.495322
2010,1.503685
2011,1.501927
2012,1.499904
2013,1.503014
2014,1.504423
2015,1.505122
2016,1.497095
2017,1.497422
