EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 8:32:05 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Catch

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,1.598834E-06,0.003242151,0.00324047,0.001003902,0.05670296,0.3466907,0.1928011,0.05350914,0.01570237,0.00453878,0.005140009,0.004282412,0.06106341,1.329185E-05,0.002819659,0.003737844,0.05980391,0,0,0,0,0
2,1.61634E-06,0.003258848,0.003273434,0.001604833,0.05817614,0.341524,0.1863765,0.05243002,0.01546013,0.004529213,0.00513998,0.003916436,0.06006661,1.331346E-05,0.002823631,0.003712073,0.06042906,0,0,0,0,0
3,1.636264E-06,0.003271872,0.003312287,0.001432521,0.05916772,0.3374978,0.1809014,0.05130993,0.01523884,0.004517391,0.005140123,0.003601245,0.059175,1.334872E-05,0.0028325,0.003690775,0.06106273,0,0,0,0,0
4,1.65509E-06,0.003287062,0.00335305,0.001895037,0.06129346,0.3342573,0.1761151,0.05014452,0.01503101,0.004502186,0.005140108,0.003328536,0.05833815,1.337697E-05,0.002842269,0.003670363,0.06166235,0,0,0,0,0
5,1.673042E-06,0.003296745,0.003394303,0.001560812,0.06251325,0.3318421,0.1719772,0.04897097,0.0148427,0.00448607,0.005140208,0.003092785,0.0575344,1.340297E-05,0.002852284,0.003657162,0.06227661,0,0,0,0,0
6,1.685334E-06,0.003307691,0.003427095,0.001138807,0.06259701,0.3300883,0.1683621,0.04779411,0.01467201,0.004469131,0.005140386,0.002889964,0.05667514,1.342523E-05,0.00285587,0.003652413,0.06289576,0,0,0,0,0
7,1.697574E-06,0.003337609,0.003457779,0.00120202,0.06265429,0.3287151,0.1650972,0.04659873,0.01451251,0.004450141,0.005140554,0.002723289,0.05582676,1.346418E-05,0.002857995,0.003649265,0.06348073,0,0,0,0,0
8,1.712932E-06,0.003363904,0.003491932,0.001431567,0.06324014,0.327652,0.1621045,0.04538677,0.01436316,0.004429295,0.005140523,0.002591526,0.05504341,1.34974E-05,0.002862937,0.003649114,0.06402982,0,0,0,0,0
9,1.732031E-06,0.003385227,0.003532471,0.001678904,0.06448099,0.3268969,0.1593398,0.04416398,0.01422428,0.004407078,0.00514052,0.002494345,0.05435084,1.35307E-05,0.002872518,0.003657413,0.06454938,0,0,0,0,0
10,1.747261E-06,0.003395675,0.003567026,0.001124952,0.0642385,0.3266189,0.156848,0.04295453,0.01410192,0.00438554,0.005140599,0.002424927,0.05362258,1.354514E-05,0.002877918,0.003684005,0.06508581,0,0,0,0,0
