EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 8:32:05 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FeedingTime

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,0.9908667,1,1,1.14106,1,1,1,1,1,1,1,1.015746,1,0.9981449,1,1.001484,1,1,1,1,1,1
1986,1.013109,1,1,1.174576,1,1,1,1,1,1,1,1.023661,1,1.000021,1,0.9997941,1,1,1,1,1,1
1987,1.041565,1,1,1.441498,1,1,1,1,1,1,1,0.9952809,1,0.9704332,1,0.9961541,1,1,1,1,1,1
1988,1.030154,1,1,0.7832189,1,1,1,1,1,1,1,0.9310315,1,0.9760165,1,0.9968372,1,1,1,1,1,1
1989,1.022967,1,1,0.8962188,1,1,1,1,1,1,1,0.8535654,1,0.9325498,1,1.001891,1,1,1,1,1,1
1990,1.066345,1,1,0.7546301,1,1,1,1,1,1,1,0.9374809,1,0.9413537,1,1.00546,1,1,1,1,1,1
1991,1.118683,1,1,0.8631378,1,1,1,1,1,1,1,1.068135,1,0.9938638,1,1.01065,1,1,1,1,1,1
1992,1.181443,1,1,0.7939994,1,1,1,1,1,1,1,1.264555,1,0.9873426,1,1.013882,1,1,1,1,1,1
1993,1.215517,1,1,0.9677013,1,1,1,1,1,1,1,1.429982,1,0.976097,1,1.018206,1,1,1,1,1,1
1994,1.233301,1,1,0.9269539,1,1,1,1,1,1,1,1.571517,1,0.9832354,1,1.022983,1,1,1,1,1,1
1995,1.18707,1,1,0.67717,1,1,1,1,1,1,1,1.502365,1,0.9759111,1,1.030328,1,1,1,1,1,1
1996,1.20886,1,1,0.9351699,1,1,1,1,1,1,1,1.559793,1,0.9641724,1,1.031698,1,1,1,1,1,1
1997,1.219377,1,1,0.8527343,1,1,1,1,1,1,1,1.47689,1,0.9134681,1,1.03287,1,1,1,1,1,1
1998,1.233757,1,1,0.8297973,1,1,1,1,1,1,1,1.401146,1,0.8740537,1,1.032294,1,1,1,1,1,1
1999,1.240313,1,1,0.9277597,1,1,1,1,1,1,1,1.366175,1,0.8322549,1,1.030844,1,1,1,1,1,1
2000,1.21898,1,1,0.771625,1,1,1,1,1,1,1,1.362969,1,0.7941403,1,1.031513,1,1,1,1,1,1
2001,1.214545,1,1,0.9695787,1,1,1,1,1,1,1,1.428137,1,0.7746612,1,1.031709,1,1,1,1,1,1
2002,1.211595,1,1,0.7926294,1,1,1,1,1,1,1,1.432639,1,0.7773399,1,1.03124,1,1,1,1,1,1
2003,1.219362,1,1,1.114972,1,1,1,1,1,1,1,1.499627,1,0.7751691,1,1.029959,1,1,1,1,1,1
2004,1.21718,1,1,0.8077061,1,1,1,1,1,1,1,1.486557,1,0.7840085,1,1.028332,1,1,1,1,1,1
2005,1.204318,1,1,1.02087,1,1,1,1,1,1,1,1.488244,1,0.8083151,1,1.029267,1,1,1,1,1,1
2006,1.211459,1,1,0.957143,1,1,1,1,1,1,1,1.556386,1,0.821018,1,1.026881,1,1,1,1,1,1
2007,1.211111,1,1,0.915464,1,1,1,1,1,1,1,1.580534,1,0.8227548,1,1.025877,1,1,1,1,1,1
2008,1.20365,1,1,0.8810286,1,1,1,1,1,1,1,1.644805,1,0.8204005,1,1.025834,1,1,1,1,1,1
2009,1.188464,1,1,0.8654227,1,1,1,1,1,1,1,1.679172,1,0.8394385,1,1.026517,1,1,1,1,1,1
2010,1.174131,1,1,0.8151633,1,1,1,1,1,1,1,1.716169,1,0.8582957,1,1.027352,1,1,1,1,1,1
2011,1.185236,1,1,0.9089423,1,1,1,1,1,1,1,1.801255,1,0.8971434,1,1.02631,1,1,1,1,1,1
2012,1.205146,1,1,0.8254569,1,1,1,1,1,1,1,1.879739,1,0.9183545,1,1.025518,1,1,1,1,1,1
2013,1.206692,1,1,0.7881438,1,1,1,1,1,1,1,1.886563,1,0.9188629,1,1.025473,1,1,1,1,1,1
2014,1.203566,1,1,0.8593078,1,1,1,1,1,1,1,1.885766,1,0.9224699,1,1.025605,1,1,1,1,1,1
2015,1.196459,1,1,1.012962,1,1,1,1,1,1,1,1.85754,1,0.926804,1,1.026542,1,1,1,1,1,1
2016,1.213918,1,1,0.968713,1,1,1,1,1,1,1,1.901528,1,0.9297933,1,1.025043,1,1,1,1,1,1
2017,1.213294,1,1,0.8209038,1,1,1,1,1,1,1,1.919379,1,0.932466,1,1.024917,1,1,1,1,1,1
