EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 8:32:05 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FIB

year,value
1985,0.02716273
1986,0.001520193
1987,0.004924435
1988,0.007901912
1989,0.01268938
1990,0.02052898
1991,0.01741183
1992,0.003310666
1993,-0.002066376
1994,-0.003176981
1995,0.003909523
1996,0.0003687422
1997,0.008436502
1998,0.01119662
1999,0.0009473318
2000,-0.005500538
2001,-0.001466222
2002,-0.002782294
2003,-0.002952798
2004,-0.002056868
2005,-0.002389625
2006,-0.001722152
2007,-0.004705597
2008,-0.006924237
2009,-0.003687177
2010,-0.003276882
2011,-0.005016728
2012,-0.007305549
2013,-0.008403947
2014,-0.005798453
2015,-0.003054776
2016,-0.004740051
2017,-0.007404161
