EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"3/7/2022 8:32:05 PM"
ModelName,"NWACS AM 7ages base run"
EcosimScenario,base_run1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,CatchFleetGroup

timestep,fleet,group,value
213,3,11,0.0005395029
214,1,1,8.797774E-07
214,3,11,0.0005394779
215,1,1,8.764068E-07
215,3,11,0.0005394512
216,1,1,8.728742E-07
216,3,11,0.0005394247
217,1,1,8.678573E-07
217,3,11,0.0002640804
218,1,1,8.632329E-07
218,3,11,0.0002640586
219,1,1,8.608106E-07
219,3,11,0.0002640414
220,1,1,8.574925E-07
220,3,11,0.0002640227
221,1,1,8.533437E-07
221,3,11,0.0002640051
222,1,1,8.493863E-07
222,3,11,0.0002639877
223,1,1,8.455591E-07
223,3,11,0.0002639726
224,1,1,8.415271E-07
224,3,11,0.0002639576
225,1,1,8.379664E-07
225,3,11,0.0002639428
226,1,1,8.349496E-07
226,3,11,0.0002639285
227,1,1,8.329839E-07
227,3,11,0.0002639135
228,1,1,8.31646E-07
228,3,11,0.000263901
229,1,1,8.299205E-07
229,3,11,0.0003156132
230,1,1,8.282275E-07
230,3,11,0.0003155973
231,1,1,8.266806E-07
231,3,11,0.0003155808
232,1,1,8.247811E-07
232,3,11,0.0003155659
233,1,1,8.251865E-07
233,3,11,0.0003155453
234,1,1,8.275013E-07
234,3,11,0.0003155333
235,1,1,8.247289E-07
235,3,11,0.0003155201
236,1,1,8.200323E-07
236,3,11,0.0003155087
237,1,1,8.14709E-07
237,3,11,0.0003154949
238,1,1,8.094453E-07
238,3,11,0.0003154807
239,1,1,8.041386E-07
239,3,11,0.000315467
240,1,1,8.013528E-07
240,3,11,0.0003154484
241,1,1,8.000566E-07
241,3,11,0.0003162732
242,1,1,7.964723E-07
242,3,11,0.0003162591
243,1,1,7.917799E-07
243,3,11,0.0003162476
244,1,1,7.854188E-07
244,3,11,0.0003162376
245,1,1,7.797551E-07
245,3,11,0.0003162249
246,1,1,7.740168E-07
246,3,11,0.0003162158
247,1,1,7.693206E-07
247,3,11,0.0003162055
248,1,1,7.672406E-07
248,3,11,0.0003161944
249,1,1,7.656639E-07
249,3,11,0.000316183
250,1,1,7.628303E-07
250,3,11,0.0003161728
251,1,1,7.590841E-07
251,3,11,0.0003161635
252,1,1,7.562528E-07
252,3,11,0.0003161534
253,1,1,7.541664E-07
253,3,11,0.0003994609
254,1,1,7.521005E-07
254,3,11,0.0003994455
255,1,1,7.500414E-07
255,3,11,0.0003994313
256,1,1,7.493815E-07
256,3,11,0.0003994136
257,1,1,7.500489E-07
257,3,11,0.0003994016
258,1,1,7.492265E-07
258,3,11,0.0003993864
259,1,1,7.482772E-07
259,3,11,0.0003993711
260,1,1,7.499748E-07
260,3,11,0.0003993503
261,1,1,7.520306E-07
261,3,11,0.000399341
262,1,1,7.500951E-07
262,3,11,0.0003993316
263,1,1,7.468215E-07
263,3,11,0.0003993188
264,1,1,7.428557E-07
264,3,11,0.0003993064
265,1,1,7.395985E-07
265,3,11,0.0005000102
266,1,1,7.369752E-07
266,3,11,0.0004999996
267,1,1,7.330884E-07
267,3,11,0.0004999866
268,1,1,7.288295E-07
268,3,11,0.0004999747
269,1,1,7.256068E-07
269,3,11,0.0004999589
270,1,1,7.234241E-07
270,3,11,0.0004999497
271,1,1,7.190599E-07
271,3,11,0.0004999412
272,1,1,7.133878E-07
272,3,11,0.0004999358
273,1,1,7.076492E-07
273,3,11,0.0004999255
274,1,1,7.024692E-07
274,3,11,0.0004999167
275,1,1,6.970013E-07
275,3,11,0.0004999099
276,1,1,6.912902E-07
276,3,11,0.0004999026
277,1,1,6.859387E-07
277,3,11,0.0005023915
278,1,1,6.808007E-07
278,3,11,0.0005023855
279,1,1,6.758199E-07
279,3,11,0.00050238
280,1,1,6.708881E-07
280,3,11,0.0005023747
281,1,1,6.6591E-07
281,3,11,0.0005023694
282,1,1,6.610032E-07
282,3,11,0.0005023643
283,1,1,6.558898E-07
283,3,11,0.0005023605
284,1,1,6.527403E-07
284,3,11,0.000502347
285,1,1,6.504462E-07
285,3,11,0.000502352
286,1,1,6.441621E-07
286,3,11,0.0005023525
287,1,1,6.371144E-07
287,3,11,0.0005023467
288,1,1,6.298586E-07
288,3,11,0.0005023444
289,1,1,6.220163E-07
289,3,11,0.0004673961
290,1,1,6.157935E-07
290,3,11,0.0004673752
291,1,1,6.117019E-07
291,3,11,0.0004673605
292,1,1,6.061185E-07
292,3,11,0.0004673459
293,1,1,5.994802E-07
293,3,11,0.0004673341
294,1,1,5.926898E-07
294,3,11,0.0004673213
295,1,1,5.862858E-07
295,3,11,0.0004673087
296,1,1,5.804434E-07
296,3,11,0.0004672967
297,1,1,5.764012E-07
297,3,11,0.0004672805
298,1,1,5.732991E-07
298,3,11,0.0004672744
299,1,1,5.70136E-07
299,3,11,0.0004672617
300,1,1,5.671846E-07
300,3,11,0.0004672551
301,1,1,5.631118E-07
301,3,11,0.0004655969
302,1,1,5.600397E-07
302,3,11,0.0004656062
303,1,1,5.578266E-07
303,3,11,0.0004656195
304,1,1,5.54907E-07
304,3,11,0.0004656325
305,1,1,5.524286E-07
305,3,11,0.0004656432
306,1,1,5.501845E-07
306,3,11,0.0004656557
307,1,1,5.509867E-07
307,3,11,0.000465656
308,1,1,5.542132E-07
308,3,11,0.0004656761
309,1,1,5.541831E-07
309,3,11,0.0004656787
310,1,1,5.52253E-07
310,3,11,0.0004656901
311,1,1,5.476394E-07
311,3,11,0.0004657108
312,1,1,5.429754E-07
312,3,11,0.0004657212
313,1,1,5.407591E-07
313,3,11,0.0008139694
314,1,1,5.389617E-07
314,3,11,0.0008139918
315,1,1,5.356053E-07
315,3,11,0.0008140157
316,1,1,5.322718E-07
316,3,11,0.0008140335
317,1,1,5.29553E-07
317,3,11,0.000814051
318,1,1,5.277814E-07
318,3,11,0.0008140666
319,1,1,5.278121E-07
319,3,11,0.0008140772
320,1,1,5.289048E-07
320,3,11,0.0008140971
321,1,1,5.296701E-07
321,3,11,0.0008141143
322,1,1,5.307605E-07
322,3,11,0.0008141305
323,1,1,5.324707E-07
323,3,11,0.0008141468
324,1,1,5.350308E-07
324,3,11,0.0008141616
325,1,1,5.382856E-07
325,3,11,0.0009071617
326,1,1,5.416467E-07
326,3,11,0.0009071799
327,1,1,5.459336E-07
327,3,11,0.0009071887
328,1,1,5.507309E-07
328,3,11,0.0009072126
329,1,1,5.542176E-07
329,3,11,0.0009072377
330,1,1,5.574698E-07
330,3,11,0.0009072599
331,1,1,5.608998E-07
331,3,11,0.0009072743
332,1,1,5.636599E-07
332,3,11,0.0009072942
333,1,1,5.651545E-07
333,3,11,0.0009073133
334,1,1,5.659118E-07
334,3,11,0.0009073303
335,1,1,5.663116E-07
335,3,11,0.0009073465
336,1,1,5.664062E-07
336,3,11,0.0009073624
337,1,1,5.666471E-07
337,3,11,0.000617391
338,1,1,5.66613E-07
338,3,11,0.0006174007
339,1,1,5.65921E-07
339,3,11,0.0006174059
340,1,1,5.649276E-07
340,3,11,0.0006174144
341,1,1,5.635456E-07
341,3,11,0.0006174225
342,1,1,5.621678E-07
342,3,11,0.0006174307
343,1,1,5.607615E-07
343,3,11,0.0006174384
344,1,1,5.597561E-07
344,3,11,0.0006174435
345,1,1,5.59097E-07
345,3,11,0.000617451
346,1,1,5.597291E-07
346,3,11,0.0006174499
347,1,1,5.616258E-07
347,3,11,0.0006174595
348,1,1,5.615641E-07
348,3,11,0.0006174684
349,1,1,5.612251E-07
349,3,11,0.000899198
350,1,1,5.610942E-07
350,3,11,0.0008992152
351,1,1,5.604095E-07
351,3,11,0.0008992361
352,1,1,5.59427E-07
352,3,11,0.0008992575
353,1,1,5.586431E-07
353,3,11,0.0008992755
354,1,1,5.584721E-07
354,3,11,0.0008992903
355,1,1,5.585484E-07
355,3,11,0.0008993093
356,1,1,5.584762E-07
356,3,11,0.0008993252
357,1,1,5.586709E-07
357,3,11,0.0008993405
358,1,1,5.586456E-07
358,3,11,0.0008993586
359,1,1,5.582848E-07
359,3,11,0.0008993759
360,1,1,5.579736E-07
360,3,11,0.0008993926
361,1,1,5.600285E-07
361,3,11,0.0007273927
362,1,1,5.629312E-07
362,3,11,0.0007274197
363,1,1,5.642522E-07
363,3,11,0.0007274479
364,1,1,5.650074E-07
364,3,11,0.0007274546
365,1,1,5.644879E-07
365,3,11,0.0007274611
