"S/R plot"
x,1,1.04160070419312,1.15686297416687,1.18328714370728,1.18152415752411,1.17801368236542,1.16365087032318,1.12292432785034,1.13614857196808,1.20029973983765,1.3069874048233,1.38877475261688,1.43126630783081,1.4224773645401,1.3938285112381,1.3712385892868,1.32021856307983,1.24472224712372,1.21578288078308,1.21206676959991,1.20192718505859,1.18394982814789,1.15957641601563,1.13622891902924,1.13291597366333,1.16248881816864,1.20912659168243,1.25557625293732,1.27483475208282,1.30441796779633,1.35409080982208,1.41195821762085
y,1.13085627555847,1.13848006725311,1.15657877922058,1.12049329280853,1.10649037361145,1.10439872741699,1.11321139335632,1.12901163101196,1.13440918922424,1.12951326370239,1.11731660366058,1.08789217472076,1.08689427375793,1.0938423871994,1.11691582202911,1.130575299263,1.11385107040405,1.08270037174225,1.06923758983612,1.07433247566223,1.0918778181076,1.11202764511108,1.11210024356842,1.10661280155182,1.09596335887909,1.09321367740631,1.10395777225494,1.12182331085205,1.12803733348846,1.11988925933838,1.10517776012421,1.10563838481903
"menhaden 2 (menhaden 6+)"
x,1,1.04160070419312,1.15686297416687,1.18328714370728,1.18152415752411,1.17801368236542,1.16365087032318,1.12292432785034,1.13614857196808,1.20029973983765,1.3069874048233,1.38877475261688,1.43126630783081,1.4224773645401,1.3938285112381,1.3712385892868,1.32021856307983,1.24472224712372,1.21578288078308,1.21206676959991,1.20192718505859,1.18394982814789,1.15957641601563,1.13622891902924,1.13291597366333,1.16248881816864,1.20912659168243,1.25557625293732,1.27483475208282,1.30441796779633,1.35409080982208
y,1.09571778774261,1.03534078598022,1.0135749578476,1.01104915142059,1.03165709972382,1.08989536762238,1.14706969261169,1.17635107040405,1.15943217277527,1.15622937679291,1.13451874256134,1.06115746498108,1.08337736129761,1.15178084373474,1.16933357715607,1.17395424842834,1.16320252418518,1.12501299381256,1.09511685371399,1.10302126407623,1.13835084438324,1.18684065341949,1.18688726425171,1.15878462791443,1.15679085254669,1.18537938594818,1.21401643753052,1.21586441993713,1.19407057762146,1.19149541854858,1.20943379402161
"menhaden 3 (menhaden 6+)"
x,1,1.04160070419312,1.15686297416687,1.18328714370728,1.18152415752411,1.17801368236542,1.16365087032318,1.12292432785034,1.13614857196808,1.20029973983765,1.3069874048233,1.38877475261688,1.43126630783081,1.4224773645401,1.3938285112381,1.3712385892868,1.32021856307983,1.24472224712372,1.21578288078308,1.21206676959991,1.20192718505859,1.18394982814789,1.15957641601563,1.13622891902924,1.13291597366333,1.16248881816864,1.20912659168243,1.25557625293732,1.27483475208282,1.30441796779633
y,0.958025276660919,0.86262720823288,0.837911307811737,0.867802798748016,0.941909968852997,1.04807460308075,1.1377580165863,1.12479794025421,1.11393070220947,1.1250559091568,1.08428871631622,1.04178988933563,1.08338475227356,1.13126409053802,1.15646612644196,1.17860209941864,1.15513277053833,1.10883784294128,1.06186079978943,1.06468307971954,1.12490344047546,1.18371868133545,1.16641855239868,1.13166093826294,1.14983880519867,1.19702351093292,1.20436441898346,1.16819989681244,1.14152956008911,1.16800606250763
"menhaden 4 (menhaden 6+)"
x,1,1.04160070419312,1.15686297416687,1.18328714370728,1.18152415752411,1.17801368236542,1.16365087032318,1.12292432785034,1.13614857196808,1.20029973983765,1.3069874048233,1.38877475261688,1.43126630783081,1.4224773645401,1.3938285112381,1.3712385892868,1.32021856307983,1.24472224712372,1.21578288078308,1.21206676959991,1.20192718505859,1.18394982814789,1.15957641601563,1.13622891902924,1.13291597366333,1.16248881816864,1.20912659168243,1.25557625293732,1.27483475208282
y,1.03045308589935,0.915591657161713,0.925202369689941,0.992416024208069,1.1156975030899,1.25733506679535,1.3031370639801,1.2962281703949,1.30478823184967,1.30313050746918,1.27534198760986,1.22093653678894,1.24658691883087,1.30002272129059,1.33867835998535,1.33952832221985,1.299959897995,1.21742737293243,1.17415368556976,1.20489823818207,1.28250956535339,1.32585310935974,1.30317091941833,1.29015016555786,1.34300100803375,1.39177334308624,1.38399612903595,1.35901260375977,1.35995852947235
"menhaden 5 (menhaden 6+)"
x,1,1.04160070419312,1.15686297416687,1.18328714370728,1.18152415752411,1.17801368236542,1.16365087032318,1.12292432785034,1.13614857196808,1.20029973983765,1.3069874048233,1.38877475261688,1.43126630783081,1.4224773645401,1.3938285112381,1.3712385892868,1.32021856307983,1.24472224712372,1.21578288078308,1.21206676959991,1.20192718505859,1.18394982814789,1.15957641601563,1.13622891902924,1.13291597366333,1.16248881816864,1.20912659168243,1.25557625293732
y,1.03559815883636,0.957690536975861,0.996107578277588,1.09175837039948,1.23098111152649,1.32549893856049,1.36501741409302,1.3609504699707,1.344935297966,1.3390531539917,1.29642248153687,1.22325003147125,1.22791433334351,1.25920927524567,1.26319468021393,1.24813783168793,1.2017297744751,1.15559339523315,1.14678478240967,1.18210792541504,1.24095797538757,1.28326964378357,1.28833913803101,1.30562615394592,1.35850274562836,1.40880942344666,1.43095588684082,1.43833863735199
"bluefish juv (bluefish adult)"
x,1,0.825353920459747,0.500915050506592,0.366886973381042,0.331143319606781,0.429158747196198,0.468798935413361,0.477088958024979,0.482191741466522,0.487328141927719,0.48755869269371,0.51926589012146,0.514213144779205,0.475000321865082,0.477439314126968,0.515433847904205,0.51624858379364,0.48602694272995,0.517129242420197,0.510601103305817,0.48772719502449,0.483176708221436,0.465296298265457,0.437445849180222,0.418292373418808,0.404847770929337,0.375640332698822,0.373536169528961,0.382011622190475,0.401125639677048,0.425661891698837,0.418182820081711,0.445440351963043
y,0.609263777732849,0.40111830830574,0.248694404959679,0.454652607440948,0.64591783285141,0.610462248325348,0.511688709259033,0.436480522155762,0.462446004152298,0.418096870183945,0.396128088235855,0.365500390529633,0.362118452787399,0.417063683271408,0.413970410823822,0.410738170146942,0.378489851951599,0.367571800947189,0.378093391656876,0.353738635778427,0.323444098234177,0.30830642580986,0.308665156364441,0.302923738956451,0.288767427206039,0.25636899471283,0.23365592956543,0.216297879815102,0.221415489912033,0.224913597106934,0.258139401674271,0.245565101504326,0.220176562666893
"weakfish juv (weakfish adult)"
x,1,1.00875902175903,0.964379787445068,1.00599670410156,0.88502037525177,0.892565190792084,0.958604395389557,0.847742080688477,0.758262693881989,0.745526432991028,0.696337580680847,0.639610707759857,0.560691118240356,0.489219725131989,0.431163042783737,0.377128511667252,0.334353536367416,0.345992535352707,0.334992080926895,0.358277589082718,0.40186482667923,0.417017877101898,0.413035184144974,0.399584203958511,0.423285394906998,0.435231596231461,0.479904443025589,0.520023941993713,0.521540820598602,0.531342804431915,0.55220103263855,0.552498936653137,0.560751438140869
y,1.00726294517517,1.02347242832184,1.04267847537994,1.08042347431183,1.02077639102936,0.919936835765839,0.850368201732636,0.751480519771576,0.651744604110718,0.56931084394455,0.501414000988007,0.44728747010231,0.405703365802765,0.383081942796707,0.362981021404266,0.350364327430725,0.33823236823082,0.340598285198212,0.338676959276199,0.346022695302963,0.362733125686646,0.373553484678268,0.379161298274994,0.381017953157425,0.392852276563644,0.404353588819504,0.425599664449692,0.446414321660995,0.455477595329285,0.459118574857712,0.461246848106384,0.460404515266418,0.462526261806488
"Atlantic herring 0-1 (Atlantic herring 2+)"
x,1,1.11812126636505,1.33533573150635,1.71059381961823,2.03298568725586,2.59985136985779,3.31674575805664,4.0051703453064,4.57181310653687,5.08722352981567,5.50332689285278,5.3364577293396,5.29488325119019,5.12996816635132,4.96560621261597,4.74130058288574,4.63693237304688,4.33016204833984,4.15172147750854,3.85596537590027,3.60449624061584,3.40821218490601,3.11543369293213,2.87598133087158,2.77907872200012,2.44784903526306,2.68903660774231,2.78140139579773,2.84976863861084,2.97193551063538,3.07530641555786,3.23484945297241,3.338538646698
y,0.965013921260834,1.27251100540161,1.38157820701599,1.81378376483917,2.58325505256653,2.93588757514954,3.53588199615479,4.17079448699951,4.6540379524231,5.02887535095215,5.31871795654297,5.35090017318726,5.20786285400391,5.13955163955688,5.03098249435425,4.8297438621521,4.69904851913452,4.45959997177124,4.26628828048706,4.11036252975464,3.87676239013672,3.46169972419739,3.29869031906128,3.22643518447876,3.10112714767456,2.9123523235321,2.87045431137085,3.08621740341187,3.05958819389343,3.11973977088928,3.350506067276,3.46182060241699,3.50815677642822
