EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:26:23 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ShannonDiversity

year,value
1985,1.544618
1986,1.552245
1987,1.562397
1988,1.56365
1989,1.565981
1990,1.573962
1991,1.584706
1992,1.59858
1993,1.612316
1994,1.622455
1995,1.623267
1996,1.621441
1997,1.619587
1998,1.615056
1999,1.615117
2000,1.618235
2001,1.61501
2002,1.609478
2003,1.604538
2004,1.599165
2005,1.595595
2006,1.592288
2007,1.588324
2008,1.586207
2009,1.581061
2010,1.576558
2011,1.577483
2012,1.581962
2013,1.587373
2014,1.589046
2015,1.58719
2016,1.587084
2017,1.590191
