EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:26:23 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,KemptonsQ

year,value
1985,1.478237
1986,1.530902
1987,1.562758
1988,1.669065
1989,1.634381
1990,1.633065
1991,1.601562
1992,1.591667
1993,1.618425
1994,1.614695
1995,1.589229
1996,1.532378
1997,1.480276
1998,1.45618
1999,1.422371
2000,1.408963
2001,1.393736
2002,1.399855
2003,1.412989
2004,1.422491
2005,1.428792
2006,1.436548
2007,1.452966
2008,1.474786
2009,1.495738
2010,1.519858
2011,1.542575
2012,1.541143
2013,1.542293
2014,1.540631
2015,1.567092
2016,1.561777
2017,1.581593
