EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:26:49 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"catch (predicted)SDF landings","catch (observed) SDF landings","catch (predicted)SB 2-5 C","catch (observed) SB 2-5 C","catch (predicted)SB adult C","catch (observed) SB adult C","catch (predicted)AM adult C 1","catch (observed) AM adult C 1","catch (predicted)AM adult C 2","catch (observed) AM adult C 2","catch (predicted)AM adult C 3","catch (observed) AM adult C 3","catch (predicted)AM adult C 4","catch (observed) AM adult C 4","catch (predicted)AM adult C 5","catch (observed) AM adult C 5","catch (predicted)AM adult C 6","catch (observed) AM adult C 6","catch (predicted)BF adult C","catch (observed) BF adult C","catch (predicted)WF juv C","catch (observed) WF juv C","catch (predicted)WF adult C","catch (observed) WF adult C","catch (predicted)AH adult landings","catch (observed) AH adult landings","catch (predicted)AM juv C","catch (observed) AM juv C","catch (predicted)BF juv C","catch (observed) BF juv C","catch (predicted)AH juv landings","catch (observed) AH juv landings",
103,0.02219645,,0.002077725,,0.005018525,,0.04810158,,0.2269066,,0.1006886,,0.02201382,,0.004947218,,0.001203587,,0.04677677,,5.410489E-06,,0.001297756,,0.1269788,,0.001017929,,0.0008271096,,0.0001004616,,
104,0.02219784,,0.002100195,,0.005109517,,0.04812585,,0.2270958,,0.1010911,,0.02220639,,0.00500141,,0.001209248,,0.04681293,,5.358822E-06,,0.001293785,,0.1280513,,0.0010174,,0.000826343,,0.0001011909,,
105,0.02219918,,0.002122985,,0.005201903,,0.04814894,,0.2272151,,0.1014338,,0.02239508,,0.005056077,,0.001215168,,0.04684547,,5.313348E-06,,0.001288952,,0.1290908,,0.001017097,,0.0008231883,,0.0001019245,,
106,0.02220048,,0.002146084,,0.005295622,,0.04816949,,0.2272712,,0.1017192,,0.02258246,,0.005111008,,0.001221374,,0.04687444,,5.274809E-06,,0.001283342,,0.1300966,,0.001017119,,0.0008176059,,0.0001026678,,
107,0.02220173,,0.002169481,,0.005390617,,0.04818603,,0.2272723,,0.1019488,,0.02277084,,0.005165966,,0.001227895,,0.04689989,,5.243665E-06,,0.001277033,,0.131068,,0.001017536,,0.0008096193,,0.0001034262,,
108,0.02220295,,0.002193169,,0.005486828,,0.0481971,,0.2272267,,0.1021241,,0.02296221,,0.005220708,,0.001234757,,0.04692194,,5.220085E-06,,0.001270095,,0.1320045,,0.001018393,,0.0007993208,,0.0001042044,,
109,0.02081242,,0.002958307,,0.007806456,,0.04730885,,0.210136,,0.08904535,,0.0190033,,0.003300601,,0.0004733856,,0.04665602,,8.461065E-06,,0.001063187,,0.1210279,,0.0009947184,,0.0008222265,,9.675884E-05,,
110,0.02081357,,0.002989456,,0.007929054,,0.04730711,,0.2103697,,0.0893934,,0.01917023,,0.003338455,,0.0004765683,,0.04667918,,8.396205E-06,,0.001058657,,0.1219773,,0.0009938468,,0.0008118504,,9.744225E-05,,
111,0.02081466,,0.003021443,,0.008052765,,0.0472987,,0.2106,,0.08971442,,0.01932363,,0.003373707,,0.0004797288,,0.04669716,,8.324988E-06,,0.001053751,,0.1228972,,0.0009924155,,0.0008023112,,9.810655E-05,,
112,0.02081571,,0.003054222,,0.008177396,,0.04728445,,0.2108191,,0.09000152,,0.01946466,,0.003406666,,0.0004829213,,0.04671008,,8.249363E-06,,0.001048494,,0.1237878,,0.0009905798,,0.0007935453,,9.875261E-05,,
113,0.0208167,,0.003087747,,0.008302762,,0.04726522,,0.2110198,,0.09025099,,0.01959417,,0.003437673,,0.0004861835,,0.04671809,,8.170951E-06,,0.00104291,,0.1246489,,0.0009884812,,0.0007854875,,9.938204E-05,,
114,0.02081766,0.0208,0.003121973,0.00303,0.008428691,0.00989,0.04724186,0.0385211,0.2111958,0.133593,0.09046161,0.09540255,0.01971274,0.02242725,0.003467114,0.002571834,0.0004895394,0.000519013,0.04672132,0.0334,8.091225E-06,8.5E-06,0.001037026,0.00122,0.1254808,0.0858,0.0009862493,0.0007959325,0.0007780761,0.0004995916,9.999722E-05,8.740255E-05,
115,0.02081856,,0.003156855,,0.008555027,,0.04721519,,0.2113412,,0.09063391,,0.0198207,,0.003495409,,0.0004930014,,0.04671993,,8.011576E-06,,0.001030867,,0.1262836,,0.000984001,,0.0007712595,,0.0001006011,,
116,0.02081942,,0.00319235,,0.008681621,,0.04718597,,0.2114511,,0.09076989,,0.01991821,,0.003522992,,0.0004965735,,0.04671409,,7.933279E-06,,0.001024461,,0.1270574,,0.0009818366,,0.0007650008,,0.000101197,,
117,0.02082024,,0.003228415,,0.008808339,,0.04715495,,0.211521,,0.09087256,,0.02000531,,0.003550291,,0.0005002537,,0.04670396,,7.857425E-06,,0.001017832,,0.1278026,,0.0009798375,,0.0007592819,,0.0001017887,,
118,0.02082102,,0.003265012,,0.008935056,,0.04712287,,0.2115467,,0.09094563,,0.02008195,,0.003577709,,0.000504036,,0.04668973,,7.784839E-06,,0.00101101,,0.1285193,,0.0009780641,,0.0007541056,,0.0001023799,,
119,0.02082176,,0.003302099,,0.009061656,,0.04709046,,0.211525,,0.09099336,,0.02014806,,0.003605615,,0.0005079127,,0.04667157,,7.716018E-06,,0.001004022,,0.1292078,,0.0009765553,,0.0007494948,,0.0001029743,,
120,0.02082245,,0.003339638,,0.009188035,,0.04705844,,0.2114529,,0.09102022,,0.02020355,,0.003634318,,0.000511875,,0.04664965,,7.651058E-06,,0.000996898,,0.1298685,,0.0009753285,,0.0007454905,,0.0001035757,,
121,0.02360652,,0.003840134,,0.01189158,,0.05460442,,0.2718799,,0.1365322,,0.03434883,,0.006760312,,0.000595565,,0.03544386,,6.830498E-06,,0.0008933438,,0.2043382,,0.001116625,,0.0004318735,,0.0008921803,,
122,0.02360613,,0.003878971,,0.01202039,,0.05451719,,0.2710865,,0.1358067,,0.03422514,,0.00677377,,0.0005992009,,0.03572599,,6.771322E-06,,0.0008875189,,0.2037944,,0.001114828,,0.0004361188,,0.000895741,,
123,0.02360574,,0.003916829,,0.01214438,,0.05442607,,0.2704391,,0.1351958,,0.03410764,,0.006783342,,0.0006025404,,0.03598319,,6.711629E-06,,0.0008815717,,0.2032504,,0.001112842,,0.0004397104,,0.0008991977,,
124,0.02360536,,0.003953813,,0.01226383,,0.05433437,,0.2698974,,0.1346705,,0.03399185,,0.006789609,,0.0006056496,,0.0362171,,6.651757E-06,,0.0008755281,,0.2027089,,0.001110664,,0.0004427359,,0.000902486,,
125,0.02360498,,0.003990018,,0.01237904,,0.05424446,,0.2694321,,0.1342073,,0.03387456,,0.006792982,,0.0006085889,,0.03642934,,6.591954E-06,,0.0008694105,,0.2021719,,0.001108258,,0.000445265,,0.0009055078,,
126,0.02360461,0.0236,0.004025532,0.00423,0.01249026,0.0187,0.05415802,0.05536883,0.2690223,0.1581742,0.1337866,0.1072056,0.03375365,0.0472564,0.006793728,0.01018794,0.0006114141,0.000597515,0.03662137,0.0252,6.532457E-06,1.01E-05,0.0008632377,0.00109,0.2016413,0.121,0.001105576,0.0005060234,0.0004473474,0.0003940028,0.0009081388,0.002384403,
127,0.02360423,,0.004060436,,0.01259776,,0.05407622,,0.2686535,,0.1333927,,0.03362777,,0.006791995,,0.0006141769,,0.03679459,,6.473532E-06,,0.0008570256,,0.2011188,,0.001102569,,0.0004490144,,0.0009102367,,
128,0.02360385,,0.0040948,,0.01270178,,0.05399981,,0.2683153,,0.1330124,,0.03349628,,0.00678785,,0.0006169254,,0.03695028,,6.415471E-06,,0.000850787,,0.2006057,,0.001099201,,0.0004502871,,0.0009116485,,
129,0.02360347,,0.004128691,,0.01280256,,0.05392923,,0.2680018,,0.1326355,,0.03335905,,0.00678129,,0.0006197031,,0.03708964,,6.35858E-06,,0.0008445334,,0.2001031,,0.001095456,,0.0004511825,,0.0009122183,,
130,0.02360308,,0.00416217,,0.01290031,,0.0538647,,0.2677093,,0.1322535,,0.03321632,,0.006772274,,0.0006225492,,0.03721375,,6.303148E-06,,0.0008382745,,0.1996121,,0.001091343,,0.000451718,,0.0009117942,,
131,0.02360269,,0.004195293,,0.01299526,,0.0538062,,0.2674364,,0.1318597,,0.03306868,,0.006760732,,0.0006254975,,0.03732361,,6.249423E-06,,0.0008320197,,0.1991333,,0.001086895,,0.0004519122,,0.000910234,,
132,0.02360227,,0.004228109,,0.01308761,,0.05375358,,0.2671833,,0.1314487,,0.0329169,,0.006746594,,0.0006285763,,0.03742016,,6.197582E-06,,0.0008257777,,0.1986672,,0.00108217,,0.0004517873,,0.0009074101,,
133,0.02776887,,0.004212671,,0.01006239,,0.045856,,0.2186296,,0.1006172,,0.02399751,,0.004788374,,0.0005415569,,0.04038646,,1.735698E-05,,0.001347513,,0.1761528,,0.00092522,,0.0007929308,,0.0002634359,,
134,0.02776913,,0.004244866,,0.01015333,,0.04578753,,0.2188905,,0.1008868,,0.02402493,,0.0047944,,0.0005437392,,0.04037706,,1.719657E-05,,0.001330559,,0.1761322,,0.0009230383,,0.0007810642,,0.0002628861,,
135,0.02776937,,0.004276905,,0.01024421,,0.04570609,,0.2190558,,0.1011446,,0.02405865,,0.004800196,,0.0005456951,,0.04036095,,1.704391E-05,,0.001314395,,0.1760943,,0.0009215901,,0.00077098,,0.0002623144,,
136,0.02776958,,0.004308816,,0.01033503,,0.04561677,,0.2191458,,0.1013837,,0.02409591,,0.004805093,,0.0005474479,,0.04033872,,1.689695E-05,,0.001298961,,0.1760377,,0.0009208113,,0.0007625145,,0.0002617305,,
137,0.02776977,,0.004340623,,0.01042581,,0.04552343,,0.219177,,0.1016004,,0.02413448,,0.004808631,,0.0005490155,,0.04031091,,1.675407E-05,,0.001284205,,0.175961,,0.0009206647,,0.0007555675,,0.0002611456,,
138,0.02776994,0.0278,0.004372347,0.00597,0.01051657,0.0252,0.04542902,0.02333309,0.2191629,0.1976971,0.1017936,0.07009039,0.0241725,0.0267088,0.004810516,0.008186844,0.0005504115,0.00088803,0.04027799,0.0276,1.661387E-05,2.1E-05,0.001270081,0.00211,0.1758632,0.133,0.0009211248,0.0002951803,0.0007500874,0.0005621627,0.0002605716,0.0003181759,
139,0.02777007,,0.004403996,,0.0106073,,0.0453358,,0.2191141,,0.1019641,,0.0242085,,0.004810584,,0.0005516463,,0.0402404,,1.647512E-05,,0.001256554,,0.1757432,,0.0009221666,,0.0007460552,,0.0002600204,,
140,0.02777019,,0.00443557,,0.01069803,,0.04524551,,0.2190393,,0.1021136,,0.02424128,,0.004808777,,0.0005527275,,0.04019856,,1.633676E-05,,0.001243589,,0.1756,,0.0009237569,,0.0007434664,,0.0002595036,,
141,0.02777027,,0.004467062,,0.01078873,,0.04515946,,0.218945,,0.1022448,,0.02426989,,0.004805116,,0.0005536606,,0.04015282,,1.619792E-05,,0.00123116,,0.175433,,0.0009258493,,0.0007423171,,0.0002590325,,
142,0.02777033,,0.004498461,,0.01087942,,0.04507865,,0.2188362,,0.1023607,,0.0242936,,0.004799686,,0.0005544494,,0.04010352,,1.605784E-05,,0.001219243,,0.1752418,,0.0009283834,,0.0007425941,,0.0002586172,,
143,0.02777036,,0.004529753,,0.01097009,,0.04500381,,0.2187166,,0.1024648,,0.02431181,,0.004792622,,0.0005550968,,0.04005097,,1.591597E-05,,0.001207817,,0.1750259,,0.0009312845,,0.0007442696,,0.0002582663,,
144,0.02777037,,0.004560917,,0.01106072,,0.04493546,,0.218589,,0.1025608,,0.02432411,,0.004784088,,0.0005556045,,0.03999543,,1.577188E-05,,0.001196863,,0.1747852,,0.000934467,,0.0007472986,,0.0002579874,,
145,0.01912798,,0.006121162,,0.01466559,,0.06162757,,0.2748665,,0.1097879,,0.0228065,,0.004128184,,0.000769489,,0.04778246,,3.370478E-05,,0.001614885,,0.1797275,,0.001294233,,0.0007403307,,0.0009220607,,
146,0.01912738,,0.006154493,,0.01475293,,0.06159522,,0.2736018,,0.1096194,,0.02283587,,0.00412894,,0.0007698854,,0.04742085,,3.336969E-05,,0.001593174,,0.1793355,,0.001296917,,0.0007433711,,0.0009199694,,
147,0.01912677,,0.006187003,,0.01483989,,0.06160149,,0.2723953,,0.1094123,,0.02286197,,0.004130952,,0.0007701937,,0.04707352,,3.306575E-05,,0.001572657,,0.1789252,,0.001299001,,0.0007463741,,0.0009179216,,
148,0.01912615,,0.006218572,,0.01492656,,0.06163579,,0.2712634,,0.1091751,,0.02288403,,0.004133736,,0.0007703635,,0.04673971,,3.278469E-05,,0.001553237,,0.178497,,0.001300606,,0.0007493075,,0.0009159059,,
149,0.01912553,,0.0062491,,0.01501298,,0.06168995,,0.2702156,,0.1089145,,0.02290187,,0.004136901,,0.0007703585,,0.04641873,,3.252072E-05,,0.001534828,,0.1780515,,0.001301842,,0.0007521174,,0.0009139136,,
150,0.01912491,0.0191,0.006278509,0.00871,0.0150992,0.0206,0.06175766,0.02530458,0.2692566,0.1240076,0.1086354,0.1177372,0.02291565,0.02157502,0.004140135,0.00598491,0.0007701539,0.0015367,0.04610995,0.0337,3.226947E-05,2.46E-05,0.001517356,0.00357,0.1775891,0.144,0.001302808,0.0006615201,0.0007547342,0.0004076902,0.0009119411,0.0004155454,
151,0.01912428,,0.006306734,,0.01518527,,0.06183408,,0.2683875,,0.1083417,,0.02292582,,0.004143194,,0.0007697346,,0.04581283,,3.202737E-05,,0.001500756,,0.1771105,,0.0013036,,0.0007570775,,0.0009099899,,
152,0.01912365,,0.006333726,,0.01527123,,0.06191554,,0.2676079,,0.108036,,0.02293297,,0.004145884,,0.0007690932,,0.04552685,,3.179137E-05,,0.001484972,,0.1766161,,0.001304308,,0.0007590644,,0.000908065,,
153,0.01912302,,0.006359451,,0.01535711,,0.06199925,,0.2669156,,0.1077204,,0.02293781,,0.004148058,,0.000768229,,0.0452516,,3.155882E-05,,0.001469956,,0.1761064,,0.001305018,,0.0007606148,,0.0009061737,,
154,0.01912238,,0.006383882,,0.01544296,,0.06208312,,0.2663076,,0.1073959,,0.02294109,,0.004149599,,0.0007671459,,0.04498667,,3.132747E-05,,0.001455665,,0.175582,,0.001305815,,0.0007616514,,0.0009043249,,
155,0.01912174,,0.006407009,,0.01552882,,0.06216561,,0.2657806,,0.1070634,,0.02294361,,0.004150423,,0.0007658522,,0.04473174,,3.10955E-05,,0.001442062,,0.1750435,,0.001306782,,0.0007621001,,0.0009025279,,
156,0.0191211,,0.006428825,,0.01561472,,0.06224566,,0.2653305,,0.1067234,,0.02294613,,0.004150465,,0.0007643593,,0.04448655,,3.086159E-05,,0.001429115,,0.1744913,,0.001307997,,0.0007618894,,0.0009007922,,
157,0.02230347,,0.00648257,,0.02746037,,0.07902297,,0.3298791,,0.1270675,,0.02634794,,0.004622188,,0.000977234,,0.03761309,,1.461204E-05,,0.001797028,,0.169001,,0.001660245,,0.0003940471,,2.595691E-05,,
158,0.02230306,,0.006503116,,0.02743232,,0.07900929,,0.3287558,,0.1261455,,0.02626957,,0.004619773,,0.0009755109,,0.03763204,,1.454505E-05,,0.001773453,,0.1685486,,0.001662603,,0.0004007827,,2.594559E-05,,
159,0.02230265,,0.006523061,,0.02740822,,0.07898809,,0.3279799,,0.1252446,,0.02618109,,0.004617108,,0.0009739767,,0.03764902,,1.447726E-05,,0.001751445,,0.1680963,,0.001665426,,0.0004068191,,2.593091E-05,,
160,0.02230224,,0.006542394,,0.0273883,,0.07896595,,0.3274614,,0.1243756,,0.02608463,,0.004613992,,0.0009725486,,0.03766459,,1.4409E-05,,0.001730868,,0.1676443,,0.001668651,,0.0004121762,,2.59125E-05,,
161,0.02230182,,0.006561107,,0.02737274,,0.07894813,,0.3271317,,0.1235445,,0.02598179,,0.004610354,,0.0009711612,,0.03767927,,1.433956E-05,,0.001711601,,0.1671925,,0.001672185,,0.0004168527,,2.588982E-05,,
162,0.02230141,0.0223,0.006579198,0.00792,0.02736168,0.0194,0.07893873,0.03391346,0.3269396,0.1238408,0.1227538,0.07054224,0.02587375,0.03659395,0.004606208,0.005661868,0.0009697633,0.002137576,0.03769347,0.0309,1.426761E-05,1.15E-05,0.001693539,0.0035,0.1667409,0.129,0.00167592,0.003004514,0.00042083,0.0002962353,2.586226E-05,1.916722E-05,
163,0.022301,,0.006596666,,0.02735522,,0.07894091,,0.3268461,,0.122004,,0.02576139,,0.00460163,,0.0009683156,,0.03770756,,1.419146E-05,,0.001676592,,0.1662894,,0.001679744,,0.0004240787,,2.582919E-05,,
164,0.02230058,,0.006613518,,0.02735344,,0.07895695,,0.3268225,,0.1212943,,0.0256453,,0.004596729,,0.0009667889,,0.03772183,,1.410938E-05,,0.001660677,,0.1658377,,0.001683556,,0.000426563,,2.579E-05,,
165,0.02230016,,0.006629761,,0.02735638,,0.0789884,,0.3268477,,0.120623,,0.02552586,,0.00459164,,0.0009651613,,0.03773652,,1.401978E-05,,0.001645726,,0.1653856,,0.001687265,,0.0004282478,,2.574411E-05,,
166,0.02229974,,0.00664541,,0.02736407,,0.07903619,,0.3269058,,0.1199878,,0.0254033,,0.004586508,,0.0009634176,,0.03775179,,1.392138E-05,,0.001631676,,0.1649329,,0.001690804,,0.000429105,,2.569105E-05,,
167,0.02229931,,0.006660478,,0.02737649,,0.07910077,,0.3269852,,0.1193864,,0.02527772,,0.004581486,,0.0009615475,,0.03776778,,1.381329E-05,,0.001618474,,0.1644791,,0.001694123,,0.000429118,,2.563045E-05,,
168,0.02229888,,0.006674986,,0.02739364,,0.0791821,,0.3270775,,0.1188161,,0.02514913,,0.004576727,,0.0009595443,,0.03778456,,1.369508E-05,,0.001606072,,0.164024,,0.001697193,,0.0004282847,,2.556207E-05,,
169,0.01762243,,0.007811793,,0.03525056,,0.05238993,,0.2258349,,0.08761054,,0.0195293,,0.003567456,,0.0006732712,,0.0283624,,1.552818E-05,,0.002086081,,0.1737553,,0.001098088,,0.0006512226,,5.85179E-05,,
170,0.0176217,,0.007820639,,0.03513204,,0.05250159,,0.2269972,,0.08792249,,0.01948289,,0.003564756,,0.0006724985,,0.028592,,1.541971E-05,,0.002056487,,0.173074,,0.001100674,,0.0006435794,,5.835329E-05,,
171,0.01762099,,0.0078286,,0.03502402,,0.05260669,,0.2279366,,0.08828913,,0.01943649,,0.003560718,,0.0006717576,,0.0288108,,1.532242E-05,,0.002029059,,0.1723999,,0.001103346,,0.0006364728,,5.81869E-05,,
172,0.01762028,,0.007835744,,0.03492615,,0.05270659,,0.228702,,0.08869158,,0.01939147,,0.003555521,,0.0006710067,,0.02901929,,1.523343E-05,,0.002003577,,0.1717323,,0.00110605,,0.0006299138,,5.801857E-05,,
173,0.01761959,,0.007842117,,0.03483813,,0.05280173,,0.2293337,,0.08911642,,0.01934864,,0.003549302,,0.0006702188,,0.0292179,,1.514997E-05,,0.001979855,,0.1710705,,0.001108757,,0.0006239587,,5.784781E-05,,
174,0.0176189,0.0176,0.00784776,0.0059,0.03475967,0.0197,0.05289194,0.05590659,0.2298646,0.08316008,0.08955439,0.04135975,0.01930846,0.01478165,0.003542164,0.006124056,0.0006693786,0.001322541,0.02940704,0.0245,1.506922E-05,1.53E-05,0.001957738,0.00425,0.1704141,0.129,0.00111146,0.0009487938,0.0006186979,0.0008818622,5.767375E-05,9.890288E-05,
175,0.01761822,,0.007852706,,0.03469048,,0.05297667,,0.2303207,,0.08999936,,0.01927115,,0.003534182,,0.0006684791,,0.02958706,,1.498833E-05,,0.001937095,,0.1697626,,0.001114156,,0.0006142422,,5.74952E-05,,
176,0.01761756,,0.007856981,,0.03463029,,0.05305588,,0.2307227,,0.09044756,,0.01923676,,0.003525403,,0.0006675196,,0.02975825,,1.490453E-05,,0.001917818,,0.1691156,,0.001116791,,0.0006107089,,5.731083E-05,,
177,0.01761689,,0.007860601,,0.03457884,,0.05312879,,0.2310865,,0.09089685,,0.01920526,,0.00351586,,0.0006665041,,0.0299209,,1.48153E-05,,0.001899811,,0.1684726,,0.001119343,,0.0006082085,,5.711925E-05,,
178,0.01761624,,0.007863577,,0.03453586,,0.05319429,,0.2314239,,0.0913463,,0.01917654,,0.00350557,,0.00066544,,0.0300752,,1.471852E-05,,0.001882995,,0.1678334,,0.001121807,,0.0006068366,,5.691912E-05,,
179,0.01761559,,0.00786591,,0.03450108,,0.05325139,,0.2317435,,0.09179571,,0.01915045,,0.00349454,,0.000664337,,0.03022133,,1.461257E-05,,0.001867297,,0.1671975,,0.001124164,,0.0006066673,,5.670921E-05,,
180,0.01761495,,0.0078676,,0.03447425,,0.05329923,,0.2320514,,0.09224541,,0.01912682,,0.003482769,,0.0006632067,,0.03035941,,1.449645E-05,,0.001852656,,0.1665646,,0.001126384,,0.0006077481,,5.64885E-05,,
181,0.01242846,,0.01044489,,0.02907348,,0.02996917,,0.1546987,,0.08293726,,0.02098679,,0.004283578,,0.0003785771,,0.03639962,,1.798201E-06,,0.002206788,,0.1439113,,0.0006207405,,0.0003443656,,0.000145662,,
182,0.01242797,,0.0104259,,0.02916007,,0.03003784,,0.155491,,0.08338594,,0.02100516,,0.00426349,,0.0003778554,,0.03639561,,1.790934E-06,,0.002177783,,0.1437225,,0.0006209788,,0.0003485923,,0.0001450755,,
183,0.01242747,,0.01040569,,0.02925336,,0.03010295,,0.1561811,,0.08380113,,0.02104516,,0.004243854,,0.0003770035,,0.0363956,,1.784432E-06,,0.002151047,,0.1435172,,0.0006208239,,0.0003522347,,0.000144493,,
184,0.01242698,,0.01038432,,0.02935269,,0.03016224,,0.1567867,,0.08419315,,0.02110141,,0.004224927,,0.0003760324,,0.03639873,,1.778526E-06,,0.002126347,,0.1432952,,0.0006203514,,0.0003553064,,0.0001439191,,
185,0.01242648,,0.0103618,,0.02945744,,0.03021405,,0.1573201,,0.08457091,,0.02116989,,0.004206826,,0.0003749525,,0.03640429,,1.772972E-06,,0.002103489,,0.1430562,,0.0006196297,,0.000357797,,0.0001433606,,
186,0.01242598,0.0124,0.01033813,0.00639,0.02956701,0.0226,0.03025812,0.02357006,0.1577899,0.1193521,0.08494184,0.03903703,0.02124762,0.01331097,0.004189583,0.004148722,0.0003737731,0.000843528,0.03641163,0.033,1.767456E-06,9.53E-07,0.002082315,0.00357,0.1428001,0.126,0.0006186628,0.0002551201,0.0003596776,0.0003060121,0.0001428261,7.743559E-05,
187,0.01242548,,0.01031336,,0.02968086,,0.03029386,,0.1582018,,0.08531198,,0.02133243,,0.004173173,,0.000372503,,0.03642018,,1.761613E-06,,0.00206269,,0.142527,,0.0006174927,,0.0003609059,,0.0001423252,,
188,0.01242498,,0.01028753,,0.02979847,,0.03032043,,0.1585632,,0.08568605,,0.02142276,,0.004157533,,0.0003711497,,0.03642944,,1.755061E-06,,0.002044506,,0.1422369,,0.0006161531,,0.0003614373,,0.0001418685,,
189,0.01242449,,0.01026069,,0.02991934,,0.03033772,,0.1588771,,0.08606757,,0.02151753,,0.004142588,,0.0003697201,,0.03643899,,1.747427E-06,,0.002027668,,0.1419301,,0.000614668,,0.0003612305,,0.0001414664,,
190,0.01242399,,0.01023289,,0.030043,,0.03034606,,0.1591438,,0.08645904,,0.02161596,,0.00412825,,0.0003682204,,0.03644846,,1.738377E-06,,0.002012094,,0.1416069,,0.0006130531,,0.0003602507,,0.0001411291,,
191,0.0124235,,0.01020419,,0.03016901,,0.03034583,,0.1593639,,0.08686204,,0.02171753,,0.004114429,,0.0003666562,,0.03645758,,1.727633E-06,,0.001997716,,0.1412676,,0.0006113152,,0.0003584705,,0.000140866,,
192,0.01242302,,0.01017467,,0.03029695,,0.03033748,,0.1595379,,0.08727747,,0.02182189,,0.004101038,,0.0003650325,,0.03646609,,1.714998E-06,,0.001984469,,0.1409125,,0.0006094541,,0.0003558702,,0.0001406856,,
193,0.006842867,,0.009516066,,0.03247475,,0.04703156,,0.2180229,,0.09495663,,0.02083889,,0.003782934,,0.0005274584,,0.04273551,,2.538305E-06,,0.001365558,,0.1694691,,0.0009672229,,0.0005959416,,0.0001062904,,
194,0.006842315,,0.009485832,,0.03256534,,0.04695214,,0.2177474,,0.09511005,,0.02091742,,0.003783855,,0.0005248153,,0.04252046,,2.523905E-06,,0.001372472,,0.1684444,,0.0009637341,,0.0005860488,,0.0001061603,,
195,0.006841778,,0.009452775,,0.03265197,,0.04686606,,0.2175778,,0.09520825,,0.0209858,,0.003788397,,0.0005221821,,0.04230686,,2.511325E-06,,0.001378433,,0.1674343,,0.0009600318,,0.000577301,,0.0001060305,,
196,0.006841256,,0.009417351,,0.03273479,,0.04677553,,0.2174715,,0.09526388,,0.02104749,,0.003795588,,0.0005195742,,0.04209468,,2.500541E-06,,0.00138357,,0.1664405,,0.0009561289,,0.0005695582,,0.0001058958,,
197,0.006840748,,0.009379917,,0.03281393,,0.04668215,,0.217397,,0.09528513,,0.02110541,,0.003804723,,0.000516999,,0.04188387,,2.491707E-06,,0.001387991,,0.1654647,,0.0009520441,,0.000562709,,0.0001057484,,
198,0.006840252,0.00682,0.00934079,0.00583,0.03288949,0.0231,0.04658537,0.02402406,0.2173418,0.1341849,0.09527696,0.0891225,0.02116197,0.01418901,0.003815304,0.003100134,0.0005144587,0.000979354,0.04167433,0.0406,2.485097E-06,2.9E-06,0.001391786,0.00309,0.1645081,0.141,0.0009478038,0.001114833,0.000556669,0.000603225,0.0001055789,7.743559E-05,
199,0.00683977,,0.009300253,,0.03296158,,0.04648583,,0.2172902,,0.0952421,,0.02121911,,0.003826984,,0.0005119519,,0.04146593,,2.481044E-06,,0.001395029,,0.1635719,,0.0009434456,,0.0005513781,,0.0001053769,,
200,0.0068393,,0.009258565,,0.03303031,,0.04638393,,0.2172291,,0.09518447,,0.02127835,,0.003839536,,0.0005094753,,0.04125857,,2.479903E-06,,0.001397784,,0.1626572,,0.0009390191,,0.0005467953,,0.0001051311,,
201,0.00683884,,0.00921595,,0.0330958,,0.04627978,,0.2171519,,0.09510466,,0.02134084,,0.003852811,,0.0005070244,,0.04105212,,2.482014E-06,,0.001400101,,0.1617647,,0.0009345863,,0.0005428895,,0.0001048306,,
202,0.006838392,,0.009172614,,0.03315819,,0.04617333,,0.2170559,,0.09500153,,0.0214074,,0.00386672,,0.0005045942,,0.04084649,,2.48768E-06,,0.001402021,,0.1608951,,0.0009302204,,0.0005396382,,0.0001044645,,
203,0.006837952,,0.009128738,,0.03321762,,0.04606443,,0.2169406,,0.09487409,,0.02147859,,0.003881214,,0.0005021796,,0.04064161,,2.497153E-06,,0.001403577,,0.1600488,,0.0009260037,,0.0005370249,,0.0001040227,,
204,0.006837524,,0.009084485,,0.03327425,,0.04595282,,0.2168064,,0.09472165,,0.02155475,,0.00389627,,0.0004997754,,0.04043742,,2.510631E-06,,0.001404791,,0.1592262,,0.0009220243,,0.0005350368,,0.0001034964,,
205,0.006476851,,0.007397787,,0.03097448,,0.04095486,,0.1955026,,0.08492087,,0.01924204,,0.003409331,,0.0004670449,,0.02595324,,9.121677E-07,,0.001689547,,0.1427175,,0.0008060207,,0.0002765807,,0.001252976,,
206,0.006476505,,0.007371516,,0.03106925,,0.04085102,,0.195498,,0.08502603,,0.019303,,0.003420049,,0.0004655524,,0.02612964,,9.150975E-07,,0.001682622,,0.1422715,,0.0008031871,,0.0002790754,,0.001243354,,
207,0.006476164,,0.007345622,,0.03116448,,0.04074208,,0.1954305,,0.08514664,,0.01935322,,0.003429258,,0.000464296,,0.02629614,,9.172166E-07,,0.001676483,,0.1418185,,0.0008006807,,0.0002811905,,0.001233772,,
208,0.006475825,,0.007320125,,0.0312599,,0.04063,,0.195313,,0.08526878,,0.01939452,,0.003437516,,0.0004632203,,0.02645312,,9.186537E-07,,0.001671026,,0.1413572,,0.0007984992,,0.0002829804,,0.001224311,,
