EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:26:23 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TotalCatch

year,value
1985,1.016217
1986,0.6529896
1987,0.7943231
1988,0.9739678
1989,0.996043
1990,0.8764328
1991,0.8346569
1992,0.6655833
1993,0.6079608
1994,0.5800804
1995,0.7795465
1996,0.6574821
1997,0.7357495
1998,0.8247674
1999,0.6594806
2000,0.5334964
2001,0.6423019
2002,0.559861
2003,0.5623182
2004,0.5946949
2005,0.6027637
2006,0.6150476
2007,0.5660088
2008,0.4779607
2009,0.5556751
2010,0.5299423
2011,0.4905171
2012,0.4209106
2013,0.3848458
2014,0.4712429
2015,0.543176
2016,0.5149564
2017,0.4520989
