EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:26:22 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FeedingTime

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.003518,1,1,1.00368,1,1,1,1,1,1,1,1.020399,1,0.9997277,1,1.000051,1,1,1,1,1,1
1986,1.010916,1,1,1.003582,1,1,1,1,1,1,1,1.022797,1,0.9936187,1,1.000744,1,1,1,1,1,1
1987,1.021911,1,1,1.006595,1,1,1,1,1,1,1,0.9980952,1,0.9788695,1,1.001261,1,1,1,1,1,1
1988,1.041852,1,1,0.9996697,1,1,1,1,1,1,1,0.946321,1,0.9901173,1,1.001126,1,1,1,1,1,1
1989,1.060594,1,1,0.9971361,1,1,1,1,1,1,1,0.8749205,1,0.9304287,1,1.001437,1,1,1,1,1,1
1990,1.090936,1,1,0.9961596,1,1,1,1,1,1,1,0.9506953,1,0.9233262,1,1.00354,1,1,1,1,1,1
1991,1.137022,1,1,0.9976864,1,1,1,1,1,1,1,1.075156,1,0.974358,1,1.008149,1,1,1,1,1,1
1992,1.179266,1,1,1.000106,1,1,1,1,1,1,1,1.257446,1,0.9736412,1,1.013841,1,1,1,1,1,1
1993,1.208631,1,1,1.0017,1,1,1,1,1,1,1,1.426792,1,0.9747936,1,1.019569,1,1,1,1,1,1
1994,1.228998,1,1,1.001032,1,1,1,1,1,1,1,1.5749,1,0.9870841,1,1.024466,1,1,1,1,1,1
1995,1.239486,1,1,0.9983826,1,1,1,1,1,1,1,1.636939,1,0.9751355,1,1.027948,1,1,1,1,1,1
1996,1.243994,1,1,0.9954402,1,1,1,1,1,1,1,1.604823,1,0.9452147,1,1.029383,1,1,1,1,1,1
1997,1.243959,1,1,0.9972084,1,1,1,1,1,1,1,1.518986,1,0.90187,1,1.030467,1,1,1,1,1,1
1998,1.240078,1,1,0.9988483,1,1,1,1,1,1,1,1.420106,1,0.8647794,1,1.031137,1,1,1,1,1,1
1999,1.233745,1,1,1.001797,1,1,1,1,1,1,1,1.365048,1,0.8287489,1,1.031712,1,1,1,1,1,1
2000,1.22306,1,1,1.00331,1,1,1,1,1,1,1,1.394165,1,0.7975667,1,1.03223,1,1,1,1,1,1
2001,1.223251,1,1,0.9994598,1,1,1,1,1,1,1,1.442957,1,0.7749558,1,1.032072,1,1,1,1,1,1
2002,1.225002,1,1,0.9944065,1,1,1,1,1,1,1,1.457695,1,0.7766809,1,1.030695,1,1,1,1,1,1
2003,1.22214,1,1,0.9930239,1,1,1,1,1,1,1,1.485904,1,0.771457,1,1.029625,1,1,1,1,1,1
2004,1.221056,1,1,0.9949514,1,1,1,1,1,1,1,1.494076,1,0.7834766,1,1.028905,1,1,1,1,1,1
2005,1.218615,1,1,0.9979962,1,1,1,1,1,1,1,1.504769,1,0.8062911,1,1.028482,1,1,1,1,1,1
2006,1.213511,1,1,1.000185,1,1,1,1,1,1,1,1.530977,1,0.8165125,1,1.028025,1,1,1,1,1,1
2007,1.209306,1,1,0.9987811,1,1,1,1,1,1,1,1.57117,1,0.8181508,1,1.027493,1,1,1,1,1,1
2008,1.207015,1,1,0.9971013,1,1,1,1,1,1,1,1.627362,1,0.8174933,1,1.026786,1,1,1,1,1,1
2009,1.206938,1,1,0.9950854,1,1,1,1,1,1,1,1.710515,1,0.8332823,1,1.025974,1,1,1,1,1,1
2010,1.207642,1,1,0.9945784,1,1,1,1,1,1,1,1.795171,1,0.8474421,1,1.024672,1,1,1,1,1,1
2011,1.209414,1,1,0.9961782,1,1,1,1,1,1,1,1.871351,1,0.8766642,1,1.024431,1,1,1,1,1,1
2012,1.210268,1,1,0.9986904,1,1,1,1,1,1,1,1.913281,1,0.901766,1,1.024958,1,1,1,1,1,1
2013,1.209721,1,1,0.9991472,1,1,1,1,1,1,1,1.923115,1,0.9099054,1,1.025229,1,1,1,1,1,1
2014,1.21156,1,1,0.9971504,1,1,1,1,1,1,1,1.924243,1,0.9177873,1,1.02532,1,1,1,1,1,1
2015,1.212683,1,1,0.9942663,1,1,1,1,1,1,1,1.920856,1,0.9264534,1,1.025193,1,1,1,1,1,1
2016,1.216691,1,1,0.9944301,1,1,1,1,1,1,1,1.909411,1,0.927458,1,1.025166,1,1,1,1,1,1
2017,1.214664,1,1,0.9975057,1,1,1,1,1,1,1,1.934083,1,0.9305582,1,1.025644,1,1,1,1,1,1
