EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:26:22 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ConsumptionBiomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,7.080252,2.967877,1.804118,18.17759,8.929214,6.375889,5.426718,4.711608,4.200729,3.739062,1.81409,13.25588,3.24884,9.969062,3.78126,10.88281,3.648335,7.329715,12.46976,154.6357,0,0
1986,7.080068,2.932343,1.861048,18.20897,8.837442,6.122674,5.217179,4.627247,4.038864,3.609419,1.825153,12.9855,3.664643,9.958058,3.86943,10.50531,3.602722,7.322077,12.47361,154.7533,0,0
1987,7.104174,2.882526,1.915525,18.19172,8.860744,6.154495,5.121283,4.521483,4.002545,3.518973,1.842342,13.59356,4.175005,9.911634,3.863326,10.93975,3.624779,7.31328,12.48085,154.9003,0,0
1988,7.123915,2.786283,1.953533,18.20147,8.915558,6.251016,5.280434,4.561982,4.00552,3.538845,1.8634,11.82975,4.458888,9.942994,4.035504,10.48479,3.580467,7.31411,12.49063,154.8993,0,0
1989,7.08205,2.709922,1.984115,18.16589,9.009817,6.271552,5.40307,4.738588,4.083021,3.585834,1.894184,12.1229,4.294625,9.924211,4.022853,10.62206,3.639456,7.316233,12.50353,154.852,0,0
1990,7.133697,2.680264,2.058655,18.178,8.974664,6.231631,5.336677,4.786888,4.196895,3.625541,1.952653,11.99648,4.136802,10.00747,3.797616,10.65453,3.647631,7.316082,12.51986,154.8543,0,0
1991,7.17221,2.684009,2.138748,18.17522,8.987391,6.19575,5.243945,4.659942,4.144392,3.632892,2.01977,12.52837,4.096137,10.09127,3.756096,10.69262,3.619665,7.313823,12.53761,154.9038,0,0
1992,7.197102,2.650576,2.189569,18.18817,8.924481,6.113118,5.104541,4.540091,4.032346,3.611556,2.074773,12.46894,4.064166,10.11689,3.744564,10.73924,3.61688,7.309774,12.55617,154.9885,0,0
1993,7.211906,2.595315,2.218797,18.20439,8.912406,6.077417,4.978936,4.381381,3.908501,3.558273,2.127848,12.49909,4.027844,10.15045,3.605814,10.78274,3.619097,7.305663,12.57473,155.0802,0,0
1994,7.226082,2.518323,2.232537,18.22013,8.92094,6.072193,4.938265,4.279668,3.794175,3.522151,2.169142,12.72505,4.010374,10.22549,3.516935,10.80994,3.618314,7.30408,12.59335,155.127,0,0
1995,7.227657,2.361831,2.149457,18.22716,8.968984,6.117971,5.02387,4.357722,3.812562,3.546333,2.173776,12.70517,3.889131,10.26241,3.489828,10.8414,3.652432,7.306717,12.60884,155.095,0,0
1996,7.218479,2.217943,2.089063,18.22016,9.01896,6.09719,4.998512,4.368259,3.841071,3.596739,2.173932,12.92641,3.806897,10.27592,3.545161,10.84799,3.66785,7.311679,12.61694,155.0099,0,0
1997,7.218476,2.111169,2.07571,18.22696,9.020926,6.156985,5.008358,4.334254,3.833161,3.638464,2.160853,12.83303,3.83302,10.24719,3.643947,10.85701,3.681582,7.313532,12.62148,154.9705,0,0
1998,7.206034,2.033162,2.097987,18.23761,9.006808,6.208986,5.11796,4.373658,3.839558,3.674197,2.137736,12.59152,3.831975,10.17487,3.751764,10.83564,3.686456,7.315341,12.62178,154.9347,0,0
1999,7.183821,1.978548,2.165703,18.24903,8.955282,6.134328,5.059415,4.387524,3.843619,3.690186,2.110957,12.71067,3.762238,10.13237,3.891425,10.83873,3.701769,7.314831,12.61866,154.9384,0,0
2000,7.166173,1.969028,2.230607,18.27233,8.907443,6.064184,4.952267,4.351728,3.884871,3.700797,2.074587,12.66191,3.739156,10.05002,4.028986,10.84005,3.701214,7.313184,12.61123,154.9816,0,0
2001,7.196106,1.970893,2.227584,18.28092,8.966442,6.09273,4.949858,4.31691,3.895477,3.735682,2.022422,12.88153,3.752851,9.998961,3.997263,10.82607,3.717394,7.316631,12.60138,154.9582,0,0
2002,7.188843,1.977883,2.211695,18.26415,9.050182,6.096102,4.957541,4.302125,3.877049,3.771235,1.97143,12.74543,3.682863,9.997041,4.010733,10.85386,3.723059,7.323728,12.59146,154.8597,0,0
2003,7.192097,1.974089,2.192112,18.25699,9.08487,6.121693,4.938704,4.278033,3.860082,3.808962,1.923124,12.79889,3.631679,9.982076,3.949187,10.80987,3.733394,7.329051,12.5826,154.7774,0,0
