EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:26:23 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

year,value
1985,2.91837
1986,3.049237
1987,2.964459
1988,2.933147
1989,2.905593
1990,2.948354
1991,2.969713
1992,3.042804
1993,3.07066
1994,3.090711
1995,3.06839
1996,3.104372
1997,3.07857
1998,3.047248
1999,3.107945
2000,3.158211
2001,3.11496
2002,3.096581
2003,3.117303
2004,3.100269
2005,3.076979
2006,3.096933
2007,3.114022
2008,3.144723
2009,3.126702
2010,3.041763
2011,3.080262
2012,3.125455
2013,3.145415
2014,3.088065
2015,3.068283
2016,3.110746
2017,3.196646
