EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:26:23 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.682832E-06,0,0,0,0,0,0,0,0,0,0.00514033,0,0,0,0,0,0,0,0,0,0,0
1986,1.872281E-06,0,0,0,0,0,0,0,0,0,0.003322626,0,0,0,0,0,0,0,0,0,0,0
1987,2.099746E-06,0,0,0,0,0,0,0,0,0,0.003433509,0,0,0,0,0,0,0,0,0,0,0
1988,2.469945E-06,0,0,0,0,0,0,0,0,0,0.004114717,0,0,0,0,0,0,0,0,0,0,0
1989,2.922101E-06,0,0,0,0,0,0,0,0,0,0.005336725,0,0,0,0,0,0,0,0,0,0,0
1990,3.310298E-06,0,0,0,0,0,0,0,0,0,0.0165801,0,0,0,0,0,0,0,0,0,0,0
1991,4.008655E-06,0,0,0,0,0,0,0,0,0,0.01380857,0,0,0,0,0,0,0,0,0,0,0
1992,5.030197E-06,0,0,0,0,0,0,0,0,0,0.01800422,0,0,0,0,0,0,0,0,0,0,0
1993,6.31917E-06,0,0,0,0,0,0,0,0,0,0.02219546,0,0,0,0,0,0,0,0,0,0,0
1994,7.814842E-06,0,0,0,0,0,0,0,0,0,0.02081785,0,0,0,0,0,0,0,0,0,0,0
1995,9.404934E-06,0,0,0,0,0,0,0,0,0,0.02360441,0,0,0,0,0,0,0,0,0,0,0
1996,1.081039E-05,0,0,0,0,0,0,0,0,0,0.02776986,0,0,0,0,0,0,0,0,0,0,0
1997,1.175862E-05,0,0,0,0,0,0,0,0,0,0.01912457,0,0,0,0,0,0,0,0,0,0,0
1998,1.238119E-05,0,0,0,0,0,0,0,0,0,0.0223012,0,0,0,0,0,0,0,0,0,0,0
1999,1.24294E-05,0,0,0,0,0,0,0,0,0,0.01761861,0,0,0,0,0,0,0,0,0,0,0
2000,1.177347E-05,0,0,0,0,0,0,0,0,0,0.01242573,0,0,0,0,0,0,0,0,0,0,0
2001,1.100678E-05,0,0,0,0,0,0,0,0,0,0.006840082,0,0,0,0,0,0,0,0,0,0,0
2002,1.070936E-05,0,0,0,0,0,0,0,0,0,0.006475018,0,0,0,0,0,0,0,0,0,0,0
2003,1.0355E-05,0,0,0,0,0,0,0,0,0,0.003167925,0,0,0,0,0,0,0,0,0,0,0
2004,1.004963E-05,0,0,0,0,0,0,0,0,0,0.003786443,0,0,0,0,0,0,0,0,0,0,0
2005,9.729658E-06,0,0,0,0,0,0,0,0,0,0.003794616,0,0,0,0,0,0,0,0,0,0,0
2006,9.412712E-06,0,0,0,0,0,0,0,0,0,0.004792593,0,0,0,0,0,0,0,0,0,0,0
2007,9.001868E-06,0,0,0,0,0,0,0,0,0,0.005999404,0,0,0,0,0,0,0,0,0,0,0
2008,8.403564E-06,0,0,0,0,0,0,0,0,0,0.00602835,0,0,0,0,0,0,0,0,0,0,0
2009,7.680394E-06,0,0,0,0,0,0,0,0,0,0.005607771,0,0,0,0,0,0,0,0,0,0,0
2010,7.026849E-06,0,0,0,0,0,0,0,0,0,0.005587822,0,0,0,0,0,0,0,0,0,0,0
2011,6.428438E-06,0,0,0,0,0,0,0,0,0,0.009768589,0,0,0,0,0,0,0,0,0,0,0
2012,6.286957E-06,0,0,0,0,0,0,0,0,0,0.01088675,0,0,0,0,0,0,0,0,0,0,0
2013,6.413879E-06,0,0,0,0,0,0,0,0,0,0.007408912,0,0,0,0,0,0,0,0,0,0,0
2014,6.632109E-06,0,0,0,0,0,0,0,0,0,0.01079118,0,0,0,0,0,0,0,0,0,0,0
2015,6.784555E-06,0,0,0,0,0,0,0,0,0,0.008729444,0,0,0,0,0,0,0,0,0,0,0
2016,6.833503E-06,0,0,0,0,0,0,0,0,0,0.01219091,0,0,0,0,0,0,0,0,0,0,0
2017,6.703372E-06,0,0,0,0,0,0,0,0,0,0.01109649,0,0,0,0,0,0,0,0,0,0,0
