EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/3/2022 11:26:22 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.00849481,0.03628833,0.01864623,0.5239364,1.597843,1.118192,0.430437,0.1415204,0.04790182,0.03128777,0.2715002,0.003934144,0.2158501,0.001222883,0.01269992,0.008276117,0.15139,0.271308,14.54589,13.55898,8.595785,12.97352
2,0.008573243,0.0364181,0.01880773,0.5290093,1.610538,1.109028,0.4200249,0.1396161,0.04752772,0.03151185,0.2715038,0.00359525,0.2121009,0.001224044,0.01270154,0.008229801,0.1530502,0.2714344,14.54573,13.55835,8.595728,12.97317
3,0.008652103,0.03654822,0.0189689,0.5340085,1.622478,1.102792,0.4110768,0.1375511,0.04717195,0.03169728,0.2715108,0.003301286,0.2084782,0.001225259,0.01270503,0.008185629,0.1546801,0.2716679,14.54549,13.5572,8.59569,12.97283
4,0.008731917,0.03667934,0.01913022,0.5388444,1.633887,1.098978,0.4033061,0.1353655,0.0468348,0.03184931,0.271521,0.003047036,0.2049838,0.001226555,0.01271051,0.008145369,0.1562753,0.2719927,14.54518,13.55565,8.595688,12.97248
5,0.008812862,0.03681188,0.01929198,0.543334,1.644945,1.097187,0.3964803,0.133088,0.0465167,0.03197246,0.2715344,0.002828728,0.2016176,0.001227926,0.01271797,0.008111714,0.1578318,0.2723941,14.54479,13.55381,8.595739,12.97217
6,0.008894892,0.03694605,0.01945437,0.5472383,1.655795,1.097105,0.3904108,0.130739,0.04621811,0.03207063,0.2715508,0.002643756,0.1983775,0.001229345,0.01272736,0.008088039,0.159346,0.2728579,14.54436,13.55182,8.595849,12.97189
7,0.00897783,0.03708187,0.01961744,0.5502938,1.666551,1.09848,0.3849442,0.1283331,0.04593943,0.03214717,0.2715702,0.002490356,0.1952602,0.001230773,0.01273851,0.008078105,0.1608145,0.2733702,14.54389,13.54979,8.596012,12.97166
8,0.009061419,0.03721912,0.01978108,0.552239,1.6773,1.101111,0.3799564,0.1258805,0.04568099,0.03220497,0.2715925,0.002367273,0.1922611,0.001232159,0.01275121,0.008085806,0.1622344,0.2739174,14.54339,13.54784,8.59622,12.97151
9,0.009145372,0.03735743,0.01994506,0.5528334,1.688113,1.104832,0.3753465,0.1233885,0.04544296,0.0322465,0.2716176,0.00227347,0.1893746,0.001233454,0.01276516,0.008114961,0.1636032,0.2744867,14.54288,13.54606,8.596462,12.97142
10,0.009229402,0.03749628,0.02010905,0.551871,1.699044,1.109505,0.371033,0.1208623,0.04522539,0.03227391,0.2716455,0.002207905,0.1865949,0.001234613,0.01278006,0.008169142,0.1649187,0.2750666,14.54237,13.54452,8.596725,12.9714
11,0.009313252,0.03763505,0.02027261,0.5491862,1.710136,1.115016,0.36695,0.1183058,0.04502817,0.03228904,0.271676,0.002169365,0.1839156,0.001235598,0.01279553,0.008251541,0.1661791,0.2756468,14.54186,13.54326,8.596998,12.97144
12,0.009396705,0.03777307,0.02043526,0.5446554,1.721425,1.121266,0.3630448,0.1157221,0.04485107,0.03229348,0.2717093,0.00215639,0.1813302,0.001236385,0.01281124,0.00836489,0.1673828,0.2762192,14.54136,13.54232,8.597271,12.97153
13,0.009480122,0.03788294,0.02065299,0.5403911,1.733125,1.144341,0.3694008,0.1162041,0.04554024,0.03257632,0.2718976,0.002148119,0.172114,0.001236575,0.01271446,0.008747468,0.1694691,0.2767778,14.54087,13.54173,8.59753,12.97186
14,0.009563715,0.03799672,0.02087408,0.5371183,1.741744,1.164613,0.3757504,0.1168166,0.04611838,0.03286067,0.2720903,0.002143523,0.1636917,0.00123738,0.01263041,0.009143244,0.1716195,0.2773229,14.54038,13.54045,8.597769,12.97223
15,0.009647493,0.03811426,0.02109843,0.5345995,1.747826,1.182555,0.3821116,0.1175373,0.046596,0.03314764,0.2722877,0.002141875,0.1559861,0.00123863,0.01255753,0.00955088,0.173848,0.2778531,14.53985,13.53877,8.598034,12.97258
16,0.009731463,0.03823546,0.0213257,0.5327358,1.751772,1.198571,0.3885055,0.1183476,0.04698144,0.03343689,0.2724898,0.002142096,0.1489321,0.001240163,0.01249447,0.009967078,0.1761696,0.2783679,14.53929,13.53685,8.598337,12.9729
17,0.009815673,0.03836028,0.02155562,0.5315282,1.753865,1.212998,0.3949547,0.1192319,0.04728134,0.03372841,0.2726967,0.002142905,0.1424713,0.001241821,0.01244013,0.01038637,0.1785993,0.2788677,14.53869,13.5348,8.598675,12.97319
18,0.009900228,0.0384888,0.021788,0.5310405,1.754298,1.226121,0.4014821,0.1201769,0.04750104,0.03402239,0.2729088,0.002142928,0.1365511,0.001243436,0.0123936,0.01080116,0.1811525,0.2793538,14.53804,13.53266,8.599037,12.97347
19,0.009985293,0.03862116,0.02202274,0.5313684,1.753196,1.238181,0.4081102,0.1211713,0.04764488,0.03431926,0.2731263,0.002140795,0.1311246,0.001244835,0.01235417,0.01120192,0.1838445,0.279828,14.53734,13.53042,8.599417,12.97372
20,0.01007109,0.0387576,0.02225981,0.5326145,1.75063,1.249379,0.4148605,0.1222054,0.04771646,0.03461952,0.2733493,0.002135201,0.1261491,0.001245841,0.01232126,0.01157755,0.1866904,0.2802921,14.53658,13.5281,8.599806,12.97396
21,0.01015787,0.03889843,0.02249929,0.5348689,1.746629,1.259889,0.4217529,0.1232706,0.04771882,0.03492375,0.273578,0.002124915,0.1215867,0.001246275,0.01229444,0.01191571,0.1897047,0.280748,14.53576,13.52569,8.600201,12.97418
22,0.01024593,0.03904401,0.02274128,0.5381976,1.741189,1.26986,0.4288063,0.1243595,0.04765461,0.03523263,0.2738126,0.00210877,0.117403,0.001245969,0.01227339,0.01220327,0.1929019,0.2811972,14.53487,13.52319,8.600601,12.97439
23,0.01033557,0.03919471,0.02298597,0.5426341,1.734277,1.279419,0.4360375,0.1254653,0.04752619,0.03554683,0.2740532,0.002085702,0.1135671,0.00124476,0.01225784,0.01242666,0.1962958,0.2816407,14.53392,13.5206,8.601007,12.97458
24,0.0104271,0.0393509,0.02323354,0.5481711,1.725847,1.288683,0.4434619,0.1265823,0.04733572,0.03586703,0.2742999,0.002054687,0.110051,0.001242507,0.01224762,0.01257224,0.1998998,0.2820792,14.53289,13.51795,8.601416,12.97475
25,0.01052321,0.0396166,0.02363821,0.5520689,1.720071,1.289328,0.4474588,0.1272425,0.04706305,0.03608673,0.274544,0.001825502,0.1064833,0.001241222,0.01230468,0.01228737,0.2047687,0.2825124,14.5318,13.51526,8.601831,12.97485
26,0.01062223,0.03987946,0.02404536,0.5546467,1.718428,1.288289,0.4508726,0.1279881,0.04687657,0.03627105,0.2747949,0.001638593,0.1031685,0.001241099,0.01235741,0.01201309,0.2096654,0.2830164,14.53064,13.51293,8.602265,12.97494
27,0.01072503,0.04013953,0.0244558,0.5561132,1.719643,1.286155,0.4538333,0.1288177,0.04676246,0.03642327,0.2750526,0.001485963,0.1000914,0.001241815,0.01240677,0.01175203,0.2145712,0.2835747,14.52943,13.51092,8.602697,12.97506
28,0.01083205,0.04039713,0.02486949,0.5564703,1.722916,1.283309,0.4564472,0.1297316,0.04670933,0.03654646,0.2753173,0.001361563,0.09723641,0.001243191,0.01245348,0.01150964,0.2194665,0.2841748,14.52817,13.50924,8.603119,12.97521
29,0.01094366,0.04065249,0.02528632,0.5558379,1.727538,1.279986,0.4588003,0.1307313,0.04670778,0.03664295,0.2755888,0.001260944,0.09458768,0.001245143,0.01249807,0.01129373,0.2243316,0.2848068,14.52687,13.50786,8.603521,12.9754
30,0.01106026,0.0409058,0.02570616,0.5543278,1.73298,1.276312,0.460961,0.1318193,0.04675001,0.03671457,0.2758673,0.001180889,0.09212983,0.001247641,0.01254097,0.01111394,0.2291477,0.2854619,14.52553,13.50679,8.6039,12.97561
31,0.01118231,0.04115719,0.02612881,0.5520518,1.738848,1.27234,0.4629835,0.1329983,0.04682951,0.03676275,0.2761527,0.001119187,0.08984792,0.001250692,0.0125825,0.01098118,0.2338964,0.2861328,14.52416,13.506,8.604252,12.97585
32,0.01131032,0.04140676,0.0265541,0.5491271,1.744849,1.268075,0.4649105,0.1342712,0.04694079,0.03678863,0.2764451,0.001074258,0.08772767,0.001254319,0.01262291,0.01090701,0.2385606,0.286813,14.52275,13.5055,8.604575,12.9761
33,0.01144491,0.04165458,0.02698184,0.5456793,1.750772,1.263487,0.466776,0.1356407,0.0470792,0.03679316,0.2767445,0.001044872,0.08575556,0.001258551,0.01266237,0.01090302,0.2431246,0.2874969,14.5213,13.50525,8.604869,12.97636
34,0.01158678,0.04190068,0.02741183,0.5418452,1.756463,1.258528,0.468607,0.1371094,0.04724076,0.03677715,0.2770511,0.001029977,0.08391893,0.00126342,0.01270102,0.01098031,0.2475736,0.2881803,14.51982,13.50523,8.605131,12.97663
35,0.01173668,0.04214507,0.0278439,0.5375702,1.762021,1.253134,0.4704263,0.1386796,0.04742205,0.03674131,0.2773648,0.001028609,0.08220582,0.001268956,0.01273895,0.01114902,0.2518946,0.2888602,14.5183,13.50542,8.605361,12.97689
36,0.01189544,0.04238767,0.02827784,0.5329095,1.767452,1.247242,0.4722537,0.1403531,0.04762007,0.03668628,0.2776859,0.001039736,0.08060507,0.001275191,0.01277616,0.01141801,0.2560759,0.289535,14.51675,13.5058,8.60556,12.97714
37,0.01206058,0.0427428,0.02846045,0.5285097,1.766844,1.236794,0.4701103,0.1411683,0.04774905,0.03662465,0.2779579,0.001225481,0.07933478,0.001279965,0.01252646,0.0121018,0.2592817,0.2902042,14.51516,13.50633,8.605731,12.97729
38,0.01223217,0.04308913,0.02864328,0.524466,1.76352,1.230786,0.4672514,0.1417975,0.04790749,0.03658171,0.2782378,0.001426335,0.07817961,0.001283965,0.01231218,0.01282208,0.262541,0.2908046,14.51349,13.5073,8.605874,12.97741
39,0.01241043,0.04342815,0.0288263,0.5208095,1.758234,1.227851,0.46397,0.1422785,0.04809496,0.03655384,0.2785259,0.001638886,0.07713625,0.001287241,0.0121277,0.01357605,0.2658808,0.2913315,14.51176,13.50852,8.605969,12.97752
40,0.01259547,0.04376118,0.02900985,0.5175489,1.751396,1.227169,0.4604526,0.1426424,0.04831172,0.03653829,0.2788225,0.001858736,0.07620263,0.001289693,0.01196833,0.01435584,0.2693303,0.2917806,14.50993,13.50987,8.606014,12.97761
41,0.01278729,0.04408943,0.02919429,0.5146748,1.743504,1.227984,0.4568082,0.1429138,0.04855849,0.03653267,0.279128,0.002080287,0.07537752,0.001291112,0.01183015,0.01514854,0.2729192,0.2921481,14.50802,13.51127,8.606018,12.97769
42,0.01298568,0.04441403,0.02937996,0.5121668,1.734968,1.229733,0.4530935,0.1431121,0.04883629,0.03653495,0.2794427,0.002296405,0.0746607,0.001291202,0.01170987,0.01593665,0.2766775,0.2924325,14.506,13.51265,8.605989,12.97773
