EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 12:27:34 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,1.657716E-06,0,0,0,0,0,0,0,0,0,0.005140377,0,0,0,0,0,0,0,0,0,0,0
1986,1.786063E-06,0,0,0,0,0,0,0,0,0,0.00332287,0,0,0,0,0,0,0,0,0,0,0
1987,1.857514E-06,0,0,0,0,0,0,0,0,0,0.003433695,0,0,0,0,0,0,0,0,0,0,0
1988,1.940099E-06,0,0,0,0,0,0,0,0,0,0.004114471,0,0,0,0,0,0,0,0,0,0,0
1989,2.014413E-06,0,0,0,0,0,0,0,0,0,0.005334771,0,0,0,0,0,0,0,0,0,0,0
1990,2.040178E-06,0,0,0,0,0,0,0,0,0,0.01656348,0,0,0,0,0,0,0,0,0,0,0
1991,2.124305E-06,0,0,0,0,0,0,0,0,0,0.01378446,0,0,0,0,0,0,0,0,0,0,0
1992,2.140002E-06,0,0,0,0,0,0,0,0,0,0.01795959,0,0,0,0,0,0,0,0,0,0,0
1993,2.058029E-06,0,0,0,0,0,0,0,0,0,0.02212395,0,0,0,0,0,0,0,0,0,0,0
1994,1.898722E-06,0,0,0,0,0,0,0,0,0,0.02074029,0,0,0,0,0,0,0,0,0,0,0
1995,1.690374E-06,0,0,0,0,0,0,0,0,0,0.02350817,0,0,0,0,0,0,0,0,0,0,0
1996,1.46508E-06,0,0,0,0,0,0,0,0,0,0.02764624,0,0,0,0,0,0,0,0,0,0,0
1997,1.279209E-06,0,0,0,0,0,0,0,0,0,0.01905491,0,0,0,0,0,0,0,0,0,0,0
1998,1.159817E-06,0,0,0,0,0,0,0,0,0,0.0222199,0,0,0,0,0,0,0,0,0,0,0
1999,1.093455E-06,0,0,0,0,0,0,0,0,0,0.01756972,0,0,0,0,0,0,0,0,0,0,0
2000,1.118672E-06,0,0,0,0,0,0,0,0,0,0.01240538,0,0,0,0,0,0,0,0,0,0,0
2001,1.256472E-06,0,0,0,0,0,0,0,0,0,0.006837783,0,0,0,0,0,0,0,0,0,0,0
2002,1.438925E-06,0,0,0,0,0,0,0,0,0,0.006476403,0,0,0,0,0,0,0,0,0,0,0
2003,1.580055E-06,0,0,0,0,0,0,0,0,0,0.003171128,0,0,0,0,0,0,0,0,0,0,0
2004,1.674256E-06,0,0,0,0,0,0,0,0,0,0.003791035,0,0,0,0,0,0,0,0,0,0,0
2005,1.709034E-06,0,0,0,0,0,0,0,0,0,0.003799939,0,0,0,0,0,0,0,0,0,0,0
2006,1.709822E-06,0,0,0,0,0,0,0,0,0,0.004799463,0,0,0,0,0,0,0,0,0,0,0
2007,1.6785E-06,0,0,0,0,0,0,0,0,0,0.006008167,0,0,0,0,0,0,0,0,0,0,0
2008,1.62377E-06,0,0,0,0,0,0,0,0,0,0.006037427,0,0,0,0,0,0,0,0,0,0,0
2009,1.562492E-06,0,0,0,0,0,0,0,0,0,0.005616387,0,0,0,0,0,0,0,0,0,0,0
2010,1.509329E-06,0,0,0,0,0,0,0,0,0,0.005596242,0,0,0,0,0,0,0,0,0,0,0
2011,1.473202E-06,0,0,0,0,0,0,0,0,0,0.009779075,0,0,0,0,0,0,0,0,0,0,0
2012,1.49482E-06,0,0,0,0,0,0,0,0,0,0.01089573,0,0,0,0,0,0,0,0,0,0,0
2013,1.523637E-06,0,0,0,0,0,0,0,0,0,0.007415507,0,0,0,0,0,0,0,0,0,0,0
2014,1.545024E-06,0,0,0,0,0,0,0,0,0,0.01079649,0,0,0,0,0,0,0,0,0,0,0
2015,1.540978E-06,0,0,0,0,0,0,0,0,0,0.008733143,0,0,0,0,0,0,0,0,0,0,0
2016,1.530856E-06,0,0,0,0,0,0,0,0,0,0.01219071,0,0,0,0,0,0,0,0,0,0,0
2017,1.500521E-06,0,0,0,0,0,0,0,0,0,0.01109496,0,0,0,0,0,0,0,0,0,0,0
