EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 12:27:35 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ShannonDiversity

year,value
1985,1.411111
1986,1.364688
1987,1.329397
1988,1.313088
1989,1.310983
1990,1.306544
1991,1.298523
1992,1.29417
1993,1.293572
1994,1.292765
1995,1.289747
1996,1.287347
1997,1.284342
1998,1.28076
1999,1.279525
2000,1.279992
2001,1.279689
2002,1.281339
2003,1.28341
2004,1.28387
2005,1.284293
2006,1.28415
2007,1.283895
2008,1.284611
2009,1.284508
2010,1.285584
2011,1.287689
2012,1.28943
2013,1.291665
2014,1.293645
2015,1.294324
2016,1.294487
2017,1.329154
