EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 12:27:35 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

year,value
1985,2.96495
1986,3.173684
1987,3.152684
1988,3.129171
1989,3.048981
1990,3.101022
1991,3.161352
1992,3.268276
1993,3.311445
1994,3.341952
1995,3.282976
1996,3.346714
1997,3.331338
1998,3.291156
1999,3.343322
2000,3.416418
2001,3.387
2002,3.347612
2003,3.371977
2004,3.361212
2005,3.330235
2006,3.346436
2007,3.377932
2008,3.409522
2009,3.379122
2010,3.353764
2011,3.364577
2012,3.398578
2013,3.403421
2014,3.339993
2015,3.338324
2016,3.335089
2017,3.455718
