"","0","1","2","3","4","5","6"
"1985",0.00357651198959989,0.0586283109003357,0.468167185203789,0.634585573094342,0.498624664314993,0.397189108214294,0.146431974248235
"1986",0.00241442625555234,0.0382235198292164,0.241879783737145,0.274655321722635,0.191103028708828,0.127317555064806,0.0461799315476288
"1987",0.00306365256289892,0.0486174281332653,0.314919463636873,0.349834921420006,0.24368276135547,0.173834149718111,0.0657855044819483
"1988",0.00395094167460482,0.0641466232734178,0.413947240768407,0.442993929448291,0.298224312693363,0.198851706264075,0.0744398829943303
"1989",0.00376440022291055,0.0609047113285455,0.434133000681437,0.533323775637744,0.39457072185292,0.293808486242785,0.108571938498626
"1990",0.00282632753892191,0.0452828344823321,0.352504999625099,0.491881059858035,0.390055194981785,0.305446258898365,0.110979562754669
"1991",0.0030502369539337,0.0482171156670255,0.329102342248675,0.404797468627433,0.298202297789094,0.217621731218836,0.0796477898145478
"1992",0.0017506445333127,0.0280727983248674,0.211890224113328,0.30333625774078,0.24090757302867,0.177670275426319,0.0622158693770782
"1993",0.00194025947775494,0.0304219031500792,0.187692665744682,0.212553132684479,0.146720450399514,0.0949700141566734,0.0339699876496435
"1994",0.00189540334210016,0.0298560409478015,0.173158529107128,0.184138121517103,0.120025463717414,0.0591590408992019,0.0129166122265832
"1995",0.00217321160511067,0.0347093430724655,0.224508551949065,0.28026420841784,0.206204046724527,0.110123474565251,0.0149291203032222
"1996",0.00186410108716739,0.0296273642883264,0.182677535692868,0.212715741848471,0.149570141524015,0.0779032428425567,0.0128026075502006
"1997",0.00257493786646472,0.0407343017005827,0.231842948741918,0.228236385164554,0.139947316289723,0.0671927200392587,0.0177268864391453
"1998",0.00326468426423469,0.0517700307901795,0.29126196238361,0.274828831566521,0.161342369999819,0.0749091596112995,0.0227177424840158
"1999",0.00210763155537156,0.0341133258768807,0.198084706617681,0.2008399297056,0.125240094385583,0.058341178454354,0.0159540311359955
"2000",0.00116016345999834,0.0191082772598298,0.130476115201331,0.179176533065038,0.137612078213791,0.0721593923246761,0.00911684462921302
"2001",0.0018474300126962,0.0296986492117899,0.179447762922562,0.194725260895471,0.130762715925596,0.0666084548258425,0.0132424106061131
"2002",0.00162131777160174,0.0265226168857822,0.161491011835591,0.174135577655981,0.116157289293139,0.0580311336582682,0.0124222472321901
"2003",0.00177672751855491,0.0287851000955607,0.163568445354475,0.152784679753549,0.0896001172539422,0.0411641992213489,0.0133725841492352
"2004",0.00177081862743586,0.0289028501458971,0.176314186938227,0.192219725456018,0.12894183233407,0.0644334410220283,0.0134829741440673
"2005",0.000494812501663924,0.0286777853656703,0.199641714449815,0.18656886322544,0.131432652089056,0.0715385820582463,0.0250269626344625
"2006",0.00035698727349174,0.0206586695048286,0.174331801886114,0.237075711830658,0.199148735610795,0.114435516437798,0.0176070059112511
"2007",0.000345386371858229,0.0198985895299127,0.153948790475351,0.200004244098303,0.161360761391035,0.0868703155679806,0.01768179857873
"2008",0.000245519368617676,0.0142865535287664,0.115266681225721,0.162188254457203,0.133957898836133,0.0715814633007504,0.0129694214226466
"2009",0.000359798760996883,0.0206409886512837,0.145460140159284,0.153563979933187,0.113977619978032,0.0608036335167745,0.0181216591156927
"2010",0.000421009066119784,0.0238692761212304,0.172472163083119,0.204750175790157,0.158954934323718,0.0842504145549665,0.0209364710680327
"2011",0.000323183889954421,0.0184600262252103,0.140340029723588,0.193149766022605,0.156365310549004,0.0807426234898773,0.0167712416008479
"2012",0.000231825573213808,0.0133754652202958,0.10299984414634,0.151309087875229,0.123533965824848,0.0616450449186018,0.0126250967851244
"2013",0.000190534416293954,0.0113433613800654,0.094590861921401,0.127129259625951,0.0754327846425032,0.0215441447916896,0.00472479082776746
"2014",0.000259243599016102,0.0155520151715248,0.131051315787492,0.178421551382801,0.105590239046869,0.0298594362533088,0.00661084081138699
"2015",0.000315015340534028,0.0188247453774679,0.16084832922487,0.22889818538193,0.134358480723644,0.0364017760029833,0.00782727740013898
"2016",0.000222481730110318,0.0133885182403789,0.133447261791217,0.220602025898079,0.127853274424322,0.0331743424268188,0.0069521191557208
"2017",0.000135961435063452,0.00823947901910327,0.0927766944972137,0.164459278750367,0.0951045537493716,0.024788123284958,0.00519406200345438
