"","x"
"306",2.00635070043543
"307",2.00635070043543
"308",2.00635070043543
"309",2.00635070043543
"310",2.00635070043543
"311",2.00635070043543
"312",2.00635070043543
"313",0.979366955321285
"314",0.979366955321285
"315",0.979366955321285
"316",0.979366955321285
"317",0.979366955321285
"318",0.979366955321285
"319",0.979366955321285
"320",0.979366955321285
"321",0.979366955321285
"322",0.979366955321285
"323",0.979366955321285
"324",0.979366955321285
"325",0.754976315819991
"326",0.754976315819991
"327",0.754976315819991
"328",0.754976315819991
"329",0.754976315819991
"330",0.754976315819991
"331",0.754976315819991
"332",0.754976315819991
"333",0.754976315819991
"334",0.754976315819991
"335",0.754976315819991
"336",0.754976315819991
"337",0.987776708815524
"338",0.987776708815524
"339",0.987776708815524
"340",0.987776708815524
"341",0.987776708815524
"342",0.987776708815524
"343",0.987776708815524
"344",0.987776708815524
"345",0.987776708815524
"346",0.987776708815524
"347",0.987776708815524
"348",0.987776708815524
"349",0.967435812449973
"350",0.967435812449973
"351",0.967435812449973
"352",0.967435812449973
"353",0.967435812449973
"354",0.967435812449973
"355",0.967435812449973
"356",0.967435812449973
"357",0.967435812449973
"358",0.967435812449973
"359",0.967435812449973
"360",0.967435812449973
"361",1.75196217032354
"362",1.75196217032354
"363",1.75196217032354
"364",1.75196217032354
"365",1.75196217032354
"366",1.75196217032354
"367",1.75196217032354
"368",1.75196217032354
"369",1.75196217032354
"370",1.75196217032354
"371",1.75196217032354
"372",1.75196217032354
"373",1.61669751897298
"374",1.61669751897298
"375",1.61669751897298
"376",1.61669751897298
"377",1.61669751897298
"378",1.61669751897298
"379",1.61669751897298
"380",1.61669751897298
"381",1.61669751897298
"382",1.61669751897298
"383",1.61669751897298
"384",1.61669751897298
"385",0.521230560796768
"386",0.521230560796768
"387",0.521230560796768
"388",0.521230560796768
"389",0.521230560796768
"390",0.521230560796768
"391",0.521230560796768
"392",0.521230560796768
"393",0.521230560796768
"394",0.521230560796768
"395",0.521230560796768
"396",0.521230560796768
