"","0","1","2","3","4","5","6"
"2013",0.02184,0.33397,0.34307,0.19474,0.01365,0.00091,0
"2014",0,0.17901,0.65484,0.51867,0.17442,0.00153,0
"2015",0.02772,0.86922,0.792,0.2772,0.01188,0.00198,0
"2016",0.02166,0.31749,0.16758,0.05586,0.00627,0,0
"2017",0.0299,0.26312,0.1104,0.05566,0.00138,0,0
