"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",855.443717767766,1.02,8.26045208940329,NA,NA,NA,NA,NA,NA,NA,2,NA,9.4029019296603,NA,807.171618869413,NA,NA,NA,NA,NA,NA
"2",942.116282232234,1.02,9.09739062654743,NA,NA,NA,NA,NA,NA,NA,2,NA,10.3555950596389,NA,888.953108952307,NA,NA,NA,NA,NA,NA
"3",0,1.02,11.462129500481,NA,NA,NA,NA,NA,NA,NA,2,NA,1.88418297062501,NA,36.031992766182,NA,NA,NA,NA,NA,NA
"4",0,1.02,31.887136062438,NA,NA,NA,NA,NA,NA,NA,2,NA,5.24171396391746,NA,100.239640612671,NA,NA,NA,NA,NA,NA
"5",0,1.02,88.7192494402426,NA,NA,NA,NA,NA,NA,NA,2,NA,14.5839556417984,NA,278.896005714943,NA,NA,NA,NA,NA,NA
"6",0,1.02,130.923642280888,NA,NA,NA,NA,NA,NA,NA,2,NA,21.5216504343599,NA,411.387633084484,NA,NA,NA,NA,NA,NA
