0,1,2,3,4,5,6
0.001245584,0.06869525,0.63549,1,0.5770271,0.1591389,0.03702004
0.001086965,0.06616946,0.6333775,1,0.5760947,0.1543431,0.03429571
0.0011287,0.06603792,0.6143179,1,0.620885,0.1831349,0.03869201
0.00112233,0.06512008,0.6166933,1,0.6031724,0.1677664,0.03733094
0.001081564,0.06685364,0.6405274,1,0.5653758,0.1501836,0.03367709
0.001179528,0.06780272,0.6201619,1,0.6356555,0.1880255,0.03825846
0.0009827438,0.06355161,0.619775,1,0.6194499,0.1703437,0.03525158
0.0009888968,0.06227061,0.6110386,1,0.6098878,0.1679996,0.03620834
0.001152855,0.06890469,0.6514414,1,0.552285,0.1457473,0.03328653
0.001152855,0.06890469,0.6514414,1,0.552285,0.1457473,0.03328653
0.001198742,0.06837467,0.623872,1,0.6245928,0.1841268,0.03822015
0.0009788707,0.06421848,0.6203835,1,0.6208084,0.1786026,0.03604972
0.001203226,0.06712897,0.6143916,1,0.6223179,0.1853109,0.03960957
0.0009225466,0.062218,0.6223033,1,0.58598,0.156304,0.03367698
0.001167052,0.06566776,0.616455,1,0.6057046,0.1703039,0.03834825
0.0008594014,0.0601584,0.6056538,1,0.6291801,0.1802015,0.03562752
0.001125346,0.06845364,0.6512054,1,0.5523954,0.1447043,0.03266858
0.0008777933,0.06073635,0.6138828,1,0.6120198,0.1659185,0.03435449
0.0008777933,0.06073635,0.6138828,1,0.6120198,0.1659185,0.03435449
0.00122676,0.06912852,0.64264,1,0.5634631,0.1512913,0.03470952
0.001064861,0.06506412,0.622137,1,0.6073109,0.1674919,0.03594041
0.001136574,0.06665475,0.6185609,1,0.6387257,0.1891629,0.03825775
0.0009662982,0.06175256,0.6099034,1,0.6126161,0.1686917,0.03605425
0.001005251,0.06354934,0.6187316,1,0.6105353,0.1681111,0.03572812
0.001115888,0.06628293,0.6236495,1,0.6095542,0.1685753,0.03604355
0.0012492,0.06965009,0.6428031,1,0.5652367,0.1524047,0.03507585
0.001183866,0.06672223,0.614477,1,0.6223042,0.1853089,0.03960465
0.0008559515,0.05936099,0.6065007,1,0.6146132,0.1673206,0.03495987
0.0008559515,0.05936099,0.6065007,1,0.6146132,0.1673206,0.03495987
0.001058752,0.06552839,0.6190378,1,0.6336539,0.1851087,0.03709138
0.001241141,0.06856188,0.6347965,1,0.5752914,0.1568991,0.03599996
0.001028426,0.06391381,0.6161608,1,0.6266089,0.1745453,0.03637109
0.001028426,0.06391381,0.6161608,1,0.6266089,0.1745453,0.03637109
0.0009095037,0.06102556,0.6133952,1,0.5998918,0.1624573,0.03476842
0.00126182,0.07028905,0.6488285,1,0.5587119,0.1507164,0.03520011
0.001121532,0.06727351,0.6380535,1,0.5704546,0.1529948,0.03449369
0.0008264972,0.05792071,0.6000553,1,0.6240435,0.1716007,0.036059
0.0009027942,0.06099578,0.6133071,1,0.6000411,0.1617947,0.03440029
0.0009027942,0.06099578,0.6133071,1,0.6000411,0.1617947,0.03440029
0.0009504438,0.06309023,0.6268739,1,0.5789728,0.1535328,0.03328157
0.001251795,0.06815904,0.6298481,1,0.583835,0.161912,0.03744199
0.001251795,0.06815904,0.6298481,1,0.583835,0.161912,0.03744199
0.0009639059,0.06266596,0.6199659,1,0.5912969,0.1590873,0.03439489
0.0009639059,0.06266596,0.6199659,1,0.5912969,0.1590873,0.03439489
0.001139219,0.06728798,0.6232662,1,0.6194995,0.1805159,0.03729831
0.001095155,0.06514209,0.6120394,1,0.6223788,0.183061,0.03836997
0.001095155,0.06514209,0.6120394,1,0.6223788,0.183061,0.03836997
0.001302665,0.06953818,0.6349156,1,0.5768995,0.1591206,0.03704614
0.001021786,0.06322149,0.6157893,1,0.5995764,0.1650366,0.0363336
0.001276055,0.06968849,0.6407982,1,0.5702764,0.156348,0.03657228
0.001163519,0.06725458,0.6325153,1,0.5788224,0.1579812,0.03596575
0.001163519,0.06725458,0.6325153,1,0.5788224,0.1579812,0.03596575
0.00106852,0.06587601,0.6348042,1,0.5720426,0.1529599,0.03415997
0.001143506,0.0670758,0.6209269,1,0.6343845,0.1874732,0.03818203
0.0008072319,0.05786779,0.6022188,1,0.6200069,0.1686955,0.0348208
0.0008072319,0.05786779,0.6022188,1,0.6200069,0.1686955,0.0348208
0.001173234,0.06992971,0.6567483,1,0.5460285,0.1419692,0.03212978
0.0008812971,0.05845076,0.5944744,1,0.6386302,0.1797789,0.03805935
0.001000311,0.06444556,0.6311692,1,0.5774392,0.1537525,0.03374194
0.0008976375,0.06027072,0.6085113,1,0.6138865,0.1680529,0.03540607
0.001200427,0.06868876,0.6306631,1,0.5899456,0.1699015,0.03724045
0.001019749,0.06454068,0.6299773,1,0.5789663,0.1557459,0.0345787
0.00114141,0.06683338,0.618327,1,0.641086,0.1904941,0.03851236
0.001072442,0.06676199,0.6403637,1,0.5636649,0.1486624,0.03306221
0.001263972,0.06781084,0.6231841,1,0.596155,0.1674338,0.03848561
0.001105257,0.065382,0.6168649,1,0.629259,0.1773336,0.0373383
0.0009049621,0.06178099,0.6129,1,0.6130379,0.1752857,0.03586446
0.0009221086,0.06211453,0.61861,1,0.6115145,0.1655409,0.03404823
0.001041718,0.06550453,0.6221713,1,0.6244095,0.1815639,0.03687806
0.001093108,0.06713522,0.6409511,1,0.564436,0.1487671,0.03308173
0.001093108,0.06713522,0.6409511,1,0.564436,0.1487671,0.03308173
0.001071664,0.06415926,0.6171966,1,0.5992184,0.1651252,0.03652864
0.001094851,0.06669256,0.6384629,1,0.5725397,0.1534805,0.0346007
0.0010328,0.06550645,0.6260073,1,0.5938229,0.1688234,0.03588426
0.001214681,0.06974597,0.6488625,1,0.5570906,0.1485246,0.03416198
0.001131591,0.0677554,0.6440851,1,0.5656215,0.1509805,0.03433303
0.0008681236,0.06024492,0.6136388,1,0.6001274,0.1618136,0.03438373
0.0009670949,0.0628168,0.6099832,1,0.622769,0.1797143,0.03651846
0.001158382,0.06829547,0.6436574,1,0.5636843,0.1512984,0.03465732
0.0009662969,0.06175258,0.6099034,1,0.6126176,0.1686915,0.03605393
0.001175017,0.06650169,0.6119044,1,0.6269012,0.1854339,0.03881598
0.001280712,0.06857672,0.6297104,1,0.5836664,0.1623075,0.0377315
0.00114141,0.06683341,0.6183269,1,0.6410859,0.1904941,0.03851236
0.001219251,0.06913176,0.6428753,1,0.5634898,0.1512863,0.03469892
0.001135321,0.06674175,0.6325764,1,0.577018,0.1568504,0.03560538
0.001048422,0.06635376,0.6406297,1,0.5637537,0.1486718,0.03304706
0.001116408,0.06492068,0.6175833,1,0.5978741,0.1650835,0.03671736
0.001116408,0.06492068,0.6175833,1,0.5978741,0.1650835,0.03671736
0.001251737,0.06960794,0.6420345,1,0.568367,0.1534732,0.03526076
0.001269903,0.06898367,0.6346797,1,0.5751225,0.1572953,0.03628475
0.001070773,0.0638242,0.6140677,1,0.6047745,0.167682,0.03695724
0.0009259219,0.0606592,0.5981885,1,0.6482232,0.1927768,0.03897454
0.0009259219,0.0606592,0.5981885,1,0.6482232,0.1927768,0.03897454
0.001226404,0.06810833,0.632183,1,0.5785311,0.1590565,0.03665883
0.001266577,0.06967372,0.6428214,1,0.5651154,0.1534951,0.03574048
0.000840213,0.05903684,0.6066454,1,0.6150725,0.1667482,0.03447966
0.000840213,0.05903684,0.6066454,1,0.6150725,0.1667482,0.03447966
0.001004699,0.06444702,0.6300544,1,0.577247,0.1542107,0.03396718
0.001004699,0.06444702,0.6300544,1,0.577247,0.1542107,0.03396718
0.0008852197,0.06080285,0.6064316,1,0.6314503,0.1822565,0.03624892
0.001104058,0.06777487,0.6462646,1,0.5601744,0.1472404,0.03292201
0.001135321,0.06674174,0.6325765,1,0.5770178,0.1568504,0.03560536
0.0009913518,0.0622064,0.611788,1,0.6076497,0.1673485,0.03655387
0.001191061,0.06909914,0.6460666,1,0.5593341,0.1481248,0.03357834
0.001191061,0.06909914,0.6460666,1,0.5593341,0.1481248,0.03357834
0.001191061,0.06909914,0.6460666,1,0.5593341,0.1481248,0.03357834
0.001044618,0.06547247,0.6350764,1,0.5721204,0.1529697,0.03414599
0.001122259,0.06704105,0.6376145,1,0.5805914,0.1574983,0.03577637
0.00127784,0.06862166,0.6188405,1,0.6112062,0.1810868,0.0394999
0.001172522,0.06780388,0.6377642,1,0.5720525,0.1552091,0.03552707
0.0009873244,0.0635461,0.6249198,1,0.5841758,0.1569904,0.03438473
0.00109565,0.06616896,0.6194114,1,0.6352989,0.1873665,0.03793969
0.00103126,0.06499117,0.6198872,1,0.630424,0.1834218,0.03678331
0.001147336,0.0680692,0.6430372,1,0.5663112,0.1501397,0.03375181
