0,1,2,3,4,5,6
0.0002410048,0.01342451,0.4611413,1,0.5693413,0.1718936,0.03721377
0.0002259254,0.01297858,0.4587366,1,0.5751075,0.1697903,0.03518566
0.0002232544,0.01295139,0.460142,1,0.5982487,0.1941689,0.04442119
0.0002233415,0.01273989,0.4513032,1,0.5886036,0.184402,0.040763
0.0002235462,0.01296309,0.462109,1,0.5620847,0.1629518,0.03363338
0.0002382211,0.01377076,0.4758732,1,0.6112492,0.2058794,0.04858778
0.0002122051,0.012812,0.4669358,1,0.6054598,0.1955353,0.04372228
0.0002052305,0.01214977,0.4474271,1,0.594042,0.186414,0.04087393
0.0002340352,0.01337684,0.4681139,1,0.5510897,0.1568434,0.03212161
0.0002340352,0.01337684,0.4681139,1,0.5510897,0.1568434,0.03212161
0.0002406179,0.0138616,0.4775341,1,0.6034156,0.2008868,0.04725058
0.0002100658,0.01282003,0.4703221,1,0.6035241,0.1954185,0.04400395
0.0002318855,0.01321379,0.4611933,1,0.5981967,0.1960173,0.0455249
0.0001987765,0.01201845,0.4507897,1,0.5777157,0.1721121,0.03595481
0.0002285263,0.01289882,0.4519187,1,0.5909278,0.187203,0.04191282
0.0001863253,0.01169442,0.4515248,1,0.6060035,0.1939866,0.04277272
0.0002304007,0.01328281,0.4681749,1,0.5519569,0.1560369,0.03159512
0.0001939946,0.01198082,0.4542816,1,0.5993717,0.1881499,0.04078982
0.0001939946,0.01198082,0.4542816,1,0.5993717,0.1881499,0.04078982
0.0002411532,0.0134843,0.4639224,1,0.5592071,0.1630948,0.03415426
0.0002220227,0.01300541,0.4637348,1,0.5957836,0.1889931,0.04192588
0.0002306198,0.01352843,0.4746768,1,0.6130175,0.2072432,0.0490138
0.0002021834,0.01206462,0.447416,1,0.5963256,0.1878421,0.04123895
0.0002134568,0.01268961,0.4604481,1,0.5991146,0.1905039,0.04214868
0.0002313916,0.01337294,0.4680159,1,0.5974107,0.1914295,0.04298653
0.0002444615,0.01359295,0.4645672,1,0.5609272,0.1642599,0.03450085
0.0002287994,0.01312909,0.4612475,1,0.5983036,0.1960573,0.04551776
0.000187066,0.01153734,0.4433265,1,0.5995931,0.1874741,0.0404318
0.000187066,0.01153734,0.4433265,1,0.5995931,0.1874741,0.0404318
0.0002216216,0.01324444,0.4736772,1,0.6105032,0.2034862,0.04728577
0.000240838,0.01340356,0.4603694,1,0.5681299,0.1697333,0.03626324
0.0002184543,0.0129379,0.4640582,1,0.6119681,0.2005807,0.04534947
0.0002184543,0.0129379,0.4640582,1,0.6119681,0.2005807,0.04534947
0.0001949498,0.0118124,0.4460622,1,0.5870914,0.1798563,0.03851209
0.0002463401,0.01370636,0.467703,1,0.5554026,0.161701,0.03399103
0.000227934,0.01307633,0.4614562,1,0.5659279,0.1660201,0.03463914
0.0001850487,0.01133164,0.434874,1,0.6176691,0.1945164,0.04100477
0.0001945323,0.01180172,0.4460137,1,0.5875941,0.1793197,0.03814169
0.0001945323,0.01180172,0.4460137,1,0.5875941,0.1793197,0.03814169
0.0002031398,0.01219573,0.4533403,1,0.5724368,0.1684562,0.03488928
0.0002403129,0.01334249,0.4582168,1,0.5739827,0.1753987,0.03835475
0.0002403129,0.01334249,0.4582168,1,0.5739827,0.1753987,0.03835475
0.0002033663,0.01214731,0.4503332,1,0.581413,0.175225,0.03699916
0.0002033663,0.01214731,0.4503332,1,0.581413,0.175225,0.03699916
0.0002321808,0.01355033,0.474477,1,0.6009607,0.1966104,0.04522842
0.0002184828,0.01276626,0.4579529,1,0.5989238,0.1944512,0.04445345
0.0002184828,0.01276626,0.4579529,1,0.5989238,0.1944512,0.04445345
0.0002483716,0.01361628,0.460911,1,0.5688005,0.1717192,0.03722452
0.0002099923,0.01230139,0.4487146,1,0.5858908,0.181667,0.03971918
0.0002459115,0.01361861,0.4640105,1,0.5642733,0.1682949,0.03610103
0.0002311873,0.01311002,0.4588853,1,0.5713606,0.1714994,0.03667086
0.0002311873,0.01311002,0.4588853,1,0.5713606,0.1714994,0.03667086
0.0002197133,0.01278731,0.4589187,1,0.5668489,0.1664063,0.03469424
0.0002318792,0.01360344,0.4765522,1,0.6098809,0.2051557,0.04842355
0.0001798877,0.01124873,0.4395004,1,0.6052745,0.1900474,0.04080665
0.0001798877,0.01124873,0.4395004,1,0.6052745,0.1900474,0.04080665
0.0002385953,0.01357998,0.471376,1,0.5468343,0.1526216,0.03061077
0.0001907962,0.01146317,0.4328013,1,0.6260067,0.2035722,0.04437888
0.0002137335,0.01258003,0.4562184,1,0.5766635,0.1694688,0.0347716
0.0001923443,0.01175417,0.4463193,1,0.5978396,0.187903,0.04097633
0.0002354923,0.01345255,0.4680464,1,0.5783905,0.1787094,0.03934613
0.0002120124,0.01251335,0.4562207,1,0.5722302,0.1700801,0.0357623
0.0002313757,0.01355485,0.474935,1,0.6134832,0.2084587,0.04964945
0.0002231,0.01293896,0.4616231,1,0.5607515,0.161459,0.03307553
0.0002407234,0.01331138,0.4558954,1,0.5830067,0.1822993,0.04060736
0.0002278652,0.01325992,0.4669865,1,0.6087487,0.2028258,0.04732877
0.0001937303,0.01197769,0.455092,1,0.5946926,0.1873011,0.04116335
0.000203036,0.01243141,0.462338,1,0.6002798,0.1895729,0.04137895
0.0002195256,0.01319898,0.4747161,1,0.6052354,0.1992402,0.04586478
0.0002297207,0.01314603,0.461753,1,0.5666556,0.1629421,0.03298078
0.0002297207,0.01314603,0.461753,1,0.5666556,0.1629421,0.03298078
