0,1,2,3,4,5,6
9.612181e-06,0.001695596,0.2341089,1,0.5434324,0.06228716,0.003983638
8.920176e-06,0.001624608,0.2320867,1,0.539036,0.06011382,0.003753301
9.415685e-06,0.001660248,0.2310145,1,0.5453126,0.09626435,0.01041781
8.843319e-06,0.001602301,0.2285557,1,0.558298,0.06635824,0.00430106
9.014512e-06,0.001641757,0.2340389,1,0.5333869,0.05868049,0.003644941
9.520971e-06,0.001694503,0.2366795,1,0.5356215,0.09707178,0.01105318
8.06339e-06,0.001547371,0.2326841,1,0.5489578,0.0664968,0.004484332
8.127884e-06,0.001525637,0.2260344,1,0.5599508,0.06655859,0.004297791
9.432017e-06,0.001693861,0.2373085,1,0.5238008,0.05650426,0.003493448
9.432017e-06,0.001693861,0.2373085,1,0.5238008,0.05650426,0.003493448
9.638919e-06,0.001710121,0.2378347,1,0.5317693,0.09446003,0.0105573
8.578108e-06,0.001596706,0.2338381,1,0.5327956,0.09172635,0.009828284
9.73476e-06,0.001691363,0.2317498,1,0.5458419,0.09745849,0.0106932
8.004816e-06,0.001521528,0.2278482,1,0.5456498,0.06164463,0.003855781
8.995362e-06,0.001617687,0.2289396,1,0.559912,0.0672912,0.004405445
7.863869e-06,0.001495282,0.2255713,1,0.545418,0.09452376,0.009980137
9.303664e-06,0.00168206,0.2372297,1,0.5240147,0.05619921,0.00344926
7.56795e-06,0.001478275,0.2275361,1,0.551886,0.0652495,0.004251084
7.56795e-06,0.001478275,0.2275361,1,0.551886,0.0652495,0.004251084
9.636032e-06,0.001703869,0.2354978,1,0.5327751,0.05890982,0.003686854
8.552235e-06,0.001592891,0.2325488,1,0.5488801,0.06559584,0.004356499
9.215603e-06,0.001664046,0.2359664,1,0.5364801,0.09774725,0.01118635
7.98801e-06,0.001511296,0.2257542,1,0.5602145,0.06686948,0.004336492
8.205837e-06,0.001552689,0.2307388,1,0.5500857,0.06582815,0.004367858
8.789698e-06,0.00162186,0.2341872,1,0.5462817,0.06569912,0.00441905
9.776979e-06,0.001717719,0.2358033,1,0.5345953,0.0594429,0.003731912
9.612211e-06,0.001680725,0.2317477,1,0.5458459,0.09745893,0.01069162
7.418627e-06,0.001446887,0.2233602,1,0.5606028,0.06632489,0.004251075
7.418627e-06,0.001446887,0.2233602,1,0.5606028,0.06632489,0.004251075
8.890144e-06,0.00163097,0.2351627,1,0.5338516,0.09534616,0.01068545
9.588013e-06,0.001691796,0.2337477,1,0.5417729,0.06139802,0.003887546
8.227627e-06,0.001558303,0.2315646,1,0.5540333,0.06807585,0.004624228
8.227627e-06,0.001558303,0.2315646,1,0.5540333,0.06807585,0.004624228
7.797905e-06,0.001491478,0.2253538,1,0.553673,0.06434014,0.004095026
9.870428e-06,0.001733351,0.2374381,1,0.5297955,0.05851159,0.003677666
9.165634e-06,0.001654599,0.2338323,1,0.5377661,0.05988697,0.003742119
7.197666e-06,0.001409959,0.2195051,1,0.5695571,0.06747948,0.004254509
7.788526e-06,0.001490281,0.2252721,1,0.5538747,0.06408535,0.004056297
7.788526e-06,0.001490281,0.2252721,1,0.5538747,0.06408535,0.004056297
8.181726e-06,0.001544242,0.2292844,1,0.5411914,0.06038806,0.003755427
9.542415e-06,0.001682935,0.232674,1,0.54781,0.06355346,0.004088295
9.542415e-06,0.001682935,0.232674,1,0.54781,0.06355346,0.004088295
8.15183e-06,0.00153513,0.2277648,1,0.5497901,0.06284893,0.003954152
8.15183e-06,0.00153513,0.2277648,1,0.5497901,0.06284893,0.003954152
9.384409e-06,0.001681518,0.2364692,1,0.5320182,0.09253337,0.01006323
9.1912e-06,0.001635099,0.2298346,1,0.5450958,0.09613783,0.01039565
9.1912e-06,0.001635099,0.2298346,1,0.5450958,0.09613783,0.01039565
9.867378e-06,0.001718042,0.2341509,1,0.5433066,0.06226025,0.003983062
8.353387e-06,0.001550997,0.2270888,1,0.5548538,0.06523918,0.004202254
9.818919e-06,0.001720669,0.2356331,1,0.5388532,0.06100033,0.003879244
9.244522e-06,0.001656673,0.2327096,1,0.5438653,0.06201119,0.003937524
9.244522e-06,0.001656673,0.2327096,1,0.5438653,0.06201119,0.003937524
8.830614e-06,0.001618182,0.2324802,1,0.5380061,0.05993481,0.003744327
9.293927e-06,0.001675569,0.2369734,1,0.5349739,0.09676529,0.01100064
7.101841e-06,0.001407531,0.2212943,1,0.5628479,0.06675652,0.004271286
7.101841e-06,0.001407531,0.2212943,1,0.5628479,0.06675652,0.004271286
9.632382e-06,0.001719039,0.2389122,1,0.5192121,0.05496879,0.003353941
7.391392e-06,0.001425104,0.218581,1,0.5794247,0.07106377,0.004575469
8.495342e-06,0.001579784,0.2307381,1,0.539885,0.05995862,0.003718159
7.609243e-06,0.001471405,0.2248526,1,0.5594808,0.06666491,0.004319094
9.915073e-06,0.001724927,0.235624,1,0.5323094,0.0863828,0.008609468
8.528744e-06,0.001583852,0.2309567,1,0.542626,0.06121404,0.003845727
9.261768e-06,0.001668579,0.2360571,1,0.5371624,0.09864906,0.01139095
8.992611e-06,0.001638491,0.2337645,1,0.5315721,0.05807542,0.003590759
9.518847e-06,0.001675115,0.2313824,1,0.5559202,0.06602249,0.004297172
8.553152e-06,0.001595177,0.2330775,1,0.5533938,0.06914595,0.004798884
8.218087e-06,0.001538337,0.2279136,1,0.5400069,0.09110142,0.009392139
7.771698e-06,0.001510882,0.2306871,1,0.5458523,0.0646611,0.004272492
8.85211e-06,0.001630379,0.2358222,1,0.5312123,0.09309478,0.01023235
9.099982e-06,0.001648228,0.2337679,1,0.5306242,0.05753423,0.003532789
9.099982e-06,0.001648228,0.2337679,1,0.5306242,0.05753423,0.003532789
8.603983e-06,0.001576646,0.2276802,1,0.5551561,0.06503979,0.004169891
9.017345e-06,0.001634855,0.2324202,1,0.5359798,0.05891171,0.003638005
9.05328e-06,0.001636591,0.2329189,1,0.5329101,0.08613428,0.008528089
9.709548e-06,0.001717604,0.2370878,1,0.5281565,0.05767399,0.003588185
9.230558e-06,0.001661681,0.2341465,1,0.5308126,0.05765495,0.00354641
7.586363e-06,0.001470779,0.2252436,1,0.553954,0.06410166,0.004056085
8.550461e-06,0.001568987,0.2278915,1,0.5446277,0.09427066,0.009957491
9.375563e-06,0.001680605,0.2354557,1,0.5329293,0.05894365,0.003688098
7.988006e-06,0.001511296,0.2257542,1,0.5602149,0.06686946,0.004336481
9.566534e-06,0.001672659,0.2308536,1,0.5462318,0.09752484,0.01069183
9.668142e-06,0.001693982,0.2326879,1,0.5477067,0.06361118,0.004098745
9.261771e-06,0.00166858,0.2360571,1,0.5371623,0.09864906,0.01139095
9.631197e-06,0.001703452,0.2354994,1,0.5327873,0.05891361,0.003687164
9.104436e-06,0.001642611,0.232386,1,0.5420956,0.06146906,0.003890934
8.873672e-06,0.001627573,0.2337424,1,0.5316357,0.05808796,0.003591033
8.796712e-06,0.001597113,0.228358,1,0.5547236,0.06519992,0.004200425
8.796712e-06,0.001597113,0.228358,1,0.5547236,0.06519992,0.004200425
9.784624e-06,0.001716954,0.2354768,1,0.5358648,0.05943161,0.003711076
9.714696e-06,0.001702949,0.2337653,1,0.5416632,0.0614554,0.003897772
8.526271e-06,0.001568117,0.2273473,1,0.5582093,0.06635026,0.004300725
8.203715e-06,0.001514155,0.2224573,1,0.5584415,0.1019542,0.01123537
8.203715e-06,0.001514155,0.2224573,1,0.5584415,0.1019542,0.01123537
9.500474e-06,0.001679738,0.2328091,1,0.5435479,0.06231397,0.003985891
9.791078e-06,0.001719134,0.2358563,1,0.5344091,0.05976224,0.003778565
7.30526e-06,0.001435917,0.2234092,1,0.557426,0.06575098,0.004225844
7.30526e-06,0.001435917,0.2234092,1,0.557426,0.06575098,0.004225844
8.501954e-06,0.00158006,0.2306663,1,0.5408602,0.06059971,0.003789911
8.501954e-06,0.00158006,0.2306663,1,0.5408602,0.06059971,0.003789911
8.019154e-06,0.001512887,0.2262828,1,0.5461903,0.09566412,0.01022339
9.194602e-06,0.001664673,0.2355286,1,0.5280212,0.05685821,0.003479993
9.104437e-06,0.001642611,0.232386,1,0.5420956,0.06146905,0.003890932
8.174065e-06,0.001522976,0.2243835,1,0.5606775,0.06542538,0.004128379
9.582812e-06,0.001700259,0.2357566,1,0.5274155,0.05709635,0.003521768
9.582812e-06,0.001700259,0.2357566,1,0.5274155,0.05709635,0.003521768
9.582812e-06,0.001700259,0.2357566,1,0.5274155,0.05709635,0.003521768
8.713861e-06,0.001607407,0.2324592,1,0.5380679,0.05994735,0.003744577
9.086753e-06,0.001637608,0.2316375,1,0.5369771,0.059033,0.003640035
1.014122e-05,0.001731446,0.2328764,1,0.5420024,0.09414484,0.01004777
9.324576e-06,0.001670477,0.2341956,1,0.5393558,0.06074046,0.003834241
8.327654e-06,0.00155765,0.22921,1,0.5453222,0.06185773,0.003890834
9.061715e-06,0.001649343,0.2357985,1,0.534605,0.09666141,0.01099019
8.731809e-06,0.00161668,0.2352143,1,0.5328317,0.09429164,0.0104615
9.333086e-06,0.001669975,0.2339402,1,0.531339,0.0573942,0.003504607
9.714482e-06,0.001718028,0.2370857,1,0.5281451,0.05767038,0.003587886
9.154031e-06,0.001639859,0.231629,1,0.5364237,0.08866649,0.008973017
8.721563e-06,0.00159378,0.2300172,1,0.5385315,0.09009793,0.009219248
9.786257e-06,0.001718719,0.2358576,1,0.534422,0.05976624,0.003778893
9.511048e-06,0.001696105,0.2372485,1,0.5333273,0.0960849,0.01090286
9.884446e-06,0.001716169,0.2343116,1,0.5359063,0.08909744,0.00909476
9.705371e-06,0.001697011,0.2326135,1,0.5518833,0.06485619,0.004202766
9.705371e-06,0.001697011,0.2326135,1,0.5518833,0.06485619,0.004202766
9.110601e-06,0.001622414,0.227684,1,0.560949,0.06645718,0.004269928
8.522687e-06,0.001572934,0.2285594,1,0.5494992,0.06328156,0.004019969
9.106851e-06,0.001649905,0.234989,1,0.5396109,0.1006078,0.01179207
8.385262e-06,0.001568922,0.2305859,1,0.5410454,0.06035536,0.003753384
8.671675e-06,0.001594262,0.2311618,1,0.5317999,0.08447705,0.008200548
7.58271e-06,0.001468928,0.2248687,1,0.5584483,0.06596482,0.004238452
8.320661e-06,0.001567095,0.2315615,1,0.5532381,0.06712227,0.004498744
7.885258e-06,0.001478629,0.2210246,1,0.5589665,0.1017114,0.01114732
8.124356e-06,0.001553872,0.2328524,1,0.5464259,0.06537097,0.004365713
8.124356e-06,0.001553872,0.2328524,1,0.5464259,0.06537097,0.004365713
8.124356e-06,0.001553872,0.2328524,1,0.5464259,0.06537097,0.004365713
8.435175e-06,0.001563617,0.2282345,1,0.5551606,0.06491434,0.004150905
8.164524e-06,0.001559163,0.2332096,1,0.5463995,0.065855,0.00443724
8.141159e-06,0.001549681,0.2314765,1,0.5552251,0.06936211,0.00479397
8.292306e-06,0.00154607,0.2272239,1,0.5586004,0.06604752,0.004249726
9.524135e-06,0.001675026,0.2321764,1,0.540916,0.09269159,0.009738249
8.133324e-06,0.001554098,0.2327082,1,0.5475828,0.06607692,0.004448294
8.746892e-06,0.001618663,0.2353686,1,0.5323627,0.09476678,0.01060277
8.343043e-06,0.001548465,0.2275567,1,0.5459413,0.09575318,0.01025786
8.476559e-06,0.001578432,0.2308614,1,0.5364549,0.05937568,0.003691915
8.476559e-06,0.001578432,0.2308614,1,0.5364549,0.05937568,0.003691915
8.138852e-06,0.001530979,0.2270717,1,0.5549656,0.06518167,0.00419102
9.124982e-06,0.001630445,0.2292094,1,0.5592218,0.06715953,0.004399708
8.332498e-06,0.001542995,0.22566,1,0.5539827,0.06338742,0.003961382
8.409399e-06,0.001559088,0.2277749,1,0.5462462,0.06136366,0.003810225
8.876157e-06,0.001630006,0.2342581,1,0.5289707,0.05748203,0.003548847
8.43849e-06,0.001569861,0.2296708,1,0.5427037,0.06123076,0.003847209
9.261772e-06,0.00166858,0.2360572,1,0.5371622,0.09864901,0.01139095
8.991075e-06,0.001617863,0.2299789,1,0.5453558,0.09719285,0.01064286
9.244516e-06,0.001656673,0.2327096,1,0.5438654,0.06201115,0.003937516
9.689598e-06,0.001714101,0.2377192,1,0.5329334,0.09510796,0.01067092
9.139857e-06,0.001653165,0.2340586,1,0.5333129,0.05866421,0.003644355
9.139857e-06,0.001653165,0.2340586,1,0.5333129,0.05866421,0.003644355
9.139857e-06,0.001653165,0.2340586,1,0.5333129,0.05866421,0.003644355
8.788019e-06,0.001607284,0.2308494,1,0.5468263,0.06242581,0.00394555
9.658493e-06,0.001707413,0.2358348,1,0.534487,0.05977973,0.003779234
9.658493e-06,0.001707413,0.2358348,1,0.534487,0.05977973,0.003779234
7.835406e-06,0.001499807,0.2264944,1,0.5499359,0.06288967,0.003956582
8.912206e-06,0.001604567,0.2276604,1,0.5606161,0.06679095,0.004321922
9.030633e-06,0.001639399,0.2341696,1,0.5406758,0.1013888,0.0119494
9.030633e-06,0.001639399,0.2341696,1,0.5406758,0.1013888,0.0119494
8.792706e-06,0.001607705,0.2308482,1,0.5468129,0.06242175,0.003945233
8.611165e-06,0.001580764,0.2284384,1,0.5586416,0.06604325,0.004249223
8.919568e-06,0.001620777,0.2312108,1,0.5450715,0.0619971,0.003915488
9.443551e-06,0.001681153,0.2342184,1,0.5393056,0.06073132,0.003834277
9.443551e-06,0.001681153,0.2342184,1,0.5393056,0.06073132,0.003834277
8.843423e-06,0.001604828,0.2300171,1,0.538502,0.09002558,0.009205001
9.705368e-06,0.00169701,0.2326135,1,0.5518832,0.06485619,0.004202767
9.905198e-06,0.001720728,0.233999,1,0.5475686,0.06357917,0.004096705
8.351435e-06,0.001570579,0.2317202,1,0.5535831,0.06806321,0.004631638
9.049841e-06,0.001647322,0.2355623,1,0.5311542,0.09223698,0.01002462
9.821479e-06,0.001706693,0.2334573,1,0.5372022,0.09066913,0.009410779
