EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"4/18/2024 3:49:26 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,base_run
TimeSeries,(none)
StartYear,0


MSY run,MSY
Assessment,full_compensation
Fleet,F.menhaden

,"striped bass 0","striped bass 2-5","striped bass 6+","menhaden 0","menhaden 1","menhaden 2","menhaden 3","menhaden 4","menhaden 5","menhaden 6+","spiny dogfish","bluefish juv","bluefish adult","weakfish juv","weakfish adult","Atlantic herring 0-1","Atlantic herring 2+",anchovies,benthos,zooplankton,phytoplankton,Detritus
0.3857133,0.02319499,0.05580167,0.07704977,0.2864968,0.9667587,0.7948132,0.3555459,0.1296515,0.04942473,0.03507537,0.2888985,0.001599238,0.1061257,0.0006586931,0.007036487,0.01362043,0.2395238,0.1140527,14.52714,13.56845,8.594603,12.97148
0.399999,0.02307626,0.05568788,0.07665619,0.2865782,0.9666622,0.7937208,0.3544912,0.1290868,0.04914438,0.03488275,0.2890432,0.001600628,0.1062136,0.0006597699,0.007045373,0.01365832,0.240258,0.1142076,14.5271,13.56855,8.594593,12.97145
0.4142847,0.02295837,0.05557474,0.07626539,0.2866524,0.9665504,0.7926202,0.3534351,0.1285222,0.0488641,0.03468987,0.289188,0.001602011,0.1063008,0.0006608428,0.007054212,0.01369622,0.2409925,0.1143616,14.52706,13.56865,8.594584,12.97141
0.4285704,0.02284141,0.05546242,0.07587788,0.2867198,0.9664242,0.7915115,0.3523769,0.1279576,0.04858385,0.03449666,0.2893329,0.001603386,0.1063874,0.0006619106,0.007062991,0.01373413,0.2417276,0.1145142,14.52702,13.56876,8.594574,12.97138
0.4428562,0.02272533,0.05535085,0.07549345,0.2867801,0.9662834,0.790395,0.351317,0.127393,0.04830363,0.03430317,0.2894779,0.001604754,0.1064732,0.0006629739,0.007071719,0.01377198,0.2424617,0.1146661,14.52697,13.56888,8.594563,12.97135
0.4571419,0.0226101,0.05523997,0.07511192,0.2868335,0.9661278,0.7892703,0.3502557,0.1268286,0.04802351,0.03410941,0.2896231,0.001606112,0.1065582,0.0006640321,0.007080383,0.01380983,0.243196,0.1148168,14.52691,13.569,8.594551,12.97132
0.4714276,0.02249576,0.05512986,0.07473351,0.2868797,0.965957,0.7881374,0.3491923,0.1262642,0.04774342,0.03391538,0.2897682,0.001607461,0.1066425,0.0006650854,0.007088989,0.01384765,0.2439301,0.1149665,14.52686,13.56913,8.594538,12.97129
0.4857133,0.02238226,0.05502041,0.07435795,0.2869186,0.965771,0.7869961,0.3481272,0.1256998,0.04746342,0.03372112,0.2899136,0.001608803,0.106726,0.0006661342,0.007097544,0.01388546,0.244664,0.1151152,14.5268,13.56927,8.594524,12.97126
0.499999,0.02226965,0.05491177,0.07398555,0.2869505,0.9655702,0.7858469,0.3470603,0.1251355,0.04718348,0.03352659,0.290059,0.001610136,0.1068088,0.0006671773,0.00710603,0.01392324,0.2453977,0.1152629,14.52674,13.56941,8.594509,12.97122
0.5142847,0.02215785,0.05480374,0.07361584,0.2869751,0.9653546,0.7846898,0.3459919,0.1245714,0.04690369,0.0333319,0.2902045,0.00161146,0.1068908,0.0006682164,0.00711447,0.01396099,0.246131,0.1154097,14.52668,13.56956,8.594494,12.97119
0.5285705,0.02204695,0.05469651,0.0732493,0.2869923,0.9651231,0.7835242,0.3449216,0.1240073,0.04662397,0.03313696,0.29035,0.001612773,0.1069719,0.0006692497,0.00712284,0.01399873,0.2468642,0.1155552,14.52661,13.56971,8.594477,12.97116
0.5428562,0.02193688,0.05458996,0.07288554,0.2870025,0.9648768,0.7823501,0.3438492,0.1234431,0.04634433,0.03294184,0.2904957,0.001614079,0.1070524,0.0006702782,0.007131156,0.01403649,0.2475982,0.1156998,14.52654,13.56987,8.59446,12.97112
0.557142,0.02182766,0.05448414,0.0725247,0.2870052,0.964615,0.7811685,0.3427757,0.1228793,0.04606486,0.03274656,0.2906414,0.001615376,0.1071321,0.0006713014,0.007139412,0.0140742,0.2483314,0.1158434,14.52647,13.57004,8.59444,12.97109
0.5714277,0.02171952,0.05437921,0.07216721,0.2870004,0.9643372,0.7799774,0.3416997,0.1223153,0.04578542,0.03255098,0.2907868,0.001616657,0.1072105,0.0006723173,0.007147588,0.01411175,0.2490617,0.1159857,14.52639,13.57022,8.594421,12.97106
0.5857134,0.02161242,0.05427518,0.07181285,0.2869882,0.9640443,0.7787786,0.3406221,0.1217513,0.04550606,0.0323552,0.2909321,0.00161793,0.1072882,0.0006733261,0.007155688,0.01414925,0.2497912,0.1161269,14.52631,13.5704,8.594402,12.97102
0.5999992,0.02150612,0.05417183,0.07146131,0.2869684,0.963735,0.7775709,0.3395426,0.1211874,0.04522684,0.03215925,0.2910772,0.001619187,0.1073648,0.0006743291,0.007163721,0.01418671,0.2505201,0.1162667,14.52623,13.57059,8.594379,12.97099
0.6142849,0.02140068,0.05406916,0.07111259,0.2869413,0.9634107,0.7763554,0.3384615,0.1206238,0.04494783,0.03196323,0.2912226,0.00162044,0.1074407,0.000675328,0.00717171,0.01422414,0.2512487,0.1164061,14.52614,13.57079,8.594357,12.97095
0.6285707,0.02129604,0.0539672,0.07076679,0.2869068,0.9630712,0.7751319,0.3373788,0.1200603,0.04466896,0.03176707,0.291368,0.001621682,0.1075158,0.0006763213,0.007179633,0.01426153,0.2519766,0.1165444,14.52606,13.57099,8.594336,12.97092
0.6428564,0.02119218,0.05386585,0.07042351,0.2868645,0.9627151,0.7738994,0.3362941,0.1194967,0.04439026,0.03157083,0.2915134,0.001622912,0.10759,0.0006773092,0.00718749,0.01429893,0.2527049,0.1166816,14.52597,13.5712,8.594311,12.97088
0.6571422,0.02108911,0.05376516,0.07008307,0.2868147,0.9623433,0.7726586,0.3352076,0.1189334,0.04411175,0.0313745,0.2916588,0.001624134,0.1076633,0.0006782917,0.007195287,0.01433628,0.2534324,0.1168179,14.52587,13.57142,8.594286,12.97085
0.6714279,0.02098686,0.05366514,0.06974533,0.2867574,0.9619566,0.7714101,0.3341199,0.1183702,0.04383345,0.03117812,0.2918044,0.001625346,0.1077359,0.0006792697,0.007203033,0.0143736,0.2541596,0.1169533,14.52578,13.57164,8.594261,12.97081
0.6857136,0.02088534,0.05356572,0.06941015,0.2866921,0.9615525,0.7701524,0.3330299,0.1178071,0.04355533,0.03098165,0.2919499,0.001626546,0.1078076,0.0006802421,0.007210715,0.01441091,0.2548868,0.1170878,14.52568,13.57187,8.594233,12.97077
0.6999994,0.02078467,0.05346705,0.06907792,0.2866194,0.9611334,0.7688867,0.3319384,0.1172442,0.04327742,0.03078513,0.2920955,0.001627737,0.1078786,0.000681208,0.007218322,0.0144482,0.2556136,0.1172211,14.52558,13.57211,8.594206,12.97074
0.7142851,0.02068471,0.05336889,0.06874807,0.286539,0.9606981,0.7676128,0.3308452,0.1166814,0.04299976,0.0305886,0.2922412,0.001628918,0.1079486,0.00068217,0.007225882,0.01448544,0.2563399,0.1173537,14.52547,13.57236,8.594175,12.9707
0.7285709,0.02058551,0.05327139,0.0684209,0.2864507,0.9602466,0.7663303,0.3297503,0.1161188,0.04272232,0.03039203,0.2923867,0.001630087,0.1080177,0.0006831265,0.007233382,0.01452263,0.2570652,0.1174854,14.52537,13.5726,8.594147,12.97066
0.7428566,0.02048717,0.05317463,0.06809656,0.2863548,0.9597796,0.7650399,0.3286538,0.1155564,0.04244511,0.03019546,0.2925325,0.001631248,0.1080861,0.0006840775,0.007240821,0.01455984,0.257791,0.1176163,14.52526,13.57287,8.594116,12.97063
0.7571424,0.02038946,0.05307831,0.06777449,0.2862509,0.9592953,0.7637402,0.3275553,0.1149942,0.04216816,0.02999888,0.2926781,0.001632395,0.1081534,0.000685023,0.007248192,0.01459697,0.2585156,0.117746,14.52515,13.57313,8.594084,12.97059
0.7714281,0.02029282,0.05298296,0.06745594,0.2861429,0.9588025,0.7624367,0.3264569,0.1144326,0.04189162,0.02980238,0.2928234,0.001633532,0.10822,0.0006859612,0.007255495,0.014634,0.2592384,0.1178745,14.52503,13.5734,8.594051,12.97055
0.7857139,0.02019847,0.05288996,0.06714516,0.2860476,0.9583326,0.7611477,0.3253659,0.1138741,0.04161616,0.02960609,0.2929661,0.001634651,0.1082858,0.0006868815,0.007262656,0.01467033,0.259948,0.1179992,14.52492,13.57366,8.594019,12.97051
0.7999996,0.02010478,0.05279743,0.06683648,0.2859446,0.9578468,0.7598501,0.324273,0.1133157,0.04134101,0.02940989,0.2931089,0.001635759,0.1083509,0.0006877969,0.007269754,0.01470664,0.2606574,0.1181229,14.5248,13.57393,8.593985,12.97047
0.8142853,0.02001191,0.05270565,0.06653075,0.2858341,0.9573457,0.7585451,0.323179,0.1127578,0.04106619,0.02921373,0.2932516,0.001636855,0.1084148,0.0006887059,0.007276789,0.01474289,0.2613655,0.1182459,14.52468,13.5742,8.593952,12.97043
0.8285711,0.01991972,0.05261437,0.06622721,0.2857161,0.9568288,0.7572318,0.3220834,0.1122,0.04079168,0.02901766,0.2933944,0.001637943,0.1084781,0.0006896101,0.007283768,0.01477912,0.2620736,0.118368,14.52456,13.57449,8.593918,12.97039
0.8428568,0.01982827,0.05252374,0.0659263,0.2855904,0.9562961,0.7559108,0.3209862,0.1116426,0.04051752,0.02882168,0.2935371,0.001639018,0.1085404,0.0006905084,0.007290679,0.01481529,0.2627807,0.1184892,14.52444,13.57477,8.593882,12.97035
0.8571426,0.01973753,0.05243367,0.0656277,0.285457,0.9557471,0.7545812,0.3198875,0.1110854,0.04024367,0.02862579,0.2936799,0.001640084,0.1086019,0.0006914018,0.00729754,0.01485146,0.2634876,0.1186097,14.52431,13.57507,8.593845,12.97031
0.8714283,0.01964747,0.05234414,0.06533147,0.2853159,0.9551822,0.7532432,0.3187871,0.1105284,0.0399702,0.02843002,0.2938224,0.001641138,0.1086627,0.0006922896,0.007304338,0.01488755,0.2641936,0.1187293,14.52419,13.57537,8.593807,12.97027
0.8857141,0.01955812,0.0522552,0.06503764,0.2851672,0.9546014,0.7518973,0.3176854,0.1099718,0.03969707,0.02823436,0.2939651,0.001642183,0.1087225,0.0006931723,0.007311076,0.01492363,0.2648991,0.1188482,14.52406,13.57568,8.593769,12.97023
0.8999998,0.01946947,0.05216682,0.06474624,0.2850108,0.9540051,0.7505436,0.3165821,0.1094154,0.03942432,0.02803881,0.2941078,0.001643217,0.1087814,0.0006940496,0.007317756,0.01495964,0.2656035,0.1189664,14.52393,13.576,8.593731,12.97019
0.9142855,0.0193815,0.052079,0.06445704,0.2848465,0.9533923,0.7491817,0.3154775,0.1088594,0.03915196,0.02784344,0.2942503,0.001644238,0.1088393,0.0006949209,0.007324369,0.01499561,0.2663074,0.1190835,14.52379,13.57632,8.593691,12.97015
0.9285713,0.01929425,0.05199178,0.06417029,0.2846744,0.9527632,0.7478114,0.3143712,0.1083036,0.03887998,0.02764819,0.2943928,0.001645251,0.1088966,0.0006957871,0.007330929,0.01503158,0.2670111,0.1192,14.52365,13.57665,8.593649,12.97011
0.942857,0.01920759,0.05190498,0.0638857,0.2844946,0.9521175,0.7464324,0.3132632,0.1077481,0.03860838,0.02745308,0.2945352,0.00164625,0.1089529,0.0006966476,0.00733742,0.01506745,0.2677132,0.1193156,14.52351,13.57699,8.593606,12.97007
0.9571428,0.01912168,0.05181881,0.06360348,0.2843069,0.951456,0.7450458,0.3121541,0.107193,0.03833723,0.02725818,0.2946778,0.00164724,0.1090084,0.0006975029,0.007343858,0.01510331,0.2684154,0.1194306,14.52337,13.57734,8.593563,12.97003
0.9714285,0.01903641,0.0517332,0.06332359,0.2841115,0.9507782,0.743651,0.3110434,0.1066382,0.03806646,0.02706341,0.2948202,0.00164822,0.1090629,0.0006983527,0.007350235,0.01513912,0.2691165,0.1195448,14.52323,13.57769,8.593519,12.96999
0.9857143,0.01895181,0.05164808,0.06304583,0.2839081,0.9500839,0.7422477,0.3099312,0.1060837,0.03779613,0.02686884,0.2949625,0.001649187,0.1091166,0.0006991971,0.007356554,0.0151749,0.2698171,0.1196581,14.52308,13.57805,8.593473,12.96994
1,0.01886778,0.0515634,0.06277014,0.2836966,0.9493724,0.7408355,0.3088171,0.1055295,0.03752623,0.02667447,0.2951049,0.001650141,0.1091694,0.0007000357,0.007362803,0.01521062,0.2705169,0.1197705,14.52293,13.57841,8.593426,12.9699
1.014286,0.01878453,0.0514794,0.06249692,0.2834775,0.9486454,0.7394158,0.3077019,0.1049757,0.03725677,0.02648028,0.2952449,0.001651088,0.1092214,0.0007008687,0.007369,0.01524633,0.2712165,0.1198824,14.52278,13.57878,8.593378,12.96985
1.028571,0.01870186,0.05139583,0.06222583,0.2832505,0.947902,0.7379882,0.3065854,0.1044223,0.03698782,0.02628633,0.2953871,0.001652022,0.1092723,0.000701697,0.007375139,0.01528192,0.2719138,0.1199937,14.52263,13.57916,8.59333,12.96981
1.042857,0.01861986,0.05131282,0.06195686,0.2830155,0.9471414,0.7365516,0.3054672,0.1038692,0.0367193,0.02609261,0.2955292,0.001652948,0.1093226,0.0007025195,0.007381218,0.01531755,0.2726122,0.1201042,14.52247,13.57955,8.593281,12.96977
1.057143,0.01853846,0.05123029,0.06169007,0.2827725,0.9463645,0.7351069,0.3043475,0.1033164,0.03645125,0.02589907,0.2956713,0.001653861,0.1093721,0.0007033364,0.007387233,0.01535309,0.2733088,0.120214,14.52232,13.57994,8.593231,12.96972
1.071428,0.01845773,0.05114828,0.06142541,0.2825217,0.9455714,0.7336545,0.3032268,0.1027642,0.03618372,0.02570583,0.2958133,0.001654765,0.1094206,0.0007041476,0.007393189,0.0153886,0.2740048,0.120323,14.52216,13.58034,8.59318,12.96968
1.085714,0.01837763,0.0510668,0.06116296,0.2822628,0.9447609,0.7321931,0.3021042,0.1022122,0.03591666,0.02551278,0.2959552,0.001655657,0.1094683,0.0007049539,0.007399093,0.01542406,0.2747,0.1204316,14.522,13.58075,8.593128,12.96964
1.1,0.0182981,0.05098572,0.06090236,0.281996,0.9439337,0.7307232,0.3009802,0.1016607,0.03565013,0.02532003,0.296097,0.001656538,0.1095152,0.0007057544,0.007404928,0.01545949,0.2753948,0.1205392,14.52183,13.58117,8.593073,12.96959
1.114285,0.01821923,0.05090524,0.06064413,0.2817211,0.9430902,0.7292454,0.2998549,0.1011095,0.03538408,0.0251275,0.2962389,0.00165741,0.1095611,0.0007065497,0.007410713,0.01549485,0.2760883,0.1206464,14.52167,13.58159,8.593019,12.96955
1.128571,0.01814115,0.05082537,0.0603881,0.2814383,0.9422298,0.7277592,0.2987283,0.1005588,0.03511859,0.02493524,0.2963806,0.00165827,0.1096061,0.0007073386,0.007416434,0.0155301,0.2767796,0.1207529,14.5215,13.58203,8.592966,12.9695
1.142857,0.01806385,0.05074614,0.06013432,0.2811469,0.9413508,0.7262635,0.2975994,0.1000082,0.03485351,0.02474316,0.2965213,0.00165911,0.1096496,0.0007081184,0.00742206,0.01556518,0.2774679,0.1208582,14.52133,13.58246,8.592909,12.96946
1.157143,0.0179872,0.05066742,0.05988258,0.2808476,0.9404553,0.7247596,0.2964696,0.09945824,0.03458904,0.02455138,0.2966622,0.001659939,0.1096924,0.0007088922,0.007427625,0.01560024,0.2781556,0.1209626,14.52116,13.58291,8.59285,12.96941
1.171428,0.01791115,0.05058921,0.05963299,0.2805401,0.9395427,0.7232474,0.2953382,0.09890856,0.03432507,0.02435988,0.2968029,0.001660759,0.1097343,0.0007096607,0.00743313,0.01563523,0.2788423,0.1210667,14.52098,13.58336,8.592791,12.96936
1.185714,0.01783568,0.05051145,0.05938527,0.2802249,0.9386134,0.7217267,0.2942054,0.09835938,0.03406172,0.02416872,0.2969436,0.001661571,0.1097755,0.0007104247,0.007438588,0.01567019,0.2795283,0.1211704,14.52081,13.58382,8.592731,12.96932
1.2,0.01776085,0.05043425,0.05913981,0.2799014,0.9376672,0.7201981,0.2930714,0.09781066,0.03379892,0.02397785,0.2970842,0.001662375,0.1098161,0.0007111835,0.007443998,0.0157051,0.2802132,0.1212737,14.52063,13.58429,8.592672,12.96927
1.214285,0.01768652,0.05035736,0.05889592,0.2795697,0.9367032,0.7186604,0.2919358,0.09726238,0.03353671,0.02378731,0.2972248,0.001663165,0.1098555,0.0007119363,0.007449337,0.01573996,0.2808975,0.121376,14.52045,13.58476,8.592609,12.96922
1.228571,0.01761282,0.05028101,0.05865419,0.2792301,0.9357225,0.7171144,0.2907988,0.09671455,0.03327511,0.0235971,0.2973652,0.001663948,0.1098945,0.0007126842,0.007454625,0.01577478,0.281581,0.1214781,14.52027,13.58525,8.592546,12.96918
1.242857,0.01753967,0.05020511,0.05841436,0.2788824,0.9347246,0.7155598,0.2896605,0.09616724,0.03301412,0.02340722,0.2975056,0.001664717,0.1099322,0.0007134262,0.00745985,0.01580956,0.2822637,0.1215792,14.52009,13.58573,8.592484,12.96913
1.257142,0.01746706,0.05012958,0.05817629,0.2785265,0.9337096,0.7139975,0.2885211,0.09562046,0.03275377,0.02321771,0.2976459,0.001665478,0.1099693,0.0007141634,0.007465023,0.01584426,0.2829452,0.1216801,14.51991,13.58623,8.592419,12.96908
1.271428,0.01739501,0.05005451,0.05794013,0.2781624,0.932677,0.7124258,0.2873799,0.09507405,0.03249402,0.02302853,0.2977861,0.001666227,0.1100056,0.000714895,0.007470137,0.01587893,0.2836259,0.1217802,14.51972,13.58673,8.592352,12.96903
1.285714,0.01732349,0.04997982,0.05770573,0.2777902,0.9316267,0.7108458,0.2862375,0.09452818,0.0322349,0.02283972,0.2979262,0.001666966,0.1100409,0.000715622,0.007475205,0.01591353,0.2843054,0.1218798,14.51953,13.58724,8.592285,12.96898
1.299999,0.01725258,0.04990565,0.05747346,0.2774101,0.9305598,0.7092577,0.2850939,0.09398288,0.03197645,0.02265128,0.2980662,0.001667699,0.1100757,0.0007163432,0.007480209,0.01594809,0.2849842,0.1219792,14.51934,13.58776,8.592218,12.96894
1.314285,0.0171822,0.04983191,0.0572429,0.2770217,0.9294755,0.7076613,0.283949,0.09343808,0.03171866,0.02246321,0.2982063,0.001668419,0.1101096,0.0007170592,0.00748516,0.01598262,0.2856624,0.1220778,14.51915,13.58829,8.59215,12.96889
1.328571,0.01711234,0.04975854,0.05701413,0.276625,0.9283733,0.7060556,0.2828025,0.09289373,0.03146151,0.02227551,0.298346,0.001669128,0.1101425,0.0007177698,0.007490052,0.0160171,0.2863396,0.1221758,14.51895,13.58883,8.592079,12.96884
1.342856,0.01704307,0.04968568,0.05678728,0.2762203,0.9272538,0.7044418,0.2816548,0.09235,0.03120508,0.02208824,0.2984859,0.001669831,0.110175,0.0007184751,0.007494892,0.01605154,0.2870163,0.1222735,14.51876,13.58937,8.592009,12.96879
1.357142,0.01697423,0.04961309,0.05656197,0.2758073,0.9261159,0.7028187,0.2805055,0.09180671,0.03094929,0.0219013,0.2986253,0.00167052,0.1102063,0.0007191753,0.007499673,0.0160859,0.2876913,0.1223706,14.51856,13.58991,8.591936,12.96874
1.371428,0.01690706,0.04954226,0.05634208,0.2754065,0.9250018,0.7012114,0.2793644,0.09126698,0.03069515,0.02171527,0.2987628,0.0016712,0.1102375,0.0007198614,0.007504354,0.01611968,0.2883551,0.1224653,14.51837,13.59046,8.591866,12.96869
1.385713,0.01684127,0.04947285,0.05612683,0.2750153,0.9239048,0.6996152,0.2782295,0.09073033,0.03044251,0.02153002,0.2988978,0.001671862,0.1102677,0.0007205346,0.007508942,0.0161529,0.2890083,0.1225574,14.51817,13.59099,8.591793,12.96864
1.399999,0.01677602,0.04940387,0.05591333,0.2746166,0.9227926,0.6980124,0.2770942,0.09019446,0.03019066,0.02134525,0.2990329,0.001672522,0.1102974,0.0007212035,0.007513486,0.01618605,0.2896599,0.1226497,14.51797,13.59153,8.591722,12.96859
