EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/15/2022 8:31:58 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Biomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1985,0.008931585,0.03694991,0.01945478,0.2881816,0.9740282,0.7110715,0.2663877,0.09459733,0.03696171,0.03042198,0.2715773,0.002749871,0.1970938,0.001228724,0.01272363,0.008178353,0.1598512,0.2734615,14.54392,13.56358,8.595387,12.97258
1986,0.00989097,0.03825717,0.02145942,0.2711788,0.9661009,0.754046,0.2657665,0.08316284,0.03597058,0.03055079,0.2730615,0.002114785,0.1352663,0.001238091,0.01234997,0.01089725,0.1835917,0.2803296,14.53545,13.5687,8.594846,12.97215
1987,0.01086859,0.04054197,0.02498995,0.2868473,0.9508815,0.747493,0.293038,0.08939463,0.03418726,0.03137223,0.2761046,0.001246098,0.09083233,0.001250683,0.01248939,0.01140566,0.2317275,0.2880684,14.51957,13.55842,8.596837,12.97234
1988,0.01246168,0.04399835,0.0282846,0.2870176,0.9808607,0.7138389,0.2712608,0.09266455,0.03492121,0.0301401,0.279774,0.002268557,0.07460655,0.001286247,0.01175135,0.01615231,0.2810124,0.2958687,14.49748,13.55165,8.599033,12.9727
1989,0.01458082,0.04829217,0.03306071,0.2854836,0.9797632,0.722982,0.2463785,0.08112406,0.03440527,0.0290641,0.2838705,0.00242988,0.085618,0.001207222,0.01148983,0.020798,0.351549,0.2931305,14.46628,13.54722,8.601012,12.97299
1990,0.01660763,0.05355874,0.04162204,0.2697693,0.968353,0.7396505,0.2545113,0.07213276,0.02943569,0.02795461,0.283547,0.002549735,0.09980464,0.001131033,0.01213205,0.02454033,0.4514681,0.273793,14.42879,13.54726,8.602974,12.97406
1991,0.02031875,0.05944004,0.05304303,0.2616587,0.9290923,0.7414219,0.2724909,0.07827895,0.02739491,0.02609262,0.2829682,0.002147218,0.1049667,0.00107564,0.011489,0.03019991,0.558318,0.2402139,14.38781,13.54959,8.604518,12.97471
1992,0.02564262,0.06735694,0.06701569,0.2675539,0.9213924,0.7393253,0.2891611,0.08884356,0.03095656,0.02488377,0.2845384,0.002049469,0.1059403,0.0009440126,0.01024654,0.03563468,0.653463,0.2021744,14.34508,13.54709,8.606139,12.97482
1993,0.03225113,0.07700535,0.08319695,0.2823072,0.9427914,0.7442343,0.304418,0.09998488,0.03647146,0.02602061,0.2847256,0.002155905,0.1067543,0.0008313768,0.009701793,0.03978924,0.7368749,0.1643931,14.30304,13.53586,8.608821,12.97495
1994,0.03988157,0.08809675,0.1007912,0.2946398,0.9748464,0.759901,0.3111335,0.1082727,0.04167701,0.02894101,0.2863084,0.001972278,0.1072901,0.0007512903,0.009221737,0.04328461,0.8084434,0.130835,14.26128,13.52259,8.611935,12.97526
1995,0.04802111,0.09979384,0.1159573,0.2954267,0.9922741,0.7695517,0.3075847,0.1063558,0.0432335,0.0318102,0.2884891,0.001967425,0.1118196,0.0006753637,0.008538617,0.04562508,0.8227715,0.1042018,14.22604,13.51791,8.613854,12.97526
1996,0.05521847,0.1096789,0.1282558,0.2841032,0.9802318,0.78622,0.3139746,0.1054588,0.04237169,0.03333342,0.2869706,0.001859232,0.1139445,0.0006075352,0.007612834,0.04516461,0.810633,0.08482829,14.20639,13.52469,8.61322,12.9747
1997,0.05998361,0.1176019,0.1392125,0.2800987,0.9515834,0.7686421,0.3198803,0.1094326,0.04267616,0.03342882,0.2880519,0.001862663,0.1080153,0.0005456047,0.006631335,0.04416916,0.7948852,0.07138893,14.19455,13.53329,8.612029,12.97378
1998,0.06290662,0.1223552,0.1424914,0.2786241,0.9381495,0.7326842,0.3017951,0.1095589,0.04359573,0.03302404,0.2903875,0.002019387,0.1041648,0.0005046323,0.005789274,0.04348167,0.769819,0.06226267,14.19192,13.544,8.610034,12.97222
1999,0.06273993,0.1244058,0.1394395,0.282699,0.9400896,0.7381616,0.294911,0.1054184,0.04381633,0.03295133,0.29277,0.001932029,0.1084665,0.0004663204,0.005062168,0.04229895,0.7404063,0.05582255,14.19801,13.54902,8.608336,12.97106
2000,0.05897608,0.1226091,0.140545,0.2871147,0.9543106,0.7594239,0.3097275,0.1042669,0.04198888,0.03276353,0.2986644,0.001964631,0.1108922,0.0004388382,0.00445496,0.04060404,0.7183204,0.05119132,14.21639,13.54649,8.607848,12.97112
2001,0.05469343,0.1176006,0.145372,0.2835622,0.9552206,0.7618122,0.3168711,0.1080054,0.04090308,0.03147922,0.308175,0.001800278,0.1067713,0.0004189888,0.004357225,0.03960954,0.6844674,0.04780143,14.24082,13.54749,8.607364,12.9716
2002,0.05279917,0.1118237,0.149583,0.2784083,0.9423578,0.7617407,0.3164411,0.1106786,0.04209324,0.03015726,0.3179658,0.001795776,0.1075812,0.0004263841,0.00432643,0.03721229,0.6503717,0.04561636,14.26416,13.5541,8.605702,12.97151
2003,0.0507291,0.1064802,0.1523105,0.2768948,0.9297796,0.7525585,0.3192585,0.1121345,0.04315587,0.02968702,0.3274236,0.001841554,0.1093772,0.0004246974,0.004477937,0.03582196,0.6119046,0.04402432,14.28463,13.56051,8.603998,12.9712
2004,0.04895209,0.1004423,0.1526513,0.2782059,0.9266138,0.7403807,0.3114778,0.1114788,0.04294772,0.02952102,0.3356088,0.001717261,0.105697,0.0004439646,0.004931896,0.03394983,0.5712001,0.04307291,14.30574,13.56612,8.60223,12.97048
2005,0.04699953,0.09586621,0.1499367,0.2783946,0.9288154,0.7329724,0.3038947,0.1077107,0.04212508,0.02905635,0.3414112,0.001594095,0.1025742,0.0004720741,0.005257865,0.03202384,0.538076,0.0428158,14.32605,13.57054,8.600712,12.96982
2006,0.04494043,0.09180727,0.1425738,0.2787492,0.9323531,0.7395239,0.2977584,0.1027816,0.03997504,0.02864184,0.3449454,0.001535225,0.09928454,0.0004838116,0.005298879,0.02877185,0.5013944,0.04321904,14.34689,13.57414,8.599336,12.96931
2007,0.04238049,0.08719013,0.1309502,0.275889,0.9332793,0.7491324,0.305378,0.100887,0.03854463,0.02808479,0.3457052,0.001514438,0.09353177,0.0004867617,0.005176228,0.02773421,0.4597684,0.04451485,14.3724,13.57777,8.597869,12.96906
2008,0.03898561,0.08299745,0.1195025,0.2780029,0.9330578,0.7601083,0.3168622,0.106017,0.038897,0.02785934,0.3449019,0.00146067,0.08840293,0.0004891271,0.005316072,0.02644712,0.437682,0.04653168,14.39502,13.57721,8.597198,12.96923
2009,0.03518595,0.0781,0.1082528,0.2817694,0.9412837,0.7567034,0.3232057,0.1114077,0.04124652,0.02807141,0.3436192,0.001406944,0.08534101,0.0005109645,0.005543093,0.02551567,0.4018799,0.04908064,14.41741,13.57585,8.596834,12.96946
