EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/15/2022 8:31:58 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TLC

year,value
1985,2.959688
1986,3.136694
1987,3.038903
1988,2.998579
1989,2.955791
1990,3.008666
1991,3.039537
1992,3.128858
1993,3.166579
1994,3.188025
1995,3.150345
1996,3.187696
1997,3.161055
1998,3.130424
1999,3.198183
2000,3.250868
2001,3.206213
2002,3.183697
2003,3.204023
2004,3.184113
2005,3.160011
2006,3.178738
2007,3.19891
2008,3.229035
2009,3.207593
2010,3.118902
2011,3.158455
2012,3.204791
2013,3.227259
2014,3.16952
2015,3.149364
2016,3.190834
2017,3.277597
