"","projection_year_id","variable","value","fmsy_0","fmsy_1","fmsy_2","fmsy_3","fmsy_4","fmsy_5","fmsy_6","fmsy1.25_0","fmsy1.25_1","fmsy1.25_2","fmsy1.25_3","fmsy1.25_4","fmsy1.25_5","fmsy1.25_6","fmsy0.75_0","fmsy0.75_1","fmsy0.75_2","fmsy0.75_3","fmsy0.75_4","fmsy0.75_5","fmsy0.75_6"
"1",2013,"SS3",0.9844085,0.0762922493951,0.16858979971,0.9064423623915,0.527231473247,0.9844085,0.504406977766,0.7647013201105,0.095365311743875,0.2107372496375,1.13305295298937,0.65903934155875,1.230510625,0.6305087222075,0.955876650138125,0.057219187046325,0.1264423497825,0.679831771793625,0.39542360493525,0.738306375,0.3783052333245,0.573525990082875
"2",2014,"SS3",0.9844085,0.0762922493951,0.16858979971,0.9064423623915,0.527231473247,0.9844085,0.504406977766,0.7647013201105,0.095365311743875,0.2107372496375,1.13305295298937,0.65903934155875,1.230510625,0.6305087222075,0.955876650138125,0.057219187046325,0.1264423497825,0.679831771793625,0.39542360493525,0.738306375,0.3783052333245,0.573525990082875
"3",2015,"SS3",0.9844085,0.0762922493951,0.16858979971,0.9064423623915,0.527231473247,0.9844085,0.504406977766,0.7647013201105,0.095365311743875,0.2107372496375,1.13305295298937,0.65903934155875,1.230510625,0.6305087222075,0.955876650138125,0.057219187046325,0.1264423497825,0.679831771793625,0.39542360493525,0.738306375,0.3783052333245,0.573525990082875
"4",2016,"SS3",0.9844085,0.0762922493951,0.16858979971,0.9064423623915,0.527231473247,0.9844085,0.504406977766,0.7647013201105,0.095365311743875,0.2107372496375,1.13305295298937,0.65903934155875,1.230510625,0.6305087222075,0.955876650138125,0.057219187046325,0.1264423497825,0.679831771793625,0.39542360493525,0.738306375,0.3783052333245,0.573525990082875
"5",2017,"SS3",0.9844085,0.0762922493951,0.16858979971,0.9064423623915,0.527231473247,0.9844085,0.504406977766,0.7647013201105,0.095365311743875,0.2107372496375,1.13305295298937,0.65903934155875,1.230510625,0.6305087222075,0.955876650138125,0.057219187046325,0.1264423497825,0.679831771793625,0.39542360493525,0.738306375,0.3783052333245,0.573525990082875
"6",2013,"amo",1.25775501981982,0.097476768689048,0.215403124694342,1.15813956449507,0.673630949025139,1.25775501981982,0.644468641135597,0.977040450211294,0.12184596086131,0.269253905867928,1.44767445561884,0.842038686281424,1.57219377477478,0.805585801419496,1.22130056276412,0.073107576516786,0.161552343520757,0.868604673371303,0.505223211768854,0.943316264864865,0.483351480851698,0.732780337658471
"7",2014,"amo",1.25775501981982,0.097476768689048,0.215403124694342,1.15813956449507,0.673630949025139,1.25775501981982,0.644468641135597,0.977040450211294,0.12184596086131,0.269253905867928,1.44767445561884,0.842038686281424,1.57219377477478,0.805585801419496,1.22130056276412,0.073107576516786,0.161552343520757,0.868604673371303,0.505223211768854,0.943316264864865,0.483351480851698,0.732780337658471
"8",2015,"amo",1.25775501981982,0.097476768689048,0.215403124694342,1.15813956449507,0.673630949025139,1.25775501981982,0.644468641135597,0.977040450211294,0.12184596086131,0.269253905867928,1.44767445561884,0.842038686281424,1.57219377477478,0.805585801419496,1.22130056276412,0.073107576516786,0.161552343520757,0.868604673371303,0.505223211768854,0.943316264864865,0.483351480851698,0.732780337658471
"9",2016,"amo",1.25775501981982,0.097476768689048,0.215403124694342,1.15813956449507,0.673630949025139,1.25775501981982,0.644468641135597,0.977040450211294,0.12184596086131,0.269253905867928,1.44767445561884,0.842038686281424,1.57219377477478,0.805585801419496,1.22130056276412,0.073107576516786,0.161552343520757,0.868604673371303,0.505223211768854,0.943316264864865,0.483351480851698,0.732780337658471
"10",2017,"amo",1.25775501981982,0.097476768689048,0.215403124694342,1.15813956449507,0.673630949025139,1.25775501981982,0.644468641135597,0.977040450211294,0.12184596086131,0.269253905867928,1.44767445561884,0.842038686281424,1.57219377477478,0.805585801419496,1.22130056276412,0.073107576516786,0.161552343520757,0.868604673371303,0.505223211768854,0.943316264864865,0.483351480851698,0.732780337658471
"11",2013,"pdsi",1.07077971600634,0.0829860704583209,0.183381734163246,0.985972891718921,0.573490341858107,1.07077971600634,0.548663243362784,0.831795603530032,0.103732588072901,0.229227167704057,1.23246611464865,0.716862927322634,1.33847464500792,0.68582905420348,1.03974450441254,0.0622395528437407,0.137536300622434,0.739479668789191,0.43011775639358,0.803084787004754,0.411497432522088,0.623846702647524
"12",2014,"pdsi",1.07077971600634,0.0829860704583209,0.183381734163246,0.985972891718921,0.573490341858107,1.07077971600634,0.548663243362784,0.831795603530032,0.103732588072901,0.229227167704057,1.23246611464865,0.716862927322634,1.33847464500792,0.68582905420348,1.03974450441254,0.0622395528437407,0.137536300622434,0.739479668789191,0.43011775639358,0.803084787004754,0.411497432522088,0.623846702647524
"13",2015,"pdsi",1.07077971600634,0.0829860704583209,0.183381734163246,0.985972891718921,0.573490341858107,1.07077971600634,0.548663243362784,0.831795603530032,0.103732588072901,0.229227167704057,1.23246611464865,0.716862927322634,1.33847464500792,0.68582905420348,1.03974450441254,0.0622395528437407,0.137536300622434,0.739479668789191,0.43011775639358,0.803084787004754,0.411497432522088,0.623846702647524
"14",2016,"pdsi",1.07077971600634,0.0829860704583209,0.183381734163246,0.985972891718921,0.573490341858107,1.07077971600634,0.548663243362784,0.831795603530032,0.103732588072901,0.229227167704057,1.23246611464865,0.716862927322634,1.33847464500792,0.68582905420348,1.03974450441254,0.0622395528437407,0.137536300622434,0.739479668789191,0.43011775639358,0.803084787004754,0.411497432522088,0.623846702647524
